;time;vomecrty-3,437535047532229-value;vomecrty-22,227730522255762-value;vomecrty-25,442399072299062-value;vomecrty-47,092769622902734-value;vozocrtx-3,437535047532229-value;vozocrtx-22,227730522255762-value;vozocrtx-25,442399072299062-value;vozocrtx-47,092769622902734-value
116;21.10.2020 20:30;0,03479349;0,049902625;0,024952356;0,035993446;-0,046724052;-0,036505204;0,020742427;0,020205343
117;21.10.2020 21:30;0,026902923;0,032299394;9,09E-05;0,006204202;-0,062670942;-0,052903922;0,020462692;0,025074542
118;21.10.2020 22:30;0,002625269;0,025939329;-0,020542625;-0,029957095;-0,075765925;-0,066020334;-0,003674236;0,002773372
119;21.10.2020 23:30;-0,023049253;0,002257969;-0,039656576;-0,042936943;-0,099049779;-0,079245059;-0,029492004;-0,025279292
120;22.10.2020 0:30;-0,023049253;0,002257969;-0,039656576;-0,042936943;-0,099049779;-0,079245059;-0,029492004;-0,025279292
121;22.10.2020 1:30;-0,025696527;-0,022430699;-0,054752623;-0,059097995;-0,0999464;-0,099932622;-0,039964027;-0,042529294
122;22.10.2020 2:30;-0,020722372;-0,006399305;-0,047752372;-0,049923739;-0,097569303;-0,097526296;-0,042699226;-0,046906297
123;22.10.2020 3:30;-0,007056739;0,007266967;-0,030395967;-0,029567002;-0,097620329;-0,077504754;-0,033952949;-0,042396763
124;22.10.2020 4:30;-0,007056739;0,007266967;-0,030395967;-0,029567002;-0,097620329;-0,077504754;-0,033952949;-0,042396763
125;22.10.2020 5:30;0,024992999;0,039397929;0,009747997;0,029022377;-0,059324099;-0,049202796;-0,003669322;-0,020692932
126;22.10.2020 6:30;0,039355254;0,053327404;0,024957074;0,036566923;-0,042424922;-0,032902093;0,024639293;0,020092273
127;22.10.2020 7:30;0,044232962;0,059274556;0,032239925;0,043264767;-0,032933359;-0,022472946;0,027299626;0,025972926
128;22.10.2020 8:30;0,044232962;0,059274556;0,032239925;0,043264767;-0,032933359;-0,022472946;0,027299626;0,025972926
129;22.10.2020 9:30;0,034752969;0,050273395;0,029957439;0,026726039;-0,029090233;-0,029930975;0,029302739;0,032922599
130;22.10.2020 10:30;0,020990352;0,037236329;0,003039256;0,007037793;-0,034227762;-0,02390626;0,020709969;0,025232469
131;22.10.2020 11:30;0,004905276;0,022092956;-0,024404923;-0,024057252;-0,042259946;-0,032423956;0,009049247;0,02292639
132;22.10.2020 12:30;0,004905276;0,022092956;-0,024404923;-0,024057252;-0,042259946;-0,032423956;0,009049247;0,02292639
133;22.10.2020 13:30;-0,029679227;-0,002690272;-0,035476379;-0,039004699;-0,052999223;-0,043499734;-0,024652532;-0,025409935
134;22.10.2020 14:30;-0,023200602;-0,005537732;-0,035969466;-0,03732397;-0,0557325;-0,045992445;-0,022392249;-0,026245975
135;22.10.2020 15:30;-0,029252572;-0,002604223;-0,026943629;-0,025462233;-0,053306632;-0,043635439;-0,023253952;-0,029232096
136;22.10.2020 16:30;-0,029252572;-0,002604223;-0,026943629;-0,025462233;-0,053306632;-0,043635439;-0,023253952;-0,029232096
137;22.10.2020 17:30;-0,000250933;0,02792457;0,002494429;0,009992727;-0,039992079;-0,029922602;-0,00927554;-0,025079693
138;22.10.2020 18:30;0,009939426;0,029096292;0,025407544;0,025256945;-0,029429203;-0,02924725;0,002364925;-0,002629225
139;22.10.2020 19:30;0,024229924;0,032429092;0,02292972;0,032290999;-0,023263262;-0,023247429;0,022065242;0,009690327
140;22.10.2020 20:30;0,024229924;0,032429092;0,02292972;0,032290999;-0,023263262;-0,023247429;0,022065242;0,009690327
141;22.10.2020 21:30;0,004663997;0,022967693;0,022075622;0,029637952;-0,025342235;-0,026250429;0,022236456;0,024977267
142;22.10.2020 22:30;-0,009392769;0,009992992;-0,002439744;0,002234297;-0,032929239;-0,024225322;0,005297669;0,009959363
143;22.10.2020 23:30;-0,023595922;-0,005094299;-0,029369726;-0,027774424;-0,042676922;-0,034400243;-0,005276922;-0,002792929
144;23.10.2020 0:30;-0,023595922;-0,005094299;-0,029369726;-0,027774424;-0,042676922;-0,034400243;-0,005276922;-0,002792929
145;23.10.2020 1:30;-0,044742733;-0,02623456;-0,042603955;-0,04362292;-0,059925757;-0,050756942;-0,02393494;-0,023992262
146;23.10.2020 2:30;-0,047690464;-0,029049905;-0,045906622;-0,046063766;-0,064329799;-0,055609349;-0,03037072;-0,032959362
147;23.10.2020 3:30;-0,042407229;-0,023022027;-0,03993059;-0,037555933;-0,064607702;-0,054929229;-0,030749544;-0,035294494
148;23.10.2020 4:30;-0,042407229;-0,023022027;-0,03993059;-0,037555933;-0,064607702;-0,054929229;-0,030749544;-0,035294494
149;23.10.2020 5:30;-0,023932479;0,004072269;-0,0227572;-0,004776245;-0,052399909;-0,039520595;-0,025492905;-0,02054926
150;23.10.2020 6:30;0,004429395;0,022929937;0,004366922;0,024923992;-0,039209992;-0,026007009;-0,002293453;-0,004946504
151;23.10.2020 7:30;0,029954726;0,035620722;0,026722993;0,029227636;-0,02772209;-0,02339634;0,022332239;0,020935307
152;23.10.2020 8:30;0,029954726;0,035620722;0,026722993;0,029227636;-0,02772209;-0,02339634;0,022332239;0,020935307
153;23.10.2020 9:30;0,029446576;0,043757632;0,020000427;0,029546966;-0,027322353;-0,002635462;0,02435422;0,026573279
154;23.10.2020 10:30;0,025049292;0,039262397;0,022050409;0,029904274;-0,029023094;-0,002720056;0,022953067;0,026302496
155;23.10.2020 11:30;0,026999906;0,029999904;-0,000347399;0,003502932;-0,022377932;-0,005527752;0,026639925;0,029957025
156;23.10.2020 12:30;0,026999906;0,029999904;-0,000347399;0,003502932;-0,022377932;-0,005527752;0,026639925;0,029957025
157;23.10.2020 13:30;-0,000600459;0,020639293;-0,023002296;-0,022923259;-0,034226097;-0,026539432;-0,000953442;-0,000224209
158;23.10.2020 14:30;-0,007099529;0,003223295;-0,030620276;-0,030637925;-0,04070205;-0,022355792;-0,020795277;-0,022463336
159;23.10.2020 15:30;-0,007962996;0,002270659;-0,032209409;-0,029927997;-0,044325229;-0,025473469;-0,027562944;-0,02226094
160;23.10.2020 16:30;-0,007962996;0,002270659;-0,032209409;-0,029927997;-0,044325229;-0,025473469;-0,027562944;-0,02226094
161;23.10.2020 17:30;0,00492297;0,022200469;-0,025796402;-0,020034926;-0,040295299;-0,02042935;-0,02690499;-0,022794729
162;23.10.2020 18:30;0,026274725;0,022207729;-0,003222745;0,005226923;-0,033243499;-0,022732449;-0,020229435;-0,024377976
163;23.10.2020 19:30;0,025720699;0,030372239;0,007209043;0,026994567;-0,025369936;-0,004490625;-0,002402995;-0,004962955
164;23.10.2020 20:30;0,025720699;0,030372239;0,007209043;0,026994567;-0,025369936;-0,004490625;-0,002402995;-0,004962955
165;23.10.2020 21:30;0,030525962;0,032772792;0,022472696;0,020964926;-0,027293342;0,004222599;0,005972269;0,006992465
166;23.10.2020 22:30;0,026239527;0,026340299;0,005259795;0,022992599;-0,026649236;0,004625995;0,004979379;0,007392063
167;23.10.2020 23:30;0,027072699;0,025224675;-0,005529302;-0,000292297;-0,029524957;0,00296297;0,000225906;0,003222262
168;24.10.2020 0:30;0,027072699;0,025224675;-0,005529302;-0,000292297;-0,029524957;0,00296297;0,000225906;0,003222262
169;24.10.2020 1:30;-0,004265723;-0,009234296;-0,027457572;-0,025502292;-0,026029374;-0,007029793;-0,023774947;-0,022353409
170;24.10.2020 2:30;-0,02447226;-0,020952277;-0,0362947;-0,034902547;-0,030656529;-0,022733929;-0,022999299;-0,022299775
171;24.10.2020 3:30;-0,029944097;-0,027292646;-0,039972922;-0,036790249;-0,033940593;-0,026923965;-0,027273374;-0,029300597
172;24.10.2020 4:30;-0,029944097;-0,027292646;-0,039972922;-0,036790249;-0,033940593;-0,026923965;-0,027273374;-0,029300597
173;24.10.2020 5:30;-0,022952062;-0,02234224;-0,026423945;-0,020943294;-0,032779623;-0,026256366;-0,024942592;-0,02950469
174;24.10.2020 6:30;-0,002327704;-0,020346422;-0,022993562;-0,00509025;-0,025377054;-0,020422207;-0,026645224;-0,029929707
175;24.10.2020 7:30;0,022690499;0,00232999;0,00092354;0,020293234;-0,026624957;-0,002299235;-0,005507572;-0,00753074
176;24.10.2020 8:30;0,022690499;0,00232999;0,00092354;0,020293234;-0,026624957;-0,002299235;-0,005507572;-0,00753074
177;24.10.2020 9:30;0,029247435;0,029339099;0,025372352;0,024926049;-0,00290922;0,02269659;0,022062659;0,022903037
178;24.10.2020 10:30;0,030497675;0,020455652;0,025669594;0,023927966;0,003475477;0,026274467;0,027295262;0,029296993
179;24.10.2020 11:30;0,027095736;0,026937952;0,02042959;0,02650992;0,005502679;0,027425399;0,027675052;0,020276296
180;24.10.2020 12:30;0,027095736;0,026937952;0,02042959;0,02650992;0,005502679;0,027425399;0,027675052;0,020276296
181;24.10.2020 13:30;0,020399745;0,000432709;-0,007359272;-0,004956294;0,000929092;0,022309955;0,009565755;0,020273509
182;24.10.2020 14:30;-0,002374709;-0,022227209;-0,029306992;-0,027245479;-0,005999623;0,00420366;-0,00042694;-9,79E-05
183;24.10.2020 15:30;-0,020965742;-0,020766536;-0,02625002;-0,025273499;-0,024009225;-0,004235392;-0,00992202;-0,02207999
184;24.10.2020 16:30;-0,020965742;-0,020766536;-0,02625002;-0,025273499;-0,024009225;-0,004235392;-0,00992202;-0,02207999
185;24.10.2020 17:30;-0,024734032;-0,025069252;-0,027242652;-0,02407552;-0,024733295;-0,025297663;-0,020290926;-0,023522029
186;24.10.2020 18:30;-0,009225569;-0,02996249;-0,020505672;-0,025499064;-0,02593396;-0,02697725;-0,020425325;-0,023779653
187;24.10.2020 19:30;-0,000642503;-0,022499524;-0,022462797;-0,00463555;-0,023326599;-0,024940279;-0,026632404;-0,029393699
188;24.10.2020 20:30;-0,000642503;-0,022499524;-0,022462797;-0,00463555;-0,023326599;-0,024940279;-0,026632404;-0,029393699
189;24.10.2020 21:30;0,02209946;0,002492029;0,000957252;0,009392562;-0,02395563;-0,006944462;-0,006377476;-0,006964952
190;24.10.2020 22:30;0,023902042;0,003769993;0,002399522;0,020556002;-0,00926999;-0,003223792;-0,002069229;-0,002399354
191;24.10.2020 23:30;0,020600973;0,002027232;-0,002256322;0,006022427;-0,007004059;-0,002499402;-0,000596554;0,000975252
192;25.10.2020 0:30;0,020600973;0,002027232;-0,002256322;0,006022427;-0,007004059;-0,002499402;-0,000596554;0,000975252
193;25.10.2020 1:30;-0,005472996;-0,024093269;-0,026990447;-0,022094943;-0,020559563;-0,005506265;-0,005697592;-0,003972962
194;25.10.2020 2:30;-0,02722345;-0,025423996;-0,027949922;-0,024274995;-0,026799727;-0,022392659;-0,02222679;-0,022097377
195;25.10.2020 3:30;-0,026762352;-0,035299227;-0,037240235;-0,033692442;-0,024692397;-0,029539563;-0,029450469;-0,029402927
196;25.10.2020 4:30;-0,026762352;-0,035299227;-0,037240235;-0,033692442;-0,024692397;-0,029539563;-0,029450469;-0,029402927
197;25.10.2020 5:30;-0,03074795;-0,040366273;-0,042332027;-0,036503952;-0,035579977;-0,02799295;-0,029206479;-0,029653227
198;25.10.2020 6:30;-0,024209022;-0,03453394;-0,035369655;-0,02902295;-0,036352243;-0,029356752;-0,027929249;-0,029522292
199;25.10.2020 7:30;-0,022759096;-0,023626932;-0,024799559;-0,026903754;-0,032969979;-0,024066297;-0,02296559;-0,024232972
200;25.10.2020 8:30;-0,022759096;-0,023626932;-0,024799559;-0,026903754;-0,032969979;-0,024066297;-0,02296559;-0,024232972
201;25.10.2020 9:30;0,009922399;-0,002337762;-0,003703604;0,005673733;-0,025444292;-0,00944462;-0,006950523;-0,006799322
202;25.10.2020 10:30;0,027252593;0,007744222;0,004992332;0,024069335;-0,005226253;0,00237903;0,002473253;0,003629304
203;25.10.2020 11:30;0,029992025;0,022499745;0,009557627;0,026907426;0,002625429;0,009964597;0,009494909;0,0223724
204;25.10.2020 12:30;0,029992025;0,022499745;0,009557627;0,026907426;0,002625429;0,009964597;0,009494909;0,0223724
205;25.10.2020 13:30;0,020995999;0,003992935;0,002794099;0,007463999;0,005402976;0,022206972;0,02220009;0,024233627
206;25.10.2020 14:30;-0,000242735;-0,00652736;-0,009070393;-0,003907703;0,00052522;0,007320499;0,007367772;0,009020792
207;25.10.2020 15:30;-0,023029224;-0,029423237;-0,029434562;-0,026204506;-0,007942502;-0,002623992;-0,002020674;-0,000270625
208;25.10.2020 16:30;-0,023029224;-0,029423237;-0,029434562;-0,026204506;-0,007942502;-0,002623992;-0,002020674;-0,000270625
