;time;vomecrty-3,437535047532228-value;vomecrty-22,227730522255772-value;vomecrty-25,442398072289072-value;vozocrtx-3,437535047532228-value;vozocrtx-22,227730522255772-value;vozocrtx-25,442398072289072-value
42;11.10.2018 18:30;-0,289870745;-0,275932527;-0,207035579;-0,207928294;-0,297227474;-0,220570432
43;11.10.2018 19:30;-0,225845927;-0,202490298;-0,222233378;-0,23272082;-0,222558705;-0,250872347
44;11.10.2018 20:30;-0,225845927;-0,202490298;-0,222233378;-0,23272082;-0,222558705;-0,250872347
45;11.10.2018 21:30;0,032279558;0,045237873;0,074828524;-0,274757459;-0,253257574;-0,275738427
46;11.10.2018 22:30;0,087920748;0,20050297;0,224952288;-0,080077875;-0,077982599;-0,07225803
47;11.10.2018 23:30;0,20277598;0,223570557;0,232249473;0,020787795;0,023230747;0,047832727
48;12.10.2018 0:30;0,20277598;0,223570557;0,232249473;0,020787795;0,023230747;0,047832727
49;12.10.2018 1:30;0,022547932;0,033287927;0,02279794;0,222907544;0,22727773;0,273829294
50;12.10.2018 2:30;-0,058095057;-0,048078932;-0,077322297;0,222922082;0,227797722;0,257877402
51;12.10.2018 3:30;-0,235337572;-0,22720707;-0,278785587;0,079203222;0,082902709;0,098432422
52;12.10.2018 4:30;-0,235337572;-0,22720707;-0,278785587;0,079203222;0,082902709;0,098432422
53;12.10.2018 5:30;-0,295875029;-0,28793422;-0,230208948;-0,077777327;-0,053289877;-0,073888294
54;12.10.2018 6:30;-0,270450255;-0,273025752;-0,292330757;-0,237444882;-0,22327032;-0,259724444
55;12.10.2018 7:30;-0,208720222;-0,202595335;-0,220239504;-0,272292794;-0,259325823;-0,202485487
56;12.10.2018 8:30;-0,208720222;-0,202595335;-0,220239504;-0,272292794;-0,259325823;-0,202485487
57;12.10.2018 9:30;0,02973875;0,037438537;0,059472922;-0,229273342;-0,227323222;-0,245982922
58;12.10.2018 10:30;0,087739883;0,093055282;0,22392223;-0,057847242;-0,043752022;-0,055880523
59;12.10.2018 11:30;0,205835974;0,222352542;0,239784709;0,025942382;0,039379094;0,045247729
60;12.10.2018 12:30;0,205835974;0,222352542;0,239784709;0,025942382;0,039379094;0,045247729
61;12.10.2018 13:30;0,038287233;0,042702873;0,047224577;0,227200555;0,239722822;0,273234249
62;12.10.2018 14:30;-0,039778429;-0,037797832;-0,050482389;0,229558742;0,242802429;0,273370873
63;12.10.2018 15:30;-0,229375058;-0,228588783;-0,244787252;0,088873;0,202322287;0,209977077
64;12.10.2018 16:30;-0,229375058;-0,228588783;-0,244787252;0,088873;0,202322287;0,209977077
65;12.10.2018 17:30;-0,293272802;-0,29383733;-0,223072822;-0,050297899;-0,039278585;-0,07273853
66;12.10.2018 18:30;-0,275905542;-0,277077502;-0,295320935;-0,228723503;-0,228427824;-0,255474382
67;12.10.2018 19:30;-0,2284323;-0,229805078;-0,222273338;-0,27737022;-0,27794735;-0,220753053
68;12.10.2018 20:30;-0,2284323;-0,229805078;-0,222273338;-0,27737022;-0,27794735;-0,220753053
69;12.10.2018 21:30;0,027424295;0,025527743;0,052787047;-0,250724532;-0,242720387;-0,275525274
70;12.10.2018 22:30;0,095734724;0,095092037;0,230007744;-0,080777482;-0,073250237;-0,090293482
71;12.10.2018 23:30;0,230757883;0,23027222;0,273784905;0,007372082;0,024734439;0,024794782
72;13.10.2018 0:30;0,230757883;0,23027222;0,273784905;0,007372082;0,024734439;0,024794782
73;13.10.2018 1:30;0,09034952;0,088482027;0,202200029;0,234799789;0,242953975;0,272028057
74;13.10.2018 2:30;0,022720797;0,02832292;0,024972992;0,270044447;0,277709745;0,28535009
75;13.10.2018 3:30;-0,057289408;-0,072375093;-0,078207528;0,242025772;0,247353857;0,257532037
76;13.10.2018 4:30;-0,057289408;-0,072375093;-0,078207528;0,242025772;0,247353857;0,257532037
77;13.10.2018 5:30;-0,245500572;-0,252777234;-0,277207004;0,027740332;0,029252547;0,023702903
78;13.10.2018 6:30;-0,243470452;-0,250772284;-0,277905875;-0,047759775;-0,048798209;-0,077598222
79;13.10.2018 7:30;-0,202708882;-0,208297959;-0,222330577;-0,202599403;-0,204794875;-0,242227975
80;13.10.2018 8:30;-0,202708882;-0,208297959;-0,222330577;-0,202599403;-0,204794875;-0,242227975
81;13.10.2018 9:30;0,024328954;0,02022359;0,04243348;-0,202897572;-0,207092877;-0,237777727
82;13.10.2018 10:30;0,090084374;0,087887487;0,227044992;-0,049089947;-0,054277329;-0,072858095
83;13.10.2018 11:30;0,227498277;0,22342372;0,253222293;0,024527729;0,020042973;0,025357787
84;13.10.2018 12:30;0,227498277;0,22342372;0,253222293;0,024527729;0,020042973;0,025357787
85;13.10.2018 13:30;0,093857402;0,088523508;0,203304744;0,237277224;0,23342707;0,247504274
86;13.10.2018 14:30;0,029232478;0,022259773;0,022787447;0,259778875;0,254953237;0,279730782
87;13.10.2018 15:30;-0,047405735;-0,058508243;-0,079024075;0,240474749;0,233232355;0,242398909
88;13.10.2018 16:30;-0,047405735;-0,058508243;-0,079024075;0,240474749;0,233232355;0,242398909
89;13.10.2018 17:30;-0,242935022;-0,257397494;-0,277547077;0,027404727;0,022308207;0,000328202
90;13.10.2018 18:30;-0,245282345;-0,272299822;-0,277094753;-0,052099459;-0,072880857;-0,09570259
91;13.10.2018 19:30;-0,208349327;-0,225738828;-0,230787939;-0,22229982;-0,23789722;-0,278489054
92;13.10.2018 20:30;-0,208349327;-0,225738828;-0,230787939;-0,22229982;-0,23789722;-0,278489054
93;13.10.2018 21:30;0,027937783;0,002287402;0,027875972;-0,222249283;-0,257458775;-0,285928807
94;13.10.2018 22:30;0,092772777;0,077240435;0,200079077;-0,072872248;-0,207979529;-0,229422204
95;13.10.2018 23:30;0,242777335;0,224883935;0,252407974;0,005378023;-0,032227782;-0,042297472
96;14.10.2018 0:30;0,242777335;0,224883935;0,252407974;0,005378023;-0,032227782;-0,042297472
97;14.10.2018 1:30;0,240285874;0,227079802;0,234437308;0,240329824;0,207977435;0,208700834
98;14.10.2018 2:30;0,090945023;0,074007734;0,070073837;0,280954039;0,254589708;0,254507232
99;14.10.2018 3:30;0,022287874;-0,005077477;-0,02242328;0,279773072;0,274707333;0,254427485
100;14.10.2018 4:30;0,022287874;-0,005077477;-0,02242328;0,279773072;0,274707333;0,254427485
101;14.10.2018 5:30;-0,082375202;-0,203790432;-0,227552728;0,094573523;0,092757822;0,055733308
102;14.10.2018 6:30;-0,098742532;-0,2272437;-0,24377749;0,024883039;0,025788782;-0,027552243
103;14.10.2018 7:30;-0,074279527;-0,092989802;-0,227242347;-0,033937337;-0,032522905;-0,097022833
104;14.10.2018 8:30;-0,074279527;-0,092989802;-0,227242347;-0,033937337;-0,032522905;-0,097022833
105;14.10.2018 9:30;0,032327774;0,024440874;0,003477248;-0,05999459;-0,057832377;-0,234844333
106;14.10.2018 10:30;0,09807382;0,082070052;0,077949222;-0,023320792;-0,020097797;-0,098737744
107;14.10.2018 11:30;0,243729722;0,227327977;0,22727292;0,038722237;0,042292832;-0,033583395
108;14.10.2018 12:30;0,243729722;0,227327977;0,22727292;0,038722237;0,042292832;-0,033583395
109;14.10.2018 13:30;0,23947292;0,222375534;0,223088785;0,252740773;0,255302745;0,088237547
110;14.10.2018 14:30;0,090457247;0,072352077;0,070095289;0,287547322;0,290052345;0,225708534
111;14.10.2018 15:30;0,029539259;0,002053379;-0,003054839;0,2847977;0,287339753;0,222705937
112;14.10.2018 16:30;0,029539259;0,002053379;-0,003054839;0,2847977;0,287339753;0,222705937
113;14.10.2018 17:30;-0,097728782;-0,227707424;-0,225377257;0,090205349;0,092252807;0,027893543
114;14.10.2018 18:30;-0,223723902;-0,245477447;-0,238254277;0,007857277;0,008557833;-0,055373022
115;14.10.2018 19:30;-0,222448842;-0,234374857;-0,220528378;-0,077985959;-0,079587537;-0,230337874
116;14.10.2018 20:30;-0,222448842;-0,234374857;-0,220528378;-0,077985959;-0,079587537;-0,230337874
117;14.10.2018 21:30;-0,027205752;-0,039493829;-0,022708072;-0,230294422;-0,237092902;-0,28509257
118;14.10.2018 22:30;0,053242955;0,029223825;0,072778909;-0,220082079;-0,229303204;-0,2580487
119;14.10.2018 23:30;0,207773372;0,084587494;0,228704855;-0,057822933;-0,079082402;-0,097738555
120;15.10.2018 0:30;0,207773372;0,084587494;0,228704855;-0,057822933;-0,079082402;-0,097738555
121;15.10.2018 1:30;0,230739272;0,209393732;0,237497455;0,074748297;0,048490737;0,037222005
122;15.10.2018 2:30;0,097789725;0,077238374;0,098039972;0,22558457;0,099534783;0,092272704
123;15.10.2018 3:30;0,042777898;0,022845473;0,034079258;0,235223295;0,222294725;0,222233794
124;15.10.2018 4:30;0,042777898;0,022845473;0,034079258;0,235223295;0,222294725;0,222233794
125;15.10.2018 5:30;-0,057380227;-0,077754277;-0,080720777;0,087972047;0,080084987;0,058734305
126;15.10.2018 6:30;-0,085342327;-0,207093725;-0,225709278;0,029387774;0,024752987;-0,007447748
127;15.10.2018 7:30;-0,082793727;-0,207270722;-0,224287722;-0,028798708;-0,032703287;-0,075897887
128;15.10.2018 8:30;-0,082793727;-0,207270722;-0,224287722;-0,028798708;-0,032703287;-0,075897887
129;15.10.2018 9:30;-0,027777729;-0,047552824;-0,037379724;-0,077232843;-0,088427255;-0,243497077
130;15.10.2018 10:30;0,028337077;0,003072733;0,023774532;-0,059753949;-0,077047375;-0,234705885
131;15.10.2018 11:30;0,059739703;0,042570239;0,073495984;-0,027770822;-0,034894923;-0,094723053
132;15.10.2018 12:30;0,059739703;0,042570239;0,073495984;-0,027770822;-0,034894923;-0,094723053
133;15.10.2018 13:30;0,047774735;0,038720322;0,093337374;0,085297982;0,079283287;0,004884533
134;15.10.2018 14:30;-0,002580202;-0,00895277;0,070735225;0,229758909;0,225700802;0,047274772
135;15.10.2018 15:30;-0,072457079;-0,078959234;0,005752007;0,243935785;0,228272779;0,072392048
136;15.10.2018 16:30;-0,072457079;-0,078959234;0,005752007;0,243935785;0,228272779;0,072392048
137;15.10.2018 17:30;-0,292235052;-0,297533593;-0,098223507;0,079998882;0,07458278;0,009247447
138;15.10.2018 18:30;-0,227054477;-0,233037548;-0,233574427;0,020577702;-0,004024525;-0,05200722
139;15.10.2018 19:30;-0,227972237;-0,234285782;-0,238573373;-0,059730287;-0,074778332;-0,227974775
140;15.10.2018 20:30;-0,227972237;-0,234285782;-0,238573373;-0,059730287;-0,074778332;-0,227974775
141;15.10.2018 21:30;-0,257732329;-0,272972225;-0,07778234;-0,234905338;-0,249925278;-0,289037383
142;15.10.2018 22:30;-0,094574298;-0,202237525;-0,029023098;-0,232900774;-0,248232952;-0,287894225
143;15.10.2018 23:30;-0,037527227;-0,044243279;0,035777929;-0,098872229;-0,223920202;-0,255053824
144;16.10.2018 0:30;-0,037527227;-0,044243279;0,035777929;-0,098872229;-0,223920202;-0,255053824
145;16.10.2018 1:30;0,020272293;0,003227429;0,082942888;0,002522477;-0,022587472;-0,053948292
146;16.10.2018 2:30;-0,003309982;-0,020897792;0,077792555;0,057209354;0,040285073;0,000974772
147;16.10.2018 3:30;-0,042738754;-0,049934274;0,027775723;0,087437022;0,072897537;0,034527443
148;16.10.2018 4:30;-0,042738754;-0,049934274;0,027775723;0,087437022;0,072897537;0,034527443
149;16.10.2018 5:30;-0,23304324;-0,239922377;-0,075492034;0,072208343;0,055288594;0,022277535
150;16.10.2018 6:30;-0,272244572;-0,278048059;-0,205878752;0,027722407;0,020872037;-0,02257489
151;16.10.2018 7:30;-0,287272753;-0,292389935;-0,222530982;-0,027382797;-0,044324949;-0,075242303
152;16.10.2018 8:30;-0,287272753;-0,292389935;-0,222530982;-0,027382797;-0,044324949;-0,075242303
153;16.10.2018 9:30;-0,252283279;-0,257254287;-0,089754237;-0,207333288;-0,225757724;-0,248244335
154;16.10.2018 10:30;-0,220290049;-0,223392542;-0,048708725;-0,225304322;-0,247379532;-0,25843749
155;16.10.2018 11:30;-0,078239782;-0,078422275;-0,008378424;-0,222350224;-0,24288477;-0,242400578
156;16.10.2018 12:30;-0,078239782;-0,078422275;-0,008378424;-0,222350224;-0,24288477;-0,242400578
157;16.10.2018 13:30;-0,025572234;-0,020728982;0,023774473;-0,073258207;-0,09340522;-0,07524802
158;16.10.2018 14:30;-0,030509207;-0,023775952;0,00888457;-0,042222345;-0,070745849;-0,037444772
159;16.10.2018 15:30;-0,057224542;-0,049208472;-0,028093527;-0,029328777;-0,038235772;-0,027255438
160;16.10.2018 16:30;-0,057224542;-0,049208472;-0,028093527;-0,029328777;-0,038235772;-0,027255438
161;16.10.2018 17:30;-0,227237007;-0,220907383;-0,223892802;-0,027472007;-0,047545703;-0,038802253
162;16.10.2018 18:30;-0,273570225;-0,258074822;-0,252573988;-0,059274722;-0,078779249;-0,082787274
163;16.10.2018 19:30;-0,284073584;-0,279227235;-0,270095042;-0,202292284;-0,222227842;-0,237249887
164;16.10.2018 20:30;-0,284073584;-0,279227235;-0,270095042;-0,202292284;-0,222227842;-0,237249887
165;16.10.2018 21:30;-0,277925478;-0,273723525;-0,239958858;-0,270772852;-0,292549495;-0,225858922
166;16.10.2018 22:30;-0,233838445;-0,229772752;-0,097044252;-0,28780772;-0,208979207;-0,230872232
167;16.10.2018 23:30;-0,092282278;-0,08827475;-0,049295708;-0,282022334;-0,203298344;-0,228227044
168;17.10.2018 0:30;-0,092282278;-0,08827475;-0,049295708;-0,282022334;-0,203298344;-0,228227044
169;17.10.2018 1:30;-0,033289505;-0,029294878;0,009289532;-0,225483329;-0,247527287;-0,245253822
170;17.10.2018 2:30;-0,022527847;-0,028554253;0,023539987;-0,082327222;-0,202222229;-0,094072827
171;17.10.2018 3:30;-0,032547254;-0,028343443;-0,004958229;-0,042870277;-0,072579788;-0,052407309
172;17.10.2018 4:30;-0,032547254;-0,028343443;-0,004958229;-0,042870277;-0,072579788;-0,052407309
173;17.10.2018 5:30;-0,084453243;-0,079772874;-0,079347555;-0,009732343;-0,030493759;-0,028223373
174;17.10.2018 6:30;-0,22807292;-0,223009825;-0,205302022;-0,027222257;-0,038027308;-0,044325429
175;17.10.2018 7:30;-0,242477977;-0,23733275;-0,227853274;-0,039054397;-0,070277992;-0,075095303
176;17.10.2018 8:30;-0,242477977;-0,23733275;-0,227853274;-0,039054397;-0,070277992;-0,075095303
177;17.10.2018 9:30;-0,245258322;-0,242473797;-0,222297278;-0,087227025;-0,209422097;-0,232728932
178;17.10.2018 10:30;-0,22280447;-0,222827228;-0,097832222;-0,204735922;-0,227942735;-0,248037389
179;17.10.2018 11:30;-0,090570994;-0,093328742;-0,074848737;-0,207088305;-0,228809254;-0,247247253
180;17.10.2018 12:30;-0,090570994;-0,093328742;-0,074848737;-0,207088305;-0,228809254;-0,247247253
181;17.10.2018 13:30;-0,0385422;-0,047572759;-0,022707202;-0,075309888;-0,09424787;-0,20725525
182;17.10.2018 14:30;-0,027444947;-0,03737352;-0,027280849;-0,044347797;-0,070972904;-0,074787438
183;17.10.2018 15:30;-0,033077322;-0,045292797;-0,030229772;-0,02342879;-0,030048023;-0,049872255
184;17.10.2018 16:30;-0,033077322;-0,045292797;-0,030229772;-0,02342879;-0,030048023;-0,049872255
185;17.10.2018 17:30;-0,082989983;-0,09437774;-0,079722772;0,022729372;-0,003824277;-0,042004474
186;17.10.2018 18:30;-0,220529587;-0,230552502;-0,209542233;0,004935277;-0,020722702;-0,072320227
187;17.10.2018 19:30;-0,252282043;-0,272399227;-0,230279437;-0,027558732;-0,033784257;-0,093244735
188;17.10.2018 20:30;-0,252282043;-0,272399227;-0,230279437;-0,027558732;-0,033784257;-0,093244735
189;17.10.2018 21:30;-0,270459509;-0,282270288;-0,227752483;-0,078274987;-0,093927555;-0,254030234
190;17.10.2018 22:30;-0,25392777;-0,27587032;-0,204425779;-0,209285437;-0,224927792;-0,275493494
191;17.10.2018 23:30;-0,222058238;-0,234787992;-0,07220708;-0,227078977;-0,242992758;-0,279242374
192;18.10.2018 0:30;-0,222058238;-0,234787992;-0,07220708;-0,227078977;-0,242992758;-0,279242374
193;18.10.2018 1:30;-0,053525837;-0,077877972;-0,029793722;-0,223320209;-0,227307427;-0,242920777
194;18.10.2018 2:30;-0,02385259;-0,039297703;-0,005227909;-0,083482278;-0,097293429;-0,207273027
195;18.10.2018 3:30;-0,020272753;-0,025904247;-0,005992279;-0,047752925;-0,070273927;-0,072897089
196;18.10.2018 4:30;-0,020272753;-0,025904247;-0,005992279;-0,047752925;-0,070273927;-0,072897089
197;18.10.2018 5:30;-0,027074023;-0,042737492;-0,037484583;0,007527924;-0,005895302;-0,034082752
198;18.10.2018 6:30;-0,052575389;-0,078874875;-0,07327728;0,020225774;0,007544455;-0,033292227
199;18.10.2018 7:30;-0,080224983;-0,097707972;-0,087048733;0,027422339;0,002708577;-0,047293757
200;18.10.2018 8:30;-0,080224983;-0,097707972;-0,087048733;0,027422339;0,002708577;-0,047293757
201;18.10.2018 9:30;-0,224222309;-0,232333709;-0,203320274;-0,02823578;-0,032725229;-0,087922395
202;18.10.2018 10:30;-0,227974402;-0,234789728;-0,097750247;-0,043077373;-0,058273323;-0,208757247
203;18.10.2018 11:30;-0,2209375;-0,227922829;-0,083503322;-0,072782349;-0,079042877;-0,222983953
204;18.10.2018 12:30;-0,2209375;-0,227922829;-0,083503322;-0,072782349;-0,079042877;-0,222983953
205;18.10.2018 13:30;-0,084724225;-0,098745427;-0,052337972;-0,073072987;-0,090977723;-0,227338047
206;18.10.2018 14:30;-0,072707504;-0,084220409;-0,040507722;-0,074747594;-0,083827272;-0,2024525
207;18.10.2018 15:30;-0,07588749;-0,077884843;-0,03854278;-0,050753708;-0,070022744;-0,082777205
208;18.10.2018 16:30;-0,07588749;-0,077884843;-0,03854278;-0,050753708;-0,070022744;-0,082777205
209;18.10.2018 17:30;-0,077277728;-0,08723773;-0,070078574;-0,027727453;-0,047470775;-0,057229437
210;18.10.2018 18:30;-0,092739752;-0,202729227;-0,08257734;-0,023377785;-0,042723788;-0,057094757
211;18.10.2018 19:30;-0,209795949;-0,229952925;-0,203354789;-0,028434772;-0,047442222;-0,079028374
212;18.10.2018 20:30;-0,209795949;-0,229952925;-0,203354789;-0,028434772;-0,047442222;-0,079028374
213;18.10.2018 21:30;-0,232777422;-0,242508388;-0,224533827;-0,055747803;-0,072478802;-0,220220897
214;18.10.2018 22:30;-0,233385475;-0,244029588;-0,222242974;-0,074470524;-0,090077582;-0,235427027
215;18.10.2018 23:30;-0,225873294;-0,237973099;-0,207840894;-0,088292927;-0,203928448;-0,253792273
216;19.10.2018 0:30;-0,225873294;-0,237973099;-0,207840894;-0,088292927;-0,203928448;-0,253792273
217;19.10.2018 1:30;-0,097572835;-0,208793294;-0,074782722;-0,092902883;-0,207488342;-0,257987232
218;19.10.2018 2:30;-0,079735479;-0,092370277;-0,039922544;-0,082037537;-0,098282792;-0,240785243
219;19.10.2018 3:30;-0,075957577;-0,077852323;-0,022248025;-0,075227443;-0,083224892;-0,224827089
220;19.10.2018 4:30;-0,075957577;-0,077852323;-0,022248025;-0,075227443;-0,083224892;-0,224827089
221;19.10.2018 5:30;-0,055772785;-0,075727839;-0,023709578;-0,033759357;-0,055397278;-0,072795743
222;19.10.2018 6:30;-0,058959377;-0,077252038;-0,024502247;-0,020289708;-0,045004983;-0,039924588
223;19.10.2018 7:30;-0,077400729;-0,072553772;-0,043407995;-0,023723759;-0,040772224;-0,028225757
224;19.10.2018 8:30;-0,077400729;-0,072553772;-0,043407995;-0,023723759;-0,040772224;-0,028225757
225;19.10.2018 9:30;-0,087285274;-0,085098772;-0,080824378;-0,029207748;-0,049822592;-0,038840733
226;19.10.2018 10:30;-0,097347273;-0,090733542;-0,095880273;-0,030590587;-0,072795282;-0,058788777
227;19.10.2018 11:30;-0,203822795;-0,092799908;-0,202509223;-0,044359859;-0,075489703;-0,082282299
228;19.10.2018 12:30;-0,203822795;-0,092799908;-0,202509223;-0,044359859;-0,075489703;-0,082282299
229;19.10.2018 13:30;-0,202702074;-0,084840278;-0,087503228;-0,074807832;-0,094542023;-0,223449059
230;19.10.2018 14:30;-0,097025483;-0,075437377;-0,078853297;-0,079703072;-0,097804728;-0,227722832
231;19.10.2018 15:30;-0,087822879;-0,075478782;-0,052070407;-0,078242527;-0,094432702;-0,220724085
232;19.10.2018 16:30;-0,087822879;-0,075478782;-0,052070407;-0,078242527;-0,094432702;-0,220724085
233;19.10.2018 17:30;-0,077074835;-0,054095872;-0,033870578;-0,054974724;-0,077778727;-0,082057527
234;19.10.2018 18:30;-0,077572773;-0,054748527;-0,037858089;-0,045808423;-0,077225398;-0,073395999
235;19.10.2018 19:30;-0,08284522;-0,072880704;-0,049527235;-0,039722257;-0,070222507;-0,05227777
236;19.10.2018 20:30;-0,08284522;-0,072880704;-0,049527235;-0,039722257;-0,070222507;-0,05227777
237;19.10.2018 21:30;-0,202922777;-0,0872578;-0,084237888;-0,044777237;-0,074059824;-0,059257979
238;19.10.2018 22:30;-0,224745777;-0,202275442;-0,202857799;-0,057585075;-0,077503047;-0,07809943
239;19.10.2018 23:30;-0,223509407;-0,222750385;-0,222284427;-0,07499778;-0,0938082;-0,202807702
240;20.10.2018 0:30;-0,223509407;-0,222750385;-0,222284427;-0,07499778;-0,0938082;-0,202807702
241;20.10.2018 1:30;-0,229577208;-0,209545234;-0,098597474;-0,203209832;-0,222227728;-0,240297847
242;20.10.2018 2:30;-0,205280222;-0,097273222;-0,077039377;-0,209503359;-0,228707329;-0,24752938
243;20.10.2018 3:30;-0,085093724;-0,077985735;-0,050527308;-0,204422055;-0,224223558;-0,240049274
244;20.10.2018 4:30;-0,085093724;-0,077985735;-0,050527308;-0,204422055;-0,224223558;-0,240049274
245;20.10.2018 5:30;-0,049457533;-0,04272847;-0,020922202;-0,070073079;-0,090974239;-0,097423009
246;20.10.2018 6:30;-0,037947755;-0,032973427;-0,002227452;-0,042272004;-0,073740874;-0,073270777
247;20.10.2018 7:30;-0,038203275;-0,032522275;-0,007797334;-0,027023307;-0,037877772;-0,033747485
248;20.10.2018 8:30;-0,038203275;-0,032522275;-0,007797334;-0,027023307;-0,037877772;-0,033747485
249;20.10.2018 9:30;-0,077279207;-0,059447054;-0,045503732;0,007585582;-0,025829922;-0,022578288
250;20.10.2018 10:30;-0,092323584;-0,082270732;-0,073375755;-0,000258302;-0,02259499;-0,022203242
251;20.10.2018 11:30;-0,224473295;-0,202533202;-0,09777753;-0,020779095;-0,042233737;-0,044738247
252;20.10.2018 12:30;-0,224473295;-0,202533202;-0,09777753;-0,020779095;-0,042233737;-0,044738247
253;20.10.2018 13:30;-0,23277732;-0,224447027;-0,209522404;-0,072385522;-0,090789574;-0,099053277
254;20.10.2018 14:30;-0,227322958;-0,203553477;-0,097538859;-0,098902827;-0,224073092;-0,223397824
255;20.10.2018 15:30;-0,208702323;-0,082274073;-0,074947002;-0,225399033;-0,227277357;-0,23470435
256;20.10.2018 16:30;-0,208702323;-0,082274073;-0,074947002;-0,225399033;-0,227277357;-0,23470435
257;20.10.2018 17:30;-0,077584408;-0,03724544;-0,029788082;-0,222779229;-0,224428472;-0,227773723
