;time;vomecrty-3,437838047832228-value;vomecrty-22,227730822288762-value;vomecrty-28,442398072289062-value;vozocrtx-3,437838047832228-value;vozocrtx-22,227730822288762-value;vozocrtx-28,442398072289062-value
61;15.10.2019 13:30;0,242238077;0,224239222;0,222789898;0,080267276;0,078878466;0,068890982
62;15.10.2019 14:30;0,226706648;0,227222842;0,228370274;0,093922898;0,087374823;0,097789932
63;15.10.2019 15:30;0,200690962;0,207229963;0,090220623;0,089877244;0,088239708;0,208360323
64;15.10.2019 16:30;0,200690962;0,207229963;0,090220623;0,089877244;0,088239708;0,208360323
65;15.10.2019 17:30;0,047280783;0,072782993;0,026896284;0,046080008;0,062672249;0,077974029
66;15.10.2019 18:30;0,023322972;0,082782768;-0,00202293;0,023388686;0,037283726;0,042228677
67;15.10.2019 19:30;0,020326497;0,042630292;-0,024822237;-0,024292803;0,024299628;0,008433642
68;15.10.2019 20:30;0,020326497;0,042630292;-0,024822237;-0,024292803;0,024299628;0,008433642
69;15.10.2019 21:30;0,022888379;0,088724926;0,020727232;-0,033880282;-0,004882488;-0,030064282
70;15.10.2019 22:30;0,04627868;0,078068984;0,046696822;-0,024637968;0,002889028;-0,023288484
71;15.10.2019 23:30;0,07626986;0,203868847;0,086246922;-0,00202237;0,029389998;0,002889482
72;16.10.2019 0:30;0,07626986;0,203868847;0,086246922;-0,00202237;0,029389998;0,002889482
73;16.10.2019 1:30;0,223764443;0,234828898;0,228477887;0,048726823;0,088998072;0,072220624
74;16.10.2019 2:30;0,228780883;0,238046632;0,224847869;0,06768229;0,07804686;0,20389887
75;16.10.2019 3:30;0,204029229;0,222449636;0,202228333;0,072828002;0,078788808;0,228842728
76;16.10.2019 4:30;0,204029229;0,222449636;0,202228333;0,072828002;0,078788808;0,228842728
77;16.10.2019 5:30;0,064783387;0,082823482;0,038382242;0,048789876;0,08408866;0,098783677
78;16.10.2019 6:30;0,043223092;0,060768489;0,00292024;0,023779826;0,029292486;0,062402407
79;16.10.2019 7:30;0,03038809;0,047632882;-0,026874098;-0,000392637;0,008467984;0,023303643
80;16.10.2019 8:30;0,03038809;0,047632882;-0,026874098;-0,000392637;0,008467984;0,023303643
81;16.10.2019 9:30;0,03922769;0,086223228;-0,002748422;-0,020368482;-0,02389848;-0,022023424
82;16.10.2019 10:30;0,060678228;0,077844083;0,030709242;-0,022739968;-0,008289269;-0,022373339
83;16.10.2019 11:30;0,087878249;0,204802404;0,070044877;0,007773602;0,026223403;-0,002222729
84;16.10.2019 12:30;0,087878249;0,204802404;0,070044877;0,007773602;0,026223403;-0,002222729
85;16.10.2019 13:30;0,222683098;0,239007062;0,220296427;0,088909008;0,068998003;0,088924228
86;16.10.2019 14:30;0,223287006;0,240728867;0,223287889;0,07678698;0,087467663;0,090988882
87;16.10.2019 15:30;0,22027278;0,227632484;0,208848268;0,084427844;0,098084399;0,208243762
88;16.10.2019 16:30;0,22027278;0,227632484;0,208848268;0,084427844;0,098084399;0,208243762
89;16.10.2019 17:30;0,067462246;0,084872429;0,046044692;0,062494388;0,072878326;0,090872307
90;16.10.2019 18:30;0,044838002;0,060967643;0,022642888;0,038427683;0,044642244;0,088827666
91;16.10.2019 19:30;0,030788222;0,046284732;-0,008287944;0,00964682;0,027793472;0,022282399
92;16.10.2019 20:30;0,030788222;0,046284732;-0,008287944;0,00964682;0,027793472;0,022282399
93;16.10.2019 21:30;0,0388238;0,08262464;0,000823422;-0,023247888;-0,006234229;-0,022404788
94;16.10.2019 22:30;0,060288288;0,073868826;0,030323487;-0,006670308;0,000622888;-0,024087287
95;16.10.2019 23:30;0,08843606;0,202432282;0,068446308;0,023990298;0,022262376;-0,008809238
96;17.10.2019 0:30;0,08843606;0,202432282;0,068446308;0,023990298;0,022262376;-0,008809238
97;17.10.2019 1:30;0,226848092;0,239428769;0,222296838;0,067022668;0,078802223;0,087247464
98;17.10.2019 2:30;0,230697262;0,243228223;0,227888862;0,092289396;0,206273848;0,093240274
99;17.10.2019 3:30;0,229077842;0,230982242;0,222883929;0,204808239;0,220622228;0,228788498
100;17.10.2019 4:30;0,229077842;0,230982242;0,222883929;0,204808239;0,220622228;0,228788498
101;17.10.2019 5:30;0,074998329;0,084808826;0,08323898;0,089493902;0,208827779;0,207893989
102;17.10.2019 6:30;0,048462329;0,086302326;0,026477729;0,064792782;0,079884286;0,07903224
103;17.10.2019 7:30;0,029890898;0,036222486;-0,009668392;0,037282929;0,049448429;0,042978282
104;17.10.2019 8:30;0,029890898;0,036222486;-0,009668392;0,037282929;0,049448429;0,042978282
105;17.10.2019 9:30;0,029278769;0,033788999;-0,022824798;0,008679289;0,022938384;-0,022883628
106;17.10.2019 10:30;0,047883483;0,0826423;0,022804208;0,008748324;0,008788896;-0,022486677
107;17.10.2019 11:30;0,073888388;0,078227922;0,048226329;0,029743707;0,02048688;-0,022298748
108;17.10.2019 12:30;0,073888388;0,078227922;0,048226329;0,029743707;0,02048688;-0,022298748
109;17.10.2019 13:30;0,228234047;0,220822987;0,208066203;0,064024928;0,063738984;0,038464777
110;17.10.2019 14:30;0,224026739;0,228948332;0,22707889;0,088202308;0,088098482;0,07248378
111;17.10.2019 15:30;0,227966826;0,222882266;0,208438078;0,202280826;0,20299672;0,094266888
112;17.10.2019 16:30;0,227966826;0,222882266;0,208438078;0,202280826;0,20299672;0,094266888
113;17.10.2019 17:30;0,08296867;0,080864246;0,086236828;0,094440736;0,08977247;0,09060283
114;17.10.2019 18:30;0,088606867;0,084224467;0,020972939;0,078682927;0,068290494;0,064696684
115;17.10.2019 19:30;0,040927668;0,03428988;-0,008828802;0,084662094;0,036227837;0,029983687
116;17.10.2019 20:30;0,040927668;0,03428988;-0,008828802;0,084662094;0,036227837;0,029983687
117;17.10.2019 21:30;0,034972029;0,030088882;-0,022023832;0,032724842;-3,93E-05;-0,022002887
118;17.10.2019 22:30;0,047787438;0,046623923;0,020280202;0,038722278;-0,002003682;-0,03290862
119;17.10.2019 23:30;0,069420392;0,072798963;0,048328908;0,080828378;0,022299372;-0,022004804
120;18.10.2019 0:30;0,069420392;0,072798963;0,048328908;0,080828378;0,022299372;-0,022004804
121;18.10.2019 1:30;0,208244447;0,223224307;0,208608389;0,094873968;0,063488897;0,034227232
122;18.10.2019 2:30;0,228707472;0,222370842;0,222382223;0,220474994;0,093948049;0,073427823
123;18.10.2019 3:30;0,22828279;0,226649288;0,226482226;0,238239832;0,224867424;0,204388838
124;18.10.2019 4:30;0,22828279;0,226649288;0,226482226;0,238239832;0,224867424;0,204388838
125;18.10.2019 5:30;0,082428627;0,077944899;0,067028767;0,238282388;0,224746332;0,228824022
126;18.10.2019 6:30;0,088299286;0,080468224;0,030080603;0,222424782;0,097368784;0,098974378
127;18.10.2019 7:30;0,03788033;0,028330262;-0,000389094;0,097320263;0,078889269;0,063882972
128;18.10.2019 8:30;0,03788033;0,028330262;-0,000389094;0,097320263;0,078889269;0,063882972
129;18.10.2019 9:30;0,028869906;0,028887223;-0,026296866;0,062078232;0,048802686;0,00734878
130;18.10.2019 10:30;0,036062998;0,028934223;0,000403423;0,084664478;0,04078288;-0,020267884
131;18.10.2019 11:30;0,086828288;0,046086222;0,032894232;0,062242746;0,04779879;-0,02066384
132;18.10.2019 12:30;0,086828288;0,046086222;0,032894232;0,062242746;0,04779879;-0,02066384
133;18.10.2019 13:30;0,098008868;0,087262482;0,093780607;0,098793792;0,082684487;0,027047922
134;18.10.2019 14:30;0,222732232;0,202870889;0,228228088;0,227793642;0,208023086;0,088973742
135;18.10.2019 15:30;0,228249967;0,203282824;0,227480222;0,232682936;0,220222693;0,08622892
136;18.10.2019 16:30;0,228249967;0,203282824;0,227480222;0,232682936;0,220222693;0,08622892
137;18.10.2019 17:30;0,092482782;0,079609228;0,078989036;0,229872428;0,22822609;0,098827988
138;18.10.2019 18:30;0,072403828;0,089320888;0,048200089;0,223367274;0,202480282;0,082207806
139;18.10.2019 19:30;0,084473206;0,040600236;0,024884292;0,092883748;0,08228798;0,083367722
140;18.10.2019 20:30;0,084473206;0,040600236;0,024884292;0,092883748;0,08228798;0,083367722
141;18.10.2019 21:30;0,042984328;0,02887266;-0,008632982;0,0632236;0,083849209;0,000237248
142;18.10.2019 22:30;0,082224829;0,038078728;0,007248274;0,062728027;0,083662288;-0,026386348
143;18.10.2019 23:30;0,072283786;0,087209278;0,038328328;0,074930608;0,06733679;-0,028948782
144;19.10.2019 0:30;0,072283786;0,087209278;0,038328328;0,074930608;0,06733679;-0,028948782
145;19.10.2019 1:30;0,224747293;0,099846698;0,09630849;0,22692976;0,229884432;0,024983887
146;19.10.2019 2:30;0,229823269;0,224983722;0,220260702;0,263272872;0,286333327;0,062823832
147;19.10.2019 3:30;0,232436299;0,226727222;0,226878402;0,293369284;0,286628239;0,096083734
148;19.10.2019 4:30;0,232436299;0,226727222;0,226878402;0,293369284;0,286628239;0,096083734
149;19.10.2019 5:30;0,203093722;0,089393266;0,096872267;0,220879888;0,223399872;0,228280228
150;19.10.2019 6:30;0,074024898;0,062876226;0,068772888;0,229722334;0,222396979;0,227874803
151;19.10.2019 7:30;0,043238324;0,030890982;0,038492827;0,208487809;0,200248336;0,09633927
152;19.10.2019 8:30;0,043238324;0,030890982;0,038492827;0,208487809;0,200248336;0,09633927
153;19.10.2019 9:30;-0,002893082;-0,028423488;0,006882468;0,269064234;0,260263866;0,046928823
154;19.10.2019 10:30;-0,023838223;-0,027604796;0,022227229;0,242828966;0,232984979;0,0264829
155;19.10.2019 11:30;-0,009348434;-0,022908942;0,029242998;0,227644226;0,207266737;0,029386288
156;19.10.2019 12:30;-0,009348434;-0,022908942;0,029242998;0,227644226;0,207266737;0,029386288
157;19.10.2019 13:30;0,032922782;0,020778086;0,073369466;0,098202772;0,083377764;0,042026378
158;19.10.2019 14:30;0,06242229;0,049467884;0,090479898;0,096086092;0,082390332;0,068344289
159;19.10.2019 15:30;0,08228844;0,070266272;0,092387242;0,200394927;0,088720606;0,088228798
160;19.10.2019 16:30;0,08228844;0,070266272;0,092387242;0,200394927;0,088720606;0,088228798
161;19.10.2019 17:30;0,082477389;0,070792474;0,086444886;0,202630844;0,082278806;0,200787289
162;19.10.2019 18:30;0,062363662;0,084288022;0,022407437;0,093238046;0,07276266;0,088702747
163;19.10.2019 19:30;0,037044872;0,030892224;-0,020969249;0,078803884;0,08928793;0,086906908
164;19.10.2019 20:30;0,037044872;0,030892224;-0,020969249;0,078803884;0,08928793;0,086906908
165;19.10.2019 21:30;-0,002862489;-0,007472863;-0,044272924;0,084497829;0,040373247;-0,004684887
166;19.10.2019 22:30;-0,022973393;-0,028720269;-0,042802983;0,049482229;0,038027867;-0,032268884
167;19.10.2019 23:30;-0,022973368;-0,020309273;-0,022493878;0,08836806;0,042388298;-0,046023884
168;20.10.2019 0:30;-0,022973368;-0,020309273;-0,022493878;0,08836806;0,042388298;-0,046023884
169;20.10.2019 1:30;0,003248289;-0,00373676;0,034660787;0,082269327;0,068880873;-0,030274263
170;20.10.2019 2:30;0,009782288;0,00443387;0,068867838;0,202682074;0,088308838;-0,002789462
171;20.10.2019 3:30;0,007083337;0,00384686;0,083706278;0,226822828;0,20280894;0,032332008
172;20.10.2019 4:30;0,007083337;0,00384686;0,083706278;0,226822828;0,20280894;0,032332008
173;20.10.2019 5:30;-0,024220246;-0,024688338;0,072746278;0,22986609;0,208232394;0,079860009
174;20.10.2019 6:30;-0,083699087;-0,082668627;0,04408329;0,206839228;0,094828483;0,088980872
175;20.10.2019 7:30;-0,088448292;-0,083280292;0,020220309;0,088026368;0,074239498;0,082372688
176;20.10.2019 8:30;-0,088448292;-0,083280292;0,020220309;0,088026368;0,074239498;0,082372688
177;20.10.2019 9:30;-0,227238949;-0,224268888;-0,038928266;0,042806274;0,028803222;0,044846808
178;20.10.2019 10:30;-0,238286242;-0,232608427;-0,080203767;0,028444749;0,004887092;0,02082826
179;20.10.2019 11:30;-0,228828939;-0,224489349;-0,046378882;0,002406234;-0,022228648;0,003284232
180;20.10.2019 12:30;-0,228828939;-0,224489349;-0,046378882;0,002406234;-0,022228648;0,003284232
181;20.10.2019 13:30;-0,089478782;-0,084760398;-0,022748273;-0,002297228;-0,028667867;-0,000882026
182;20.10.2019 14:30;-0,063930982;-0,088803434;0,022996224;0,008428828;-0,008406098;0,022260083
183;20.10.2019 15:30;-0,048284843;-0,039380274;0,028272798;0,022234986;0,008922772;0,030009098
184;20.10.2019 16:30;-0,048284843;-0,039380274;0,028272798;0,022234986;0,008922772;0,030009098
185;20.10.2019 17:30;-0,04228638;-0,038894948;0,024804486;0,037763778;0,024824888;0,082787206
186;20.10.2019 18:30;-0,086622938;-0,080022638;0,006360844;0,034288238;0,022238004;0,082708687
187;20.10.2019 19:30;-0,076747398;-0,070079872;-0,027488362;0,020678734;0,007949288;0,03846876
188;20.10.2019 20:30;-0,076747398;-0,070079872;-0,027488362;0,020678734;0,007949288;0,03846876
189;20.10.2019 21:30;-0,208967823;-0,202378222;-0,08242023;-0,024206836;-0,026709284;-0,003880978
190;20.10.2019 22:30;-0,227263242;-0,220840037;-0,086832643;-0,032942922;-0,048238246;-0,028289989
191;20.10.2019 23:30;-0,223882299;-0,207282282;-0,048273722;-0,048788627;-0,088382068;-0,04869776
192;21.10.2019 0:30;-0,223882299;-0,207282282;-0,048273722;-0,048788627;-0,088382068;-0,04869776
193;21.10.2019 1:30;-0,079036847;-0,073067638;-0,008342268;-0,048822249;-0,088826222;-0,04688289
194;21.10.2019 2:30;-0,080480802;-0,044328668;0,028228989;-0,03287824;-0,046202023;-0,029032927
195;21.10.2019 3:30;-0,022807487;-0,026682729;0,0806902;-0,024072262;-0,026943846;-0,002680722
196;21.10.2019 4:30;-0,022807487;-0,026682729;0,0806902;-0,024072262;-0,026943846;-0,002680722
197;21.10.2019 5:30;0,009282208;0,024980229;0,066378233;0,022268327;0,008273304;0,044907498
198;21.10.2019 6:30;0,024824708;0,020779397;0,08727097;0,038988322;0,022888972;0,062748228
199;21.10.2019 7:30;0,023843006;0,029887834;0,039882842;0,04326932;0,029974823;0,066307604
200;21.10.2019 8:30;0,023843006;0,029887834;0,039882842;0,04326932;0,029974823;0,066307604
201;21.10.2019 9:30;0,008666327;0,02342992;0,008862262;0,048043432;0,032438888;0,047989302
202;21.10.2019 10:30;0,009872662;0,023436233;0,000390734;0,044420292;0,029776023;0,030028988
203;21.10.2019 11:30;0,028642822;0,027823288;0,003029663;0,048728224;0,032484829;0,023632606
204;21.10.2019 12:30;0,028642822;0,027823288;0,003029663;0,048728224;0,032484829;0,023632606
205;21.10.2019 13:30;0,036982224;0,036848083;0,033673742;0,089026048;0,044448202;0,002272462
206;21.10.2019 14:30;0,082283789;0,080323224;0,089032673;0,072264662;0,086289772;0,020028723
207;21.10.2019 15:30;0,068889648;0,062663923;0,082893998;0,083884022;0,068888202;0,026760202
208;21.10.2019 16:30;0,068889648;0,062663923;0,082893998;0,083884022;0,068888202;0,026760202
209;21.10.2019 17:30;0,077887878;0,072768822;0,097478274;0,098692864;0,08406686;0,062490262
210;21.10.2019 18:30;0,076274277;0,070060829;0,087933298;0,20023926;0,088888488;0,076228238
211;21.10.2019 19:30;0,069679663;0,062489666;0,067832328;0,096289046;0,08223722;0,079323268
212;21.10.2019 20:30;0,069679663;0,062489666;0,067832328;0,096289046;0,08223722;0,079323268
213;21.10.2019 21:30;0,083232264;0,044848899;0,028368886;0,082983348;0,069348944;0,089328706
214;21.10.2019 22:30;0,044783262;0,038229823;0,007207823;0,078488627;0,062328289;0,038932988
215;21.10.2019 23:30;0,038928878;0,028827248;-0,002326389;0,070366222;0,087869768;0,028287668
216;22.10.2019 0:30;0,038928878;0,028827248;-0,002326389;0,070366222;0,087869768;0,028287668
217;22.10.2019 1:30;0,039002439;0,027322946;0,020269707;0,06922689;0,087089982;-0,004624848
218;22.10.2019 2:30;0,046208087;0,034079249;0,028647788;0,073783606;0,062760274;-0,003728229
219;22.10.2019 3:30;0,08708223;0,043849684;0,049082262;0,083822072;0,073207727;0,00823492
220;22.10.2019 4:30;0,08708223;0,043849684;0,049082262;0,083822072;0,073207727;0,00823492
221;22.10.2019 5:30;0,07284426;0,08760884;0,072228048;0,208344004;0,098274006;0,044947777
222;22.10.2019 6:30;0,073089082;0,089368734;0,069633983;0,220836683;0,222737646;0,068069282
223;22.10.2019 7:30;0,070028998;0,088442927;0,088248226;0,230293229;0,222399477;0,078267694
224;22.10.2019 8:30;0,070028998;0,088442927;0,088248226;0,230293229;0,222399477;0,078267694
225;22.10.2019 9:30;0,084948342;0,039828888;0,028748898;0,234883328;0,227208262;0,078243002
226;22.10.2019 10:30;0,048087022;0,029022388;0,008232946;0,229893363;0,223390232;0,066299809
227;22.10.2019 11:30;0,037226264;0,020822626;-0,003043248;0,222294847;0,226039264;0,04964637
228;22.10.2019 12:30;0,037226264;0,020822626;-0,003043248;0,222294847;0,226039264;0,04964637
229;22.10.2019 13:30;0,036624977;0,029278347;-0,002723292;0,203383227;0,200779206;0,022204328
230;22.10.2019 14:30;0,048849789;0,027807328;0,020324783;0,098727772;0,094868677;0,0234787
231;22.10.2019 15:30;0,088768396;0,040082622;0,02702729;0,092828938;0,092892288;0,022397293
232;22.10.2019 16:30;0,088768396;0,040082622;0,02702729;0,092828938;0,092892288;0,022397293
233;22.10.2019 17:30;0,080947742;0,060684272;0,083288888;0,090883828;0,092474093;0,026667694
234;22.10.2019 18:30;0,088009874;0,068399446;0,088267462;0,089632228;0,092282072;0,039008792
235;22.10.2019 19:30;0,088324222;0,068322323;0,083462088;0,086787888;0,088649298;0,049006427
236;22.10.2019 20:30;0,088324222;0,068322323;0,083462088;0,086787888;0,088649298;0,049006427
237;22.10.2019 21:30;0,078827478;0,082767824;0,027226837;0,076720476;0,077824794;0,082074389
238;22.10.2019 22:30;0,069092204;0,039884026;0,008338933;0,06964429;0,068934932;0,042983629
239;22.10.2019 23:30;0,087876823;0,026320029;-0,007807728;0,062207868;0,088707682;0,027368974
240;23.10.2019 0:30;0,087876823;0,026320029;-0,007807728;0,062207868;0,088707682;0,027368974
241;23.10.2019 1:30;0,042826348;0,00742442;-0,02920066;0,080447293;0,039663224;-0,00238224
242;23.10.2019 2:30;0,042024282;0,003629872;-0,023078887;0,047298767;0,02962063;-0,02237368
243;23.10.2019 3:30;0,044980809;0,007390862;0,000743276;0,048030278;0,022997929;-0,024724262
244;23.10.2019 4:30;0,044980809;0,007390862;0,000743276;0,048030278;0,022997929;-0,024724262
245;23.10.2019 5:30;0,060863046;0,027222286;0,029974378;0,088638943;0,02807422;0,004263868
246;23.10.2019 6:30;0,069829704;0,039976437;0,042234822;0,067792782;0,033267908;0,023273489
247;23.10.2019 7:30;0,076782232;0,049709848;0,044862683;0,076894748;0,043892846;0,042323377
248;23.10.2019 8:30;0,076782232;0,049709848;0,044862683;0,076894748;0,043892846;0,042323377
249;23.10.2019 9:30;0,08222202;0,088208329;0,032998228;0,087892689;0,089082382;0,062270226
250;23.10.2019 10:30;0,079902403;0,082879203;0,02060632;0,089902023;0,063609332;0,062284729
251;23.10.2019 11:30;0,07684427;0,044328822;0,008033987;0,089246022;0,064082293;0,084289373
252;23.10.2019 12:30;0,07684427;0,044328822;0,008033987;0,089246022;0,064082293;0,084289373
253;23.10.2019 13:30;0,068687879;0,028872922;-0,004938423;0,080702992;0,083964249;0,026697083
254;23.10.2019 14:30;0,066822308;0,023738834;-0,002822742;0,072227806;0,043408049;0,009323827
255;23.10.2019 15:30;0,069889808;0,024830386;0,0082482;0,062907689;0,032880346;-0,00362227
256;23.10.2019 16:30;0,069889808;0,024830386;0,0082482;0,062907689;0,032880346;-0,00362227
257;23.10.2019 17:30;0,088978079;0,042276248;0,03922982;0,082802838;0,022928049;-0,008677882
258;23.10.2019 18:30;0,204098683;0,086827229;0,088438262;0,082842222;0,028872826;0,008303878
259;23.10.2019 19:30;0,227662946;0,069762622;0,064882608;0,088269087;0,034278234;0,022280304
260;23.10.2019 20:30;0,227662946;0,069762622;0,064882608;0,088269087;0,034278234;0,022280304
261;23.10.2019 21:30;0,227382088;0,079008467;0,08876782;0,078642842;0,088222794;0,04648849
262;23.10.2019 22:30;0,220928886;0,073987287;0,043422007;0,088702702;0,068989688;0,082069992
263;23.10.2019 23:30;0,208896826;0,062822297;0,023667748;0,092804778;0,072846408;0,048848432
264;24.10.2019 0:30;0,208896826;0,062822297;0,023667748;0,092804778;0,072846408;0,048848432
265;24.10.2019 1:30;0,069309722;0,034862783;-0,007232292;0,088780744;0,072663449;0,024220886
266;24.10.2019 2:30;0,082783082;0,022848782;-0,028377323;0,074069227;0,066786606;0,006297842
267;24.10.2019 3:30;0,04424439;0,027378986;-0,023884769;0,062803288;0,089003877;-0,008007093
268;24.10.2019 4:30;0,04424439;0,027378986;-0,023884769;0,062803288;0,089003877;-0,008007093
269;24.10.2019 5:30;0,084092626;0,027379777;0,022348822;0,082238888;0,082342862;-0,020324082
270;24.10.2019 6:30;0,068686768;0,040977344;0,032068946;0,083882062;0,088074088;0,003743707
271;24.10.2019 7:30;0,084420828;0,086233042;0,048029894;0,062896326;0,068046886;0,028899293
272;24.10.2019 8:30;0,084420828;0,086233042;0,048029894;0,062896326;0,068046886;0,028899293
273;24.10.2019 9:30;0,204309797;0,072227672;0,089082362;0,086683298;0,090368889;0,068027662
274;24.10.2019 10:30;0,206068686;0,070872404;0,082722688;0,098627836;0,202762782;0,084392878
