;time;iceconc-0-value
73;20.10.2020 1:30;0.0
74;20.10.2020 2:30;0.0
75;20.10.2020 3:30;0.0
76;20.10.2020 4:30;0.0
77;20.10.2020 5:30;0.0
78;20.10.2020 6:30;0.0
79;20.10.2020 7:30;0.0
80;20.10.2020 8:30;0.0
81;20.10.2020 9:30;0.0
82;20.10.2020 10:30;0.0
83;20.10.2020 11:30;0.0
84;20.10.2020 12:30;0.0
85;20.10.2020 13:30;0.0
86;20.10.2020 14:30;0.0
87;20.10.2020 15:30;0.0
88;20.10.2020 16:30;0.0
89;20.10.2020 17:30;0.0
90;20.10.2020 18:30;0.0
91;20.10.2020 19:30;0.0
92;20.10.2020 20:30;0.0
93;20.10.2020 21:30;0.0
94;20.10.2020 22:30;0.0
95;20.10.2020 23:30;0.0
96;21.10.2020 0:30;0.0
97;21.10.2020 1:30;0.0
98;21.10.2020 2:30;0.0
99;21.10.2020 3:30;0.0
100;21.10.2020 4:30;0.0
101;21.10.2020 5:30;0.0
102;21.10.2020 6:30;0.0
103;21.10.2020 7:30;0.0
104;21.10.2020 8:30;0.0
105;21.10.2020 9:30;0.0
106;21.10.2020 10:30;0.0
107;21.10.2020 11:30;0.0
108;21.10.2020 12:30;0.0
109;21.10.2020 13:30;0.0
110;21.10.2020 14:30;0.0
111;21.10.2020 15:30;0.0
112;21.10.2020 16:30;0.0
113;21.10.2020 17:30;0.0
114;21.10.2020 18:30;0.0
115;21.10.2020 19:30;0.0
116;21.10.2020 20:30;0.0
117;21.10.2020 21:30;0.0
118;21.10.2020 22:30;0.0
119;21.10.2020 23:30;0.0
120;22.10.2020 0:30;0.0
121;22.10.2020 1:30;0.0
122;22.10.2020 2:30;0.0
123;22.10.2020 3:30;0.0
124;22.10.2020 4:30;0.0
125;22.10.2020 5:30;0.0
126;22.10.2020 6:30;0.0
127;22.10.2020 7:30;0.0
128;22.10.2020 8:30;0.0
129;22.10.2020 9:30;0.0
130;22.10.2020 10:30;0.0
131;22.10.2020 11:30;0.0
132;22.10.2020 12:30;0.0
133;22.10.2020 13:30;0.0
134;22.10.2020 14:30;0.0
135;22.10.2020 15:30;0.0
136;22.10.2020 16:30;0.0
137;22.10.2020 17:30;0.0
138;22.10.2020 18:30;0.0
139;22.10.2020 19:30;0.0
140;22.10.2020 20:30;0.0
141;22.10.2020 21:30;0.0
142;22.10.2020 22:30;0.0
143;22.10.2020 23:30;0.0
144;23.10.2020 0:30;0.0
145;23.10.2020 1:30;0.0
146;23.10.2020 2:30;0.0
147;23.10.2020 3:30;0.0
148;23.10.2020 4:30;0.0
149;23.10.2020 5:30;0.0
150;23.10.2020 6:30;0.0
151;23.10.2020 7:30;0.0
152;23.10.2020 8:30;0.0
153;23.10.2020 9:30;0.0
154;23.10.2020 10:30;0.0
155;23.10.2020 11:30;0.0
156;23.10.2020 12:30;0.0
157;23.10.2020 13:30;0.0
158;23.10.2020 14:30;0.0
159;23.10.2020 15:30;0.0
160;23.10.2020 16:30;0.0
161;23.10.2020 17:30;0.0
162;23.10.2020 18:30;0.0
163;23.10.2020 19:30;0.0
164;23.10.2020 20:30;0.0
165;23.10.2020 21:30;0.0
166;23.10.2020 22:30;0.0
167;23.10.2020 23:30;0.0
168;24.10.2020 0:30;0.0
169;24.10.2020 1:30;0.0
170;24.10.2020 2:30;0.0
171;24.10.2020 3:30;0.0
172;24.10.2020 4:30;0.0
173;24.10.2020 5:30;0.0
174;24.10.2020 6:30;0.0
175;24.10.2020 7:30;0.0
176;24.10.2020 8:30;0.0
177;24.10.2020 9:30;0.0
178;24.10.2020 10:30;0.0
179;24.10.2020 11:30;0.0
180;24.10.2020 12:30;0.0
181;24.10.2020 13:30;0.0
182;24.10.2020 14:30;0.0
183;24.10.2020 15:30;0.0
184;24.10.2020 16:30;0.0
185;24.10.2020 17:30;0.0
186;24.10.2020 18:30;0.0
187;24.10.2020 19:30;0.0
188;24.10.2020 20:30;0.0
189;24.10.2020 21:30;0.0
190;24.10.2020 22:30;0.0
191;24.10.2020 23:30;0.0
192;25.10.2020 0:30;0.0
193;25.10.2020 1:30;0.0
194;25.10.2020 2:30;0.0
195;25.10.2020 3:30;0.0
196;25.10.2020 4:30;0.0
197;25.10.2020 5:30;0.0
198;25.10.2020 6:30;0.0
199;25.10.2020 7:30;0.0
200;25.10.2020 8:30;0.0
201;25.10.2020 9:30;0.0
202;25.10.2020 10:30;0.0
203;25.10.2020 11:30;0.0
204;25.10.2020 12:30;0.0
205;25.10.2020 13:30;0.0
206;25.10.2020 14:30;0.0
207;25.10.2020 15:30;0.0
208;25.10.2020 16:30;0.0
209;25.10.2020 17:30;0.0
210;25.10.2020 18:30;0.0
211;25.10.2020 19:30;0.0
212;25.10.2020 20:30;0.0
213;25.10.2020 21:30;0.0
214;25.10.2020 22:30;0.0
215;25.10.2020 23:30;0.0
216;26.10.2020 0:30;0.0
217;26.10.2020 1:30;0.0
218;26.10.2020 2:30;0.0
219;26.10.2020 3:30;0.0
220;26.10.2020 4:30;0.0
221;26.10.2020 5:30;0.0
222;26.10.2020 6:30;0.0
223;26.10.2020 7:30;0.0
224;26.10.2020 8:30;0.0
225;26.10.2020 9:30;0.0
226;26.10.2020 10:30;0.0
227;26.10.2020 11:30;0.0
228;26.10.2020 12:30;0.0
229;26.10.2020 13:30;0.0
230;26.10.2020 14:30;0.0
231;26.10.2020 15:30;0.0
232;26.10.2020 16:30;0.0
233;26.10.2020 17:30;0.0
234;26.10.2020 18:30;0.0
235;26.10.2020 19:30;0.0
236;26.10.2020 20:30;0.0
237;26.10.2020 21:30;0.0
238;26.10.2020 22:30;0.0
239;26.10.2020 23:30;0.0
240;27.10.2020 0:30;0.0
241;27.10.2020 1:30;0.0
242;27.10.2020 2:30;0.0
243;27.10.2020 3:30;0.0
244;27.10.2020 4:30;0.0
245;27.10.2020 5:30;0.0
246;27.10.2020 6:30;0.0
247;27.10.2020 7:30;0.0
248;27.10.2020 8:30;0.0
249;27.10.2020 9:30;0.0
250;27.10.2020 10:30;0.0
251;27.10.2020 11:30;0.0
252;27.10.2020 12:30;0.0
253;27.10.2020 13:30;0.0
254;27.10.2020 14:30;0.0
255;27.10.2020 15:30;0.0
256;27.10.2020 16:30;0.0
257;27.10.2020 17:30;0.0
258;27.10.2020 18:30;0.0
259;27.10.2020 19:30;0.0
260;27.10.2020 20:30;0.0
261;27.10.2020 21:30;0.0
262;27.10.2020 22:30;0.0
263;27.10.2020 23:30;0.0
264;28.10.2020 0:30;0.0
265;28.10.2020 1:30;0.0
266;28.10.2020 2:30;0.0
267;28.10.2020 3:30;0.0
268;28.10.2020 4:30;0.0
269;28.10.2020 5:30;0.0
270;28.10.2020 6:30;0.0
271;28.10.2020 7:30;0.0
272;28.10.2020 8:30;0.0
273;28.10.2020 9:30;0.0
274;28.10.2020 10:30;0.0
275;28.10.2020 11:30;0.0
276;28.10.2020 12:30;0.0
277;28.10.2020 13:30;0.0
278;28.10.2020 14:30;0.0
279;28.10.2020 15:30;0.0
280;28.10.2020 16:30;0.0
281;28.10.2020 17:30;0.0
282;28.10.2020 18:30;0.0
283;28.10.2020 19:30;0.0
284;28.10.2020 20:30;0.0
285;28.10.2020 21:30;0.0
286;28.10.2020 22:30;0.0
287;28.10.2020 23:30;0.0
288;29.10.2020 0:30;0.0
289;29.10.2020 1:30;0.0
290;29.10.2020 2:30;0.0
291;29.10.2020 3:30;0.0
292;29.10.2020 4:30;0.0
293;29.10.2020 5:30;0.0
294;29.10.2020 6:30;0.0
295;29.10.2020 7:30;0.0
296;29.10.2020 8:30;0.0
297;29.10.2020 9:30;0.0
298;29.10.2020 10:30;0.0
299;29.10.2020 11:30;0.0
300;29.10.2020 12:30;0.0
301;29.10.2020 13:30;0.0
302;29.10.2020 14:30;0.0
303;29.10.2020 15:30;0.0
304;29.10.2020 16:30;0.0
305;29.10.2020 17:30;0.0
306;29.10.2020 18:30;0.0
307;29.10.2020 19:30;0.0
308;29.10.2020 20:30;0.0
309;29.10.2020 21:30;0.0
310;29.10.2020 22:30;0.0
311;29.10.2020 23:30;0.0
312;30.10.2020 0:30;0.0
313;30.10.2020 1:30;0.0
314;30.10.2020 2:30;0.0
315;30.10.2020 3:30;0.0
316;30.10.2020 4:30;0.0
317;30.10.2020 5:30;0.0
318;30.10.2020 6:30;0.0
319;30.10.2020 7:30;0.0
320;30.10.2020 8:30;0.0
321;30.10.2020 9:30;0.0
322;30.10.2020 10:30;0.0
323;30.10.2020 11:30;0.0
324;30.10.2020 12:30;0.0
325;30.10.2020 13:30;0.0
326;30.10.2020 14:30;0.0
327;30.10.2020 15:30;0.0
328;30.10.2020 16:30;0.0
329;30.10.2020 17:30;0.0
330;30.10.2020 18:30;0.0
331;30.10.2020 19:30;0.0
332;30.10.2020 20:30;0.0
333;30.10.2020 21:30;0.0
334;30.10.2020 22:30;0.0
335;30.10.2020 23:30;0.0
336;31.10.2020 0:30;0.0
337;31.10.2020 1:30;0.0
338;31.10.2020 2:30;0.0
339;31.10.2020 3:30;0.0
340;31.10.2020 4:30;0.0
341;31.10.2020 5:30;0.0
342;31.10.2020 6:30;0.0
343;31.10.2020 7:30;0.0
344;31.10.2020 8:30;0.0
345;31.10.2020 9:30;0.0
346;31.10.2020 10:30;0.0
347;31.10.2020 11:30;0.0
348;31.10.2020 12:30;0.0
349;31.10.2020 13:30;0.0
350;31.10.2020 14:30;0.0
351;31.10.2020 15:30;0.0
352;31.10.2020 16:30;0.0
353;31.10.2020 17:30;0.0
354;31.10.2020 18:30;0.0
355;31.10.2020 19:30;0.0
356;31.10.2020 20:30;0.0
357;31.10.2020 21:30;0.0
358;31.10.2020 22:30;0.0
359;31.10.2020 23:30;0.0
360;01.11.2020 0:30;0.0
361;01.11.2020 1:30;0.0
362;01.11.2020 2:30;0.0
363;01.11.2020 3:30;0.0
364;01.11.2020 4:30;0.0
365;01.11.2020 5:30;0.0
366;01.11.2020 6:30;0.0
367;01.11.2020 7:30;0.0
368;01.11.2020 8:30;0.0
369;01.11.2020 9:30;0.0
370;01.11.2020 10:30;0.0
371;01.11.2020 11:30;0.0
372;01.11.2020 12:30;0.0
373;01.11.2020 13:30;0.0
374;01.11.2020 14:30;0.0
375;01.11.2020 15:30;0.0
376;01.11.2020 16:30;0.0
377;01.11.2020 17:30;0.0
378;01.11.2020 18:30;0.0
379;01.11.2020 19:30;0.0
380;01.11.2020 20:30;0.0
381;01.11.2020 21:30;0.0
382;01.11.2020 22:30;0.0
383;01.11.2020 23:30;0.0
384;02.11.2020 0:30;0.0
385;02.11.2020 1:30;0.0
386;02.11.2020 2:30;0.0
387;02.11.2020 3:30;0.0
388;02.11.2020 4:30;0.0
389;02.11.2020 5:30;0.0
390;02.11.2020 6:30;0.0
391;02.11.2020 7:30;0.0
392;02.11.2020 8:30;0.0
393;02.11.2020 9:30;0.0
394;02.11.2020 10:30;0.0
395;02.11.2020 11:30;0.0
396;02.11.2020 12:30;0.0
397;02.11.2020 13:30;0.0
398;02.11.2020 14:30;0.0
399;02.11.2020 15:30;0.0
400;02.11.2020 16:30;0.0
401;02.11.2020 17:30;0.0
402;02.11.2020 18:30;0.0
403;02.11.2020 19:30;0.0
404;02.11.2020 20:30;0.0
405;02.11.2020 21:30;0.0
406;02.11.2020 22:30;0.0
407;02.11.2020 23:30;0.0
408;03.11.2020 0:30;0.0
409;03.11.2020 1:30;0.0
410;03.11.2020 2:30;0.0
411;03.11.2020 3:30;0.0
412;03.11.2020 4:30;0.0
413;03.11.2020 5:30;0.0
414;03.11.2020 6:30;0.0
415;03.11.2020 7:30;0.0
416;03.11.2020 8:30;0.0
417;03.11.2020 9:30;0.0
418;03.11.2020 10:30;0.0
419;03.11.2020 11:30;0.0
420;03.11.2020 12:30;0.0
421;03.11.2020 13:30;0.0
422;03.11.2020 14:30;0.0
423;03.11.2020 15:30;0.0
424;03.11.2020 16:30;0.0
425;03.11.2020 17:30;0.0
426;03.11.2020 18:30;0.0
427;03.11.2020 19:30;0.0
428;03.11.2020 20:30;0.0
429;03.11.2020 21:30;0.0
430;03.11.2020 22:30;0.0
431;03.11.2020 23:30;0.0
432;04.11.2020 0:30;0.0
433;04.11.2020 1:30;0.0
434;04.11.2020 2:30;0.0
435;04.11.2020 3:30;0.0
436;04.11.2020 4:30;0.0
437;04.11.2020 5:30;0.0
438;04.11.2020 6:30;0.0
439;04.11.2020 7:30;0.0
440;04.11.2020 8:30;0.0
441;04.11.2020 9:30;0.0
442;04.11.2020 10:30;0.0
443;04.11.2020 11:30;0.0
444;04.11.2020 12:30;0.0
445;04.11.2020 13:30;0.0
446;04.11.2020 14:30;0.0
447;04.11.2020 15:30;0.0
448;04.11.2020 16:30;0.0
449;04.11.2020 17:30;0.0
450;04.11.2020 18:30;0.0
451;04.11.2020 19:30;0.0
452;04.11.2020 20:30;0.0
453;04.11.2020 21:30;0.0
454;04.11.2020 22:30;0.0
455;04.11.2020 23:30;0.0
456;05.11.2020 0:30;0.0
457;05.11.2020 1:30;0.0
458;05.11.2020 2:30;0.0
459;05.11.2020 3:30;0.0
460;05.11.2020 4:30;0.0
461;05.11.2020 5:30;0.0
462;05.11.2020 6:30;0.0
463;05.11.2020 7:30;0.0
464;05.11.2020 8:30;0.0
465;05.11.2020 9:30;0.0
466;05.11.2020 10:30;0.0
467;05.11.2020 11:30;0.0
468;05.11.2020 12:30;0.0
469;05.11.2020 13:30;0.0
470;05.11.2020 14:30;0.0
471;05.11.2020 15:30;0.0
472;05.11.2020 16:30;0.0
473;05.11.2020 17:30;0.0
474;05.11.2020 18:30;0.0
475;05.11.2020 19:30;0.0
476;05.11.2020 20:30;0.0
477;05.11.2020 21:30;0.0
478;05.11.2020 22:30;0.0
479;05.11.2020 23:30;0.0
480;06.11.2020 0:30;0.0
481;06.11.2020 1:30;0.0
482;06.11.2020 2:30;0.0
483;06.11.2020 3:30;0.0
484;06.11.2020 4:30;0.0
485;06.11.2020 5:30;0.0
486;06.11.2020 6:30;0.0
487;06.11.2020 7:30;0.0
488;06.11.2020 8:30;0.0
489;06.11.2020 9:30;0.0
490;06.11.2020 10:30;0.0
491;06.11.2020 11:30;0.0
492;06.11.2020 12:30;0.0
493;06.11.2020 13:30;0.0
494;06.11.2020 14:30;0.0
495;06.11.2020 15:30;0.0
496;06.11.2020 16:30;0.0
497;06.11.2020 17:30;0.0
498;06.11.2020 18:30;0.0
499;06.11.2020 19:30;0.0
500;06.11.2020 20:30;0.0
501;06.11.2020 21:30;0.0
502;06.11.2020 22:30;0.0
503;06.11.2020 23:30;0.0
504;07.11.2020 0:30;0.0
505;07.11.2020 1:30;0.0
506;07.11.2020 2:30;0.0
507;07.11.2020 3:30;0.0
508;07.11.2020 4:30;0.0
509;07.11.2020 5:30;0.0
510;07.11.2020 6:30;0.0
511;07.11.2020 7:30;0.0
512;07.11.2020 8:30;0.0
513;07.11.2020 9:30;0.0
514;07.11.2020 10:30;0.0
515;07.11.2020 11:30;0.0
516;07.11.2020 12:30;0.0
517;07.11.2020 13:30;0.0
518;07.11.2020 14:30;0.0
519;07.11.2020 15:30;0.0
520;07.11.2020 16:30;0.0
521;07.11.2020 17:30;0.0
522;07.11.2020 18:30;0.0
523;07.11.2020 19:30;0.0
524;07.11.2020 20:30;0.0
525;07.11.2020 21:30;0.0
526;07.11.2020 22:30;0.0
527;07.11.2020 23:30;0.0
528;08.11.2020 0:30;0.0
529;08.11.2020 1:30;0.0
530;08.11.2020 2:30;0.0
531;08.11.2020 3:30;0.0
532;08.11.2020 4:30;0.0
533;08.11.2020 5:30;0.0
534;08.11.2020 6:30;0.0
535;08.11.2020 7:30;0.0
536;08.11.2020 8:30;0.0
537;08.11.2020 9:30;0.0
538;08.11.2020 10:30;0.0
539;08.11.2020 11:30;0.0
540;08.11.2020 12:30;0.0
541;08.11.2020 13:30;0.0
542;08.11.2020 14:30;0.0
543;08.11.2020 15:30;0.0
544;08.11.2020 16:30;0.0
545;08.11.2020 17:30;0.0
546;08.11.2020 18:30;0.0
547;08.11.2020 19:30;0.0
548;08.11.2020 20:30;0.0
549;08.11.2020 21:30;0.0
550;08.11.2020 22:30;0.0
551;08.11.2020 23:30;0.0
552;09.11.2020 0:30;0.0
553;09.11.2020 1:30;0.0
554;09.11.2020 2:30;0.0
555;09.11.2020 3:30;0.0
556;09.11.2020 4:30;0.0
557;09.11.2020 5:30;0.0
558;09.11.2020 6:30;0.0
559;09.11.2020 7:30;0.0
560;09.11.2020 8:30;0.0
561;09.11.2020 9:30;0.0
562;09.11.2020 10:30;0.0
563;09.11.2020 11:30;0.0
564;09.11.2020 12:30;0.0
565;09.11.2020 13:30;0.0
566;09.11.2020 14:30;0.0
567;09.11.2020 15:30;0.0
568;09.11.2020 16:30;0.0
569;09.11.2020 17:30;0.0
570;09.11.2020 18:30;0.0
571;09.11.2020 19:30;0.0
572;09.11.2020 20:30;0.0
573;09.11.2020 21:30;0.0
574;09.11.2020 22:30;0.0
575;09.11.2020 23:30;0.0
576;10.11.2020 0:30;0.0
577;10.11.2020 1:30;0.0
578;10.11.2020 2:30;0.0
579;10.11.2020 3:30;0.0
580;10.11.2020 4:30;0.0
581;10.11.2020 5:30;0.0
582;10.11.2020 6:30;0.0
583;10.11.2020 7:30;0.0
584;10.11.2020 8:30;0.0
585;10.11.2020 9:30;0.0
586;10.11.2020 10:30;0.0
587;10.11.2020 11:30;0.0
588;10.11.2020 12:30;0.0
589;10.11.2020 13:30;0.0
590;10.11.2020 14:30;0.0
591;10.11.2020 15:30;0.0
592;10.11.2020 16:30;0.0
593;10.11.2020 17:30;0.0
594;10.11.2020 18:30;0.0
595;10.11.2020 19:30;0.0
596;10.11.2020 20:30;0.0
597;10.11.2020 21:30;0.0
598;10.11.2020 22:30;0.0
599;10.11.2020 23:30;0.0
600;11.11.2020 0:30;0.0
601;11.11.2020 1:30;0.0
602;11.11.2020 2:30;0.0
603;11.11.2020 3:30;0.0
604;11.11.2020 4:30;0.0
605;11.11.2020 5:30;0.0
606;11.11.2020 6:30;0.0
607;11.11.2020 7:30;0.0
608;11.11.2020 8:30;0.0
609;11.11.2020 9:30;0.0
610;11.11.2020 10:30;0.0
611;11.11.2020 11:30;0.0
612;11.11.2020 12:30;0.0
613;11.11.2020 13:30;0.0
614;11.11.2020 14:30;0.0
615;11.11.2020 15:30;0.0
616;11.11.2020 16:30;0.0
617;11.11.2020 17:30;0.0
618;11.11.2020 18:30;0.0
619;11.11.2020 19:30;0.0
620;11.11.2020 20:30;0.0
621;11.11.2020 21:30;0.0
622;11.11.2020 22:30;0.0
623;11.11.2020 23:30;0.0
624;12.11.2020 0:30;0.0
625;12.11.2020 1:30;0.0
626;12.11.2020 2:30;0.0
627;12.11.2020 3:30;0.0
628;12.11.2020 4:30;0.0
629;12.11.2020 5:30;0.0
630;12.11.2020 6:30;0.0
631;12.11.2020 7:30;0.0
632;12.11.2020 8:30;0.0
633;12.11.2020 9:30;0.0
634;12.11.2020 10:30;0.0
635;12.11.2020 11:30;0.0
636;12.11.2020 12:30;0.0
637;12.11.2020 13:30;0.0
638;12.11.2020 14:30;0.0
639;12.11.2020 15:30;0.0
640;12.11.2020 16:30;0.0
641;12.11.2020 17:30;0.0
642;12.11.2020 18:30;0.0
643;12.11.2020 19:30;0.0
644;12.11.2020 20:30;0.0
645;12.11.2020 21:30;0.0
646;12.11.2020 22:30;0.0
647;12.11.2020 23:30;0.0
648;13.11.2020 0:30;0.0
649;13.11.2020 1:30;0.0
650;13.11.2020 2:30;0.0
651;13.11.2020 3:30;0.0
652;13.11.2020 4:30;0.0
653;13.11.2020 5:30;0.0
654;13.11.2020 6:30;0.0
655;13.11.2020 7:30;0.0
656;13.11.2020 8:30;0.0
657;13.11.2020 9:30;0.0
658;13.11.2020 10:30;0.0
659;13.11.2020 11:30;0.0
660;13.11.2020 12:30;0.0
661;13.11.2020 13:30;0.0
662;13.11.2020 14:30;0.0
663;13.11.2020 15:30;0.0
664;13.11.2020 16:30;0.0
665;13.11.2020 17:30;0.0
666;13.11.2020 18:30;0.0
667;13.11.2020 19:30;0.0
668;13.11.2020 20:30;0.0
669;13.11.2020 21:30;0.0
670;13.11.2020 22:30;0.0
671;13.11.2020 23:30;0.0
672;14.11.2020 0:30;0.0
673;14.11.2020 1:30;0.0
674;14.11.2020 2:30;0.0
675;14.11.2020 3:30;0.0
676;14.11.2020 4:30;0.0
677;14.11.2020 5:30;0.0
678;14.11.2020 6:30;0.0
679;14.11.2020 7:30;0.0
680;14.11.2020 8:30;0.0
681;14.11.2020 9:30;0.0
682;14.11.2020 10:30;0.0
683;14.11.2020 11:30;0.0
684;14.11.2020 12:30;0.0
685;14.11.2020 13:30;0.0
686;14.11.2020 14:30;0.0
687;14.11.2020 15:30;0.0
688;14.11.2020 16:30;0.0
689;14.11.2020 17:30;0.0
690;14.11.2020 18:30;0.0
691;14.11.2020 19:30;0.0
692;14.11.2020 20:30;0.0
693;14.11.2020 21:30;0.0
694;14.11.2020 22:30;0.0
695;14.11.2020 23:30;0.0
696;15.11.2020 0:30;0.0
697;15.11.2020 1:30;0.0
698;15.11.2020 2:30;0.0
699;15.11.2020 3:30;0.0
700;15.11.2020 4:30;0.0
701;15.11.2020 5:30;0.0
702;15.11.2020 6:30;0.0
703;15.11.2020 7:30;0.0
704;15.11.2020 8:30;0.0
705;15.11.2020 9:30;0.0
706;15.11.2020 10:30;0.0
707;15.11.2020 11:30;0.0
708;15.11.2020 12:30;0.0
709;15.11.2020 13:30;0.0
710;15.11.2020 14:30;0.0
711;15.11.2020 15:30;0.0
712;15.11.2020 16:30;0.0
713;15.11.2020 17:30;0.0
714;15.11.2020 18:30;0.0
715;15.11.2020 19:30;0.0
716;15.11.2020 20:30;0.0
717;15.11.2020 21:30;0.0
718;15.11.2020 22:30;0.0
719;15.11.2020 23:30;0.0
720;16.11.2020 0:30;0.0
721;16.11.2020 1:30;0.0
722;16.11.2020 2:30;0.0
723;16.11.2020 3:30;0.0
724;16.11.2020 4:30;0.0
725;16.11.2020 5:30;0.0
726;16.11.2020 6:30;0.0
727;16.11.2020 7:30;0.0
728;16.11.2020 8:30;0.0
729;16.11.2020 9:30;0.0
730;16.11.2020 10:30;0.0
731;16.11.2020 11:30;0.0
732;16.11.2020 12:30;0.0
733;16.11.2020 13:30;0.0
734;16.11.2020 14:30;0.0
735;16.11.2020 15:30;0.0
736;16.11.2020 16:30;0.0
737;16.11.2020 17:30;0.0
738;16.11.2020 18:30;0.0
739;16.11.2020 19:30;0.0
740;16.11.2020 20:30;0.0
741;16.11.2020 21:30;0.0
742;16.11.2020 22:30;0.0
743;16.11.2020 23:30;0.0
744;17.11.2020 0:30;0.0
745;17.11.2020 1:30;0.0
746;17.11.2020 2:30;0.0
747;17.11.2020 3:30;0.0
748;17.11.2020 4:30;0.0
749;17.11.2020 5:30;0.0
750;17.11.2020 6:30;0.0
751;17.11.2020 7:30;0.0
752;17.11.2020 8:30;0.0
753;17.11.2020 9:30;0.0
754;17.11.2020 10:30;0.0
755;17.11.2020 11:30;0.0
756;17.11.2020 12:30;0.0
757;17.11.2020 13:30;0.0
758;17.11.2020 14:30;0.0
759;17.11.2020 15:30;0.0
760;17.11.2020 16:30;0.0
761;17.11.2020 17:30;0.0
762;17.11.2020 18:30;0.0
763;17.11.2020 19:30;0.0
764;17.11.2020 20:30;0.0
765;17.11.2020 21:30;0.0
766;17.11.2020 22:30;0.0
767;17.11.2020 23:30;0.0
768;18.11.2020 0:30;0.0
769;18.11.2020 1:30;0.0
770;18.11.2020 2:30;0.0
771;18.11.2020 3:30;0.0
772;18.11.2020 4:30;0.0
773;18.11.2020 5:30;0.0
774;18.11.2020 6:30;0.0
775;18.11.2020 7:30;0.0
776;18.11.2020 8:30;0.0
777;18.11.2020 9:30;0.0
778;18.11.2020 10:30;0.0
779;18.11.2020 11:30;0.0
780;18.11.2020 12:30;0.0
781;18.11.2020 13:30;0.0
782;18.11.2020 14:30;0.0
783;18.11.2020 15:30;0.0
784;18.11.2020 16:30;0.0
785;18.11.2020 17:30;0.0
786;18.11.2020 18:30;0.0
787;18.11.2020 19:30;0.0
788;18.11.2020 20:30;0.0
789;18.11.2020 21:30;0.0
790;18.11.2020 22:30;0.0
791;18.11.2020 23:30;0.0
792;19.11.2020 0:30;0.0
793;19.11.2020 1:30;0.0
794;19.11.2020 2:30;0.0
795;19.11.2020 3:30;0.0
796;19.11.2020 4:30;0.0
797;19.11.2020 5:30;0.0
798;19.11.2020 6:30;0.0
799;19.11.2020 7:30;0.0
800;19.11.2020 8:30;0.0
801;19.11.2020 9:30;0.0
802;19.11.2020 10:30;0.0
803;19.11.2020 11:30;0.0
804;19.11.2020 12:30;0.0
805;19.11.2020 13:30;0.0
806;19.11.2020 14:30;0.0
807;19.11.2020 15:30;0.0
808;19.11.2020 16:30;0.0
809;19.11.2020 17:30;0.0
810;19.11.2020 18:30;0.0
811;19.11.2020 19:30;0.0
812;19.11.2020 20:30;0.0
813;19.11.2020 21:30;0.0
814;19.11.2020 22:30;0.0
815;19.11.2020 23:30;0.0
816;20.11.2020 0:30;0.0
817;20.11.2020 1:30;0.0
818;20.11.2020 2:30;0.0
819;20.11.2020 3:30;0.0
820;20.11.2020 4:30;0.0
821;20.11.2020 5:30;0.0
