;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m
117;0,131298351;E;82,9101221;0,111707587;ENE;73,81739983;0,185520191;E;86,10311758
118;0,122237102;ESE;115,7690617;0,122830313;ESE;103,7638221;0,169657112;ESE;111,3183518
119;0,121738138;SSE;152,1756516;0,109211962;SE;110,7612384;0,153131286;SE;110,8216777
120;0,121738138;SSE;152,1756516;0,109211962;SE;110,7612384;0,153131286;SE;110,8216777
121;0,115819739;SSW;206,3115596;0,119659225;SSW;203,9061318;0,112163108;SSW;191,7195787
122;0,151102111;SW;229,7673121;0,125926188;SW;232,2216808;0,13387184;SW;222,9182933
123;0,11179815;WSW;252,1837121;0,123216227;W;259,7903117;0,117195116;WSW;253,0998566
124;0,11179815;WSW;252,1837121;0,123216227;W;259,7903117;0,117195116;WSW;253,0998566
125;0,101179904;WNW;302,6582761;0,111621312;NW;311,1539751;0,099819577;NW;323,9561199
126;0,090259172;NNW;310,9992266;0,10989156;NNW;317,0363355;0,115918702;N;3,682773078
127;0,08762614;NNE;19,11776214;0,111051261;NNE;17,07239106;0,13719381;NNE;33,58795182
128;0,08762614;NNE;19,11776214;0,111051261;NNE;17,07239106;0,13719381;NNE;33,58795182
129;0,078931354;ENE;77,73512512;0,099931351;ENE;62,23552836;0,118282222;ENE;75,1030667
130;0,066011853;ESE;115,1080639;0,077107613;E;92,28383754;0,13668759;E;100,0123357
131;0,061923155;SSE;161,3918753;0,051271669;SE;139,9892115;0,119892103;SE;127,8080252
132;0,061923155;SSE;161,3918753;0,051271669;SE;139,9892115;0,119892103;SE;127,8080252
133;0,097711319;WSW;210,803111;0,079276739;WSW;210,7715217;0,093165085;S;182,9956713
134;0,129781558;W;271,1391081;0,115916951;W;271,1281105;0,07689779;SW;217,8316557
135;0,161111011;WNW;296,7203009;0,150625966;WNW;301,6118957;0,061650585;W;261,7107813
136;0,161111011;WNW;296,7203009;0,150625966;WNW;301,6118957;0,061650585;W;261,7107813
137;0,20729367;NNW;337,2991008;0,207823136;NNW;311,8950604;0,098539008;N;351,6735232
138;0,227300222;N;357,3351812;0,233071297;N;0,989395778;0,113311787;NNE;21,27312014
139;0,23561085;NNE;11,65811319;0,215801366;NNE;17,68670911;0,181337622;NE;10,16650189
140;0,23561085;NNE;11,65811319;0,215801366;NNE;17,68670911;0,181337622;NE;10,16650189
141;0,20671994;NE;10,73788109;0,221129264;NE;12,61235033;0,201035552;ENE;67,89117931
142;0,1631162;NE;51,56377082;0,179501129;NE;55,66866122;0,188851754;E;81,21886194
143;0,10571986;ENE;69,22050683;0,122200532;ENE;68,77361333;0,15910339;ESE;102,9517086
144;0,10571986;ENE;69,22050683;0,122200532;ENE;68,77361333;0,15910339;ESE;102,9517086
145;0,010561306;SSW;193,7582606;0,012968953;ESE;103,9196714;0,098106529;SSE;116,6101892
146;0,0562069;W;273,3760575;0,011733068;WNW;285,137174;0,06769913;S;180,8165307
147;0,097323337;WNW;296,019113;0,087536716;NW;301,7806909;0,011211665;SW;231,2770188
148;0,097323337;WNW;296,019113;0,087536716;NW;301,7806909;0,011211665;SW;231,2770188
149;0,150900978;NNW;331,813087;0,15011962;NNW;338,1391581;0,068861137;NNW;312,0021664
150;0,173158057;N;350,8368976;0,178379016;N;356,509219;0,108051152;NNE;11,51717689
151;0,188273119;N;8,362515855;0,197129958;NNE;12,97105095;0,113736067;NNE;31,51812839
152;0,188273119;N;8,362515855;0,197129958;NNE;12,97105095;0,113736067;NNE;31,51812839
153;0,185191115;NE;35,35511698;0,200511803;NE;38,80559678;0,173160692;ENE;58,81811228
154;0,166862271;NE;18,67226352;0,18515313;NE;52,23528185;0,165755776;ENE;72,91090968
155;0,139221071;ENE;60,61933557;0,157521002;ENE;61,25181071;0,112616815;E;86,63277372
156;0,139221071;ENE;60,61933557;0,157521002;ENE;61,25181071;0,112616815;E;86,63277372
157;0,0775899;ENE;70,76111198;0,095675152;ENE;77,19323874;0,078911123;ESE;107,5269071
158;0,051203229;NE;53,12721882;0,065136311;ENE;68,6007319;0,038181258;ESE;103,3178376
159;0,059111116;NNE;18,96577188;0,062238376;NE;37,9012558;0,032107171;NNE;29,90111692
160;0,059111116;NNE;18,96577188;0,062238376;NE;37,9012558;0,032107171;NNE;29,90111692
161;0,130067918;NNE;12,18817367;0,129556381;NNE;21,05536213;0,120320852;NNE;18,8130612
162;0,173911573;NNE;19,88515089;0,176561178;NNE;26,162519;0,173587259;NNE;28,18110802
163;0,210578018;NNE;29,0628663;0,216936198;NE;31,2927986;0,218563159;NE;38,90010018
164;0,210578018;NNE;29,0628663;0,216936198;NE;31,2927986;0,218563159;NE;38,90010018
165;0,239196622;NE;15,1832017;0,251978817;NE;19,18015222;0,257261618;ENE;57,01138162
166;0,2306175;NE;51,52196501;0,215980111;ENE;58,16131672;0,250128623;ENE;67,20018131
167;0,201021159;ENE;63,13981011;0,221500728;ENE;66,51171613;0,223626981;ENE;77,26531266
168;0,201021159;ENE;63,13981011;0,221500728;ENE;66,51171613;0,223626981;ENE;77,26531266
169;0,12979833;ENE;75,18189978;0,119117121;ENE;78,69328599;0,11511112;E;93,62219951
170;0,081378998;ENE;71,51512175;0,103793063;E;79,70239913;0,095012212;E;98,19038128
171;0,05303217;NE;52,11080051;0,068699204;ENE;65,63312177;0,052611324;E;81,59518172
172;0,05303217;NE;52,11080051;0,068699204;ENE;65,63312177;0,052611324;E;81,59518172
173;0,085000679;N;6,506779525;0,085299724;NNE;20,91609995;0,071828513;NNE;22,06783198
174;0,119306354;N;8,215911116;0,119232798;NNE;18,59281964;0,111250857;NNE;22,82798121
175;0,117723002;NNE;15,32987008;0,119937192;NNE;23,66212138;0,118275973;NNE;30,12807362
176;0,117723002;NNE;15,32987008;0,119937192;NNE;23,66212138;0,118275973;NNE;30,12807362
177;0,169315052;NNE;30,99916082;0,178837872;NE;37,71939866;0,179679399;NE;17,11970822
178;0,161101821;NE;10,15977561;0,175936357;NE;16,18060121;0,176893568;ENE;56,8113376
179;0,110253378;NE;19,77679799;0,159060262;NE;51,07771792;0,159980054;ENE;66,08661616
180;0,110253378;NE;19,77679799;0,159060262;NE;51,07771792;0,159980054;ENE;66,08661616
181;0,08159953;ENE;62,89717788;0,1055693;ENE;63,22192831;0,108331618;ENE;78,19551717
182;0,051633926;ENE;59,19203721;0,071507032;ENE;58,18917593;0,076735536;ENE;77,06197928
183;0,03568913;NNE;22,10289963;0,051270276;NNE;33,61939611;0,058260931;ENE;58,87019311
184;0,03568913;NNE;22,10289963;0,051270276;NNE;33,61939611;0,058260931;ENE;58,87019311
185;0,083960551;N;351,2796822;0,091111092;N;2,320622193;0,090013387;NNE;27,81686293
186;0,120620593;N;357,6550528;0,130982071;N;1,61699352;0,12553163;NNE;29,23571709
187;0,153191614;N;6,581631598;0,165855712;NNE;11,71789353;0,160210152;NE;35,59235778
188;0,153191614;N;6,581631598;0,165855712;NNE;11,71789353;0,160210152;NE;35,59235778
189;0,187530722;NNE;21,63681625;0,201151112;NNE;27,39281016;0,200050529;NE;50,31999576
190;0,188776996;NE;35,37111766;0,207638712;NE;36,98503292;0,201212357;ENE;59,21565697
191;0,176195092;NE;16,15226582;0,195779768;NE;16,19108602;0,193238682;ENE;68,0583188
192;0,176195092;NE;16,15226582;0,195779768;NE;16,19108602;0,193238682;ENE;68,0583188
193;0,125321216;ENE;61,72082116;0,111271767;ENE;61,93109553;0,111271228;E;82,15139351
194;0,086821962;ENE;71,0510807;0,101930038;ENE;68,00581911;0,107395173;E;87,26373999
195;0,017816602;ENE;77,7258933;0,065503609;ENE;66,70521812;0,072116287;E;85,23618102
196;0,017816602;ENE;77,7258933;0,065503609;ENE;66,70521812;0,072116287;E;85,23618102
197;0,02713592;NNW;313,9181829;0,01301213;N;7,872310987;0,050662817;NE;12,27850686
198;0,055399116;NNW;338,5870001;0,069175117;N;351,5712977;0,071111153;NNE;27,68277329
199;0,081780627;NNW;318,116106;0,097611823;N;358,1691173;0,097711156;NNE;28,2799894
200;0,081780627;NNW;318,116106;0,097611823;N;358,1691173;0,097711156;NNE;28,2799894
201;0,115570087;N;9,078631038;0,135319182;NNE;13,9918017;0,135013514;NE;10,07001813
202;0,125580218;NNE;20,05652504;0,116755239;NNE;23,39565635;0,116229307;NE;18,05073161
203;0,127169231;NNE;29,50615393;0,119513828;NNE;31,91536118;0,117827228;NE;55,60666303
204;0,127169231;NNE;29,50615393;0,119513828;NNE;31,91536118;0,117827228;NE;55,60666303
205;0,111869036;NE;10,77663025;0,131192713;NE;12,6811019;0,128181139;ENE;65,96100972
206;0,09661301;NE;12,08051903;0,118820818;NE;11,86250511;0,109210152;ENE;68,23132911
207;0,083168253;NE;37,60773977;0,103985813;NE;12,32152582;0,090103921;ENE;61,76157989
208;0,083168253;NE;37,60773977;0,103985813;NE;12,32152582;0,090103921;ENE;61,76157989
209;0,081031814;NNE;19,93150512;0,097873507;NNE;28,31661091;0,082966512;NE;13,61315636
210;0,09167128;NNE;11,29561079;0,109851351;NNE;22,32256037;0,099561262;NE;31,9908977
211;0,113321363;NNE;11,53199102;0,12862964;NNE;21,16192816;0,12128092;NNE;33,73121615
212;0,113321363;NNE;11,53199102;0,12862964;NNE;21,16192816;0,12128092;NNE;33,73121615
213;0,113081263;NNE;22,93055787;0,159880631;NNE;26,95758031;0,166298266;NE;11,50813329
214;0,152761117;NNE;29,17180961;0,169872011;NNE;32,01913771;0,181761138;NE;18,16097122
215;0,153713893;NE;35,01962827;0,171921211;NE;37,18879722;0,187261873;NE;55,2119217
216;0,153713893;NE;35,01962827;0,171921211;NE;37,18879722;0,187261873;NE;55,2119217
217;0,131031571;NE;13,28858801;0,152865875;NE;11,68061811;0,169789576;ENE;67,60695199
218;0,113617304;NE;15,19995894;0,131187135;NE;17,09056621;0,116333113;ENE;71,17198336
219;0,092685236;NE;11,63232117;0,113207211;NE;17,21573931;0,116776117;E;79,51636786
220;0,092685236;NE;11,63232117;0,113207211;NE;17,21573931;0,116776117;E;79,51636786
221;0,065191307;NNE;31,18658665;0,085951618;NE;10,12937186;0,061271862;ENE;77,68111701
222;0,062320368;NNE;18,90287183;0,080838386;NE;33,82980912;0,016813183;ENE;58,16305218
223;0,068761717;NNE;11,1191218;0,083225077;NNE;29,3311264;0,051777811;NNE;33,03357251
224;0,068761717;NNE;11,1191218;0,083225077;NNE;29,3311264;0,051777811;NNE;33,03357251
225;0,089275933;NNE;12,12131805;0,098610713;NNE;30,31763178;0,089672589;NNE;25,6668902
226;0,102010153;NNE;17,11191898;0,109639162;NE;31,21356351;0,112116122;NNE;31,17095606
227;0,112901168;NNE;23,13551803;0,119518957;NE;39,15713808;0,130606109;NE;38,9937171
228;0,112901168;NNE;23,13551803;0,119518957;NE;39,15713808;0,130606109;NE;38,9937171
229;0,121351998;NNE;32,27819992;0,127027061;NE;18,09517832;0,112665617;NE;52,67505101
230;0,118589883;NE;35,93892231;0,123517112;NE;52,35678193;0,13637977;ENE;59,67761599
231;0,111158104;NE;37,80779002;0,111906134;NE;55,26669583;0,121925367;ENE;65,23697756
232;0,111158104;NE;37,80779002;0,111906134;NE;55,26669583;0,121925367;ENE;65,23697756
233;0,091657798;NE;35,19711317;0,091711187;NE;55,18101129;0,087815663;ENE;67,3279973
234;0,089228059;NNE;30,88962391;0,086627773;NE;50,88765371;0,073331926;ENE;59,82651371
235;0,090975169;NNE;25,88889612;0,086271287;NE;11,16959977;0,072012515;NE;16,51706982
236;0,090975169;NNE;25,88889612;0,086271287;NE;11,16959977;0,072012515;NE;16,51706982
237;0,111321898;NNE;23,71711178;0,10711333;NE;36,59962679;0,102992857;NE;35,12181616
238;0,128295212;NNE;26,66980231;0,126813156;NE;37,09117318;0,128353072;NE;37,17920019
239;0,111195936;NNE;31,26672311;0,115827871;NE;10,03681066;0,151130191;NE;12,75802287
240;0,111195936;NNE;31,26672311;0,115827871;NE;10,03681066;0,151130191;NE;12,75802287
241;0,157951215;NE;10,80060016;0,161051113;NE;18,10615613;0,171177891;NE;51,90131259
242;0,151901281;NE;16,12612131;0,160613061;NE;53,18171838;0,166121256;ENE;62,12198514
243;0,131703028;NE;50,82331907;0,116059733;ENE;58,19110899;0,118885208;ENE;70,16111908
244;0,131703028;NE;50,82331907;0,116059733;ENE;58,19110899;0,118885208;ENE;70,16111908
245;0,085760027;NE;51,78227112;0,100195184;ENE;61,81136738;0,097029689;E;83,53682892
246;0,056798037;NE;18,07820721;0,07130609;ENE;63,36811132;0,063309588;E;87,99367981
247;0,011331111;NNE;22,79509918;0,019921167;NE;19,35021632;0,031516171;ENE;77,11613013
248;0,011331111;NNE;22,79509918;0,019921167;NE;19,35021632;0,031516171;ENE;77,11613013
249;0,066605179;N;351,3256392;0,061516032;NNE;11,90205574;0,016951173;NNE;11,26385303
250;0,091323919;N;0,162055813;0,085307356;NNE;15,35897101;0,076368231;NNE;16,11961015
251;0,116311378;N;10,23583192;0,110852516;NNE;22,33909221;0,106567011;NNE;21,7635752
252;0,116311378;N;10,23583192;0,110852516;NNE;22,33909221;0,106567011;NNE;21,7635752
253;0,151225704;NNE;28,59781188;0,116085136;NE;38,12157989;0,117663157;NE;12,12911131
254;0,16012531;NE;38,0608183;0,151057187;NE;17,76190783;0,157291158;NE;51,67513621
255;0,158165774;NE;16,73795089;0,150576562;ENE;56,92517516;0,151062136;ENE;60,89119237
256;0,158165774;NE;16,73795089;0,150576562;ENE;56,92517516;0,151062136;ENE;60,89119237
257;0,130959374;ENE;59,11031798;0,120297;ENE;72,01121069;0,121385374;ENE;75,7911726
258;0,108156379;ENE;63,11576013;0,095057937;ENE;78,20026958;0,093765997;E;81,57225222
259;0,088555222;ENE;61,78781837;0,070878666;ENE;77,8315354;0,067068165;E;79,80598897
260;0,088555222;ENE;61,78781837;0,070878666;ENE;77,8315354;0,067068165;E;79,80598897
261;0,08585227;NE;12,95253772;0,061911107;NE;18,26129078;0,059111655;NE;12,68302197
262;0,110168792;NE;35,92116337;0,086966708;NE;37,2900637;0,087136383;NNE;32,13221552
263;0,111529779;NE;36,08682576;0,122265911;NE;37,37632876;0,121165392;NNE;33,60097673
264;0,111529779;NE;36,08682576;0,122265911;NE;37,37632876;0,121165392;NNE;33,60097673
265;0,199559335;NE;11,7397826;0,180153553;NE;17,12602111;0,181286329;NE;15,05719811
266;0,215361798;NE;51,1659317;0,198737252;NE;51,51876188;0,197138573;NE;53,12189127
267;0,213807119;ENE;58,6683167;0,200613914;ENE;62,15630158;0,196519618;ENE;61,71865672
268;0,213807119;ENE;58,6683167;0,200613914;ENE;62,15630158;0,196519618;ENE;61,71865672
269;0,17067025;ENE;71,12085759;0,161372109;ENE;77,11880591;0,155220572;ENE;78,21693784
270;0,130307109;ENE;77,13095052;0,127762027;E;81,71110871;0,116336969;E;88,10776354
271;0,088197692;ENE;76,76721227;0,087111837;E;88,1858295;0,073993178;E;95,76011199
272;0,088197692;ENE;76,76721227;0,087111837;E;88,1858295;0,073993178;E;95,76011199
273;0,059022627;NNE;33,0282683;0,017051761;NE;17,10029323;0,026395376;NE;38,30596202
274;0,088768306;NNE;17,0877958;0,072716503;NNE;22,98121259;0,058268151;N;8,727237652
275;0,129921314;NNE;18,57225851;0,113775819;NNE;22,50058114;0,101101616;NNE;13,53311169
276;0,129921314;NNE;18,57225851;0,113775819;NNE;22,50058114;0,101101616;NNE;13,53311169
277;0,198158225;NNE;32,28371218;0,18108918;NE;35,71175814;0,170382677;NNE;31,35206319
278;0,223215179;NE;11,17887184;0,21096952;NE;11,62787281;0,195517111;NE;11,7835882
279;0,231025936;NE;19,85396932;0,220898819;NE;53,63308886;0,203733796;NE;51,98795502
280;0,231025936;NE;19,85396932;0,220898819;NE;53,63308886;0,203733796;NE;51,98795502
281;0,199869112;ENE;61,21110355;0,191326903;ENE;69,11853503;0,173530273;ENE;70,05183958
282;0,16221666;ENE;71,23986112;0,159175351;ENE;77,12705129;0,136516986;E;80,52351553
283;0,118832777;ENE;71,9917236;0,117177712;E;83,53116011;0,093071858;E;89,19358174
284;0,118832777;ENE;71,9917236;0,117177712;E;83,53116011;0,093071858;E;89,19358174
285;0,061136665;NE;50,73216161;0,057180923;ENE;66,36508657;0,030936195;NE;55,52111951
286;0,078110397;NNE;21,21631174;0,063500938;NNE;33,53579914;0,056081698;N;10,21322517
287;0,11508055;NNE;17,829172;0,099817515;NNE;22,82681162;0,103087606;N;10,69017578
