;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m
110;0,100369116;SE;133,8152954;0,036909085;SSE;152,7828007;0,071321682;SSE;118,235016
111;0,103551217;SE;138,3023196;0,037317919;SSE;165,7322983;0,062857515;SSE;165,3136112
112;0,103551217;SE;138,3023196;0,037317919;SSE;165,7322983;0,062857515;SSE;165,3136112
113;0,095910521;SE;138,775377;0,026519203;SSE;161,3161796;0,023093888;S;173,5813579
114;0,085933822;SE;133,7593172;0,017526176;SE;132,615111;0,016161719;ENE;62,09121317
115;0,075600033;SE;123,8355299;0,022801695;E;79,50012064;0,05155213;NE;16,88526115
116;0,075600033;SE;123,8355299;0,022801695;E;79,50012064;0,05155213;NE;16,88526115
117;0,06996814;E;99,71111517;0,050761772;NE;56,20380367;0,103081258;ENE;56,27765118
118;0,071010634;E;91,78123571;0,061201074;ENE;56,12281736;0,116089612;ENE;61,75035813
119;0,078178138;E;91,20731334;0,063973131;ENE;60,11121193;0,115102571;ENE;75,10833786
120;0,078178138;E;91,20731334;0,063973131;ENE;60,11121193;0,115102571;ENE;75,10833786
121;0,081233113;ESE;105,3732701;0,05119899;ENE;75,21215311;0,090506955;E;100,1620563
122;0,080167393;ESE;120,2773112;0,039301817;E;92,18612985;0,072601862;ESE;121,3503863
123;0,078775992;SE;137,1117805;0,029810136;ESE;119,1356611;0,058601183;SE;116,1359701
124;0,078775992;SE;137,1117805;0,029810136;ESE;119,1356611;0,058601183;SE;116,1359701
125;0,073007989;SSE;166,6657302;0,02128372;S;169,0395007;0,039259287;S;186,169235
126;0,063983254;S;183,0325719;0,019677139;S;186,6773076;0,02376058;SSW;205,5139577
127;0,019161006;SSW;200,8761716;0,010217128;SSW;202,1089871;0,001110011;WSW;255,9031828
128;0,019161006;SSW;200,8761716;0,010217128;SSW;202,1089871;0,001110011;WSW;255,9031828
129;0,019355563;W;266,3618557;0,013877728;NNE;18,6980712;0,031872213;NE;11,22911513
130;0,022668313;NNW;339,5109107;0,026035013;NNE;28,69320122;0,050281865;ENE;56,31596936
131;0,035617878;NNE;13,92117921;0,033197272;NE;36,50121371;0,057683332;ENE;68,51796083
132;0,035617878;NNE;13,92117921;0,033197272;NE;36,50121371;0,057683332;ENE;68,51796083
133;0,011927174;NE;50,11251526;0,030618576;NE;51,19882117;0,052229167;E;97,13119556
134;0,01177794;ENE;73,617103;0,022131154;ENE;75,58573107;0,015631523;ESE;122,5373265
135;0,03797319;ESE;103,3512224;0,016580219;ESE;120,176192;0,013018566;SSE;151,5326992
136;0,03797319;ESE;103,3512224;0,016580219;ESE;120,176192;0,013018566;SSE;151,5326992
137;0,036651613;SSE;151,5726114;0,025273232;S;182,8762119;0,011808127;S;189,6278687
138;0,031738706;S;177,1818778;0,027236392;SSW;196,8528163;0,031066919;SSW;202,9760111
139;0,018819977;SSW;201,7677157;0,021500303;SSW;207,1710928;0,018171111;SSW;212,5539909
140;0,018819977;SSW;201,7677157;0,021500303;SSW;207,1710928;0,018171111;SSW;212,5539909
141;0,031235023;N;355,6287708;0,007051759;N;3,256153672;0,023190713;NE;16,81351029
142;0,062966859;NNE;11,70020264;0,026721271;NNE;27,89260282;0,016683971;NE;53,25597063
143;0,09172138;NNE;21,00019174;0,013996116;NE;35,81690522;0,063112007;ENE;60,36231559
144;0,09172138;NNE;21,00019174;0,013996116;NE;35,81690522;0,063112007;ENE;60,36231559
145;0,115278125;NNE;32,50126711;0,051962093;NE;18,52191853;0,067066286;ENE;77,35110663
146;0,106530286;NE;37,77291301;0,017256592;ENE;59,3035022;0,055901332;E;91,01328012
147;0,081013863;NE;11,18630128;0,032679231;E;79,11333951;0,013271001;ESE;122,5253931
148;0,081013863;NE;11,18630128;0,032679231;E;79,11333951;0,013271001;ESE;122,5253931
149;0,031038781;NNE;23,82868773;0,02171211;S;169,8096911;0,01572187;S;187,5209957
150;0,028396151;NW;317,8761075;0,031119089;SSW;201,6551927;0,052967602;SSW;209,1622011
151;0,051313613;WNW;300,5351711;0,03692101;SW;223,2975256;0,052903219;SW;221,5111533
152;0,051313613;WNW;300,5351711;0,03692101;SW;223,2975256;0,052903219;SW;221,5111533
153;0,091610137;NW;315,2361161;0,030157387;WNW;295,1883061;0,032205558;WSW;258,0199851
154;0,109973085;NNW;328,2516519;0,050332192;NNW;311,9817761;0,021018883;NW;306,901018
155;0,122131112;NNW;313,0013966;0,079726291;N;1,865058181;0,027171958;N;1,916099103
156;0,122131112;NNW;313,0013966;0,079726291;N;1,865058181;0,027171958;N;1,916099103
157;0,129211998;N;5,708858373;0,111772115;NNE;18,12069619;0,038826132;NE;36,7713177
158;0,121265854;NNE;13,87759155;0,112826901;NNE;25,8159367;0,031152113;NE;19,911061
159;0,099525267;NNE;20,10211879;0,095111657;NNE;32,07199169;0,011175191;ENE;77,81352632
160;0,099525267;NNE;20,10211879;0,095111657;NNE;32,07199169;0,011175191;ENE;77,81352632
161;0,013769398;NNE;11,85563576;0,010891174;NE;39,29219167;0,031620791;SW;215,3891319
162;0,021959572;NNW;330,5207211;0,011517319;NNE;12,81695312;0,019622083;SW;227,8581639
163;0,037802912;WNW;293,3139088;0,020670161;WNW;283,8015729;0,057193037;WSW;237,8153007
164;0,037802912;WNW;293,3139088;0,020670161;WNW;283,8015729;0,057193037;WSW;237,8153007
165;0,06783882;NW;307,9578104;0,050272859;NW;309,1877263;0,011613737;W;266,6511163
166;0,08622158;NNW;326,8719761;0,070091118;NNW;332,7366392;0,035362626;NW;305,2976176
167;0,107862239;NNW;311,3113382;0,09511312;N;351,1161267;0,012703712;N;319,7255675
168;0,107862239;NNW;311,3113382;0,09511312;N;351,1161267;0,012703712;N;319,7255675
169;0,135721834;N;5,11657013;0,128381696;NNE;12,26785972;0,061355004;NNE;23,15715176
170;0,132590197;NNE;12,25388174;0,127751889;NNE;19,97753107;0,061128837;NNE;32,6321772
171;0,111957227;NNE;16,02515886;0,108996351;NNE;25,32161156;0,013830959;NE;10,39305577
172;0,111957227;NNE;16,02515886;0,108996351;NNE;25,32161156;0,013830959;NE;10,39305577
173;0,050852592;N;0,218117876;0,015151353;NNE;20,96706605;0,011367127;SSW;208,9922383
174;0,039061112;NW;307,8118216;0,02171722;NW;317,5902114;0,013288623;SW;226,8621878
175;0,063219238;W;280,7891189;0,015887612;W;275,3178211;0,066172811;SW;235,0105111
176;0,063219238;W;280,7891189;0,015887612;W;275,3178211;0,066172811;SW;235,0105111
177;0,098275712;WNW;291,1811362;0,080135213;WNW;290,9275506;0,072007966;WSW;251,8599672
178;0,109916168;NW;308,9388253;0,092086127;NW;311,9983289;0,060118786;W;276,9159219
179;0,122616907;NNW;328,5631674;0,107969997;NNW;331,2350719;0,053778176;NW;312,2555811
180;0,122616907;NNW;328,5631674;0,107969997;NNW;331,2350719;0,053778176;NW;312,2555811
181;0,112821612;N;356,0159319;0,135237779;N;3,185153536;0,069686872;N;3,156688066
182;0,110119699;N;6,180132116;0,13510833;NNE;13,86851613;0,072505197;NNE;18,09115583
183;0,120850184;NNE;12,19075811;0,117725692;NNE;21,19367261;0,059899652;NNE;28,88389652
184;0,120850184;NNE;12,19075811;0,117725692;NNE;21,19367261;0,059899652;NNE;28,88389652
185;0,056965963;N;5,951868696;0,051732751;NNE;21,76125516;0,007885216;E;98,06530112
186;0,03300181;NW;320,0136537;0,016363193;NNW;335,6761072;0,036272613;SSW;208,6633572
187;0,019931011;W;279,3302191;0,035771311;W;261,3592701;0,067881651;SW;220,5611172
188;0,019931011;W;279,3302191;0,035771311;W;261,3592701;0,067881651;SW;220,5611172
189;0,073519011;WNW;286,6225801;0,059283981;W;276,5172922;0,081620913;WSW;238,7118569
190;0,071033356;NW;309,3713879;0,05583126;WNW;301,6992117;0,071526978;WSW;256,660221
191;0,079182812;NNW;339,9182273;0,059587557;NNW;339,3522968;0,05536837;WNW;290,8808851
192;0,079182812;NNW;339,9182273;0,059587557;NNW;339,3522968;0,05536837;WNW;290,8808851
193;0,109382101;NNE;20,36573268;0,092800957;NNE;25,28753915;0,071686616;N;1,211561629
194;0,115101859;NE;33,91878118;0,100215934;NE;39,9618165;0,083793062;NNE;20,71911672
195;0,100566528;NE;15,7151207;0,088136298;NE;53,90907176;0,078121192;NE;35,66170532
196;0,100566528;NE;15,7151207;0,088136298;NE;53,90907176;0,078121192;NE;35,66170532
197;0,037626035;E;88,00631068;0,010156168;ESE;113,779514;0,033908216;E;91,62851717
198;0,035332001;S;180,9698794;0,052800213;S;181,7620812;0,011209222;S;170,2776219
199;0,070756301;SW;211,677953;0,085918952;SSW;208,9290981;0,079919728;SSW;198,057176
200;0,070756301;SW;211,677953;0,085918952;SSW;208,9290981;0,079919728;SSW;198,057176
201;0,096577071;WSW;238,505782;0,108838999;SW;231,3981391;0,108532656;SW;218,6018715
202;0,083055686;WSW;251,8363237;0,093539011;WSW;211,9151188;0,091097909;SW;230,2191868
203;0,060591627;WNW;285,1511035;0,065691112;W;268,1622019;0,062318723;WSW;250,5228121
204;0,060591627;WNW;285,1511035;0,065691112;W;268,1622019;0,062318723;WSW;250,5228121
205;0,06798111;N;5,369708317;0,055119792;N;353,1711671;0,017181507;N;356,9510811
206;0,079723396;NNE;28,3691596;0,07071119;NNE;21,57191213;0,072007011;NNE;27,61828631
207;0,07177616;NE;15,15368751;0,07152292;NE;10,16010039;0,081301079;NE;16,66581216
208;0,07177616;NE;15,15368751;0,07152292;NE;10,16010039;0,081301079;NE;16,66581216
209;0,023882069;SE;130,9973612;0,037175107;E;98,63651509;0,060756217;E;96,83508295
210;0,059757572;SSW;205,5712856;0,017602796;S;168,822301;0,061929831;SE;115,717271
211;0,108128927;SW;223,6550361;0,082011189;SSW;197,5733559;0,091515133;S;177,8132901
212;0,108128927;SW;223,6550361;0,082011189;SSW;197,5733559;0,091515133;S;177,8132901
213;0,156173112;WSW;211,8236659;0,110255834;SW;220,6031271;0,116613159;SSW;203,1121974
214;0,152618374;WSW;251,3361107;0,097921595;WSW;237,1189182;0,098683339;SW;211,1795198
215;0,126579756;W;261,7200764;0,080158877;W;265,1860218;0,05862176;SW;229,8908913
216;0,126579756;W;261,7200764;0,080158877;W;265,1860218;0,05862176;SW;229,8908913
217;0,089038978;NW;312,5120012;0,089225707;NW;325,1301689;0,016100212;NNE;11,71070196
218;0,096031771;NNW;331,5225025;0,102813764;NNW;313,0365153;0,086161107;NE;35,89879769
219;0,097566151;NNW;311,112793;0,106287636;N;319,6585931;0,101192913;NE;19,86281263
220;0,097566151;NNW;311,112793;0,106287636;N;319,6585931;0,101192913;NE;19,86281263
221;0,081361038;NW;318,0639801;0,082532935;NNW;329,9701569;0,081636938;E;90,20095023
222;0,09282592;WNW;289,7603652;0,08199579;WNW;299,0089359;0,076618707;SE;137,6329211
223;0,12161363;W;273,6790923;0,111737213;W;278,9251126;0,106553766;S;176,1181871
224;0,12161363;W;273,6790923;0,111737213;W;278,9251126;0,106553766;S;176,1181871
225;0,159531381;W;272,3180551;0,115002653;W;275,8753516;0,151769589;SSW;207,6012009
226;0,151688052;W;281,2353303;0,139122631;WNW;286,0728894;0,118709871;SW;220,5953801
227;0,13796738;WNW;298,1305628;0,126011123;NW;301,7788113;0,117131171;WSW;237,1199862
228;0,13796738;WNW;298,1305628;0,126011123;NW;301,7788113;0,117131171;WSW;237,1199862
229;0,130176318;NNW;311,9726173;0,128972771;N;350,9255729;0,066011201;NW;312,7791589
230;0,137531617;N;1,119019192;0,111187618;N;11,17681066;0,089112314;N;357,6152631
231;0,13292122;NNE;11,67672397;0,139179617;NNE;21,82970217;0,111323953;NNE;19,18136501
232;0,13292122;NNE;11,67672397;0,139179617;NNE;21,82970217;0,111323953;NNE;19,18136501
233;0,07332508;NNE;23,1061213;0,083117021;NE;15,57811311;0,088307778;NE;18,67190394
234;0,021925117;N;352,5812077;0,032183239;ENE;75,38506806;0,050935628;E;85,12025338
235;0,016136013;W;259,021071;0,035081224;SSW;192,8757023;0,051968267;SSE;161,2867809
236;0,016136013;W;259,021071;0,035081224;SSW;192,8757023;0,051968267;SSE;161,2867809
237;0,106012268;WSW;258,3526223;0,089381767;SW;228,6908609;0,108607576;SSW;208,7912168
238;0,110607072;W;270,5708731;0,08810736;WSW;213,1750929;0,110629069;SW;223,397217
239;0,101710133;WNW;293,0108202;0,068618738;W;269,917122;0,086131981;WSW;213,8382777
240;0,101710133;WNW;293,0108202;0,068618738;W;269,917122;0,086131981;WSW;213,8382777
241;0,115380598;N;319,8707364;0,080112591;N;351,1123672;0,068023322;NNW;339,2066115
242;0,139021089;NNE;11,81588201;0,113201812;NNE;17,87286218;0,109183923;NNE;12,8302698
243;0,117609637;NNE;26,00612751;0,128937555;NNE;31,35171214;0,139636629;NNE;29,67562976
244;0,117609637;NNE;26,00612751;0,128937555;NNE;31,35171214;0,139636629;NNE;29,67562976
245;0,095971123;NE;15,72959313;0,091618001;NE;53,0117724;0,123862757;NE;55,79928667
246;0,037161292;ENE;71,85502292;0,016182139;E;83,95501972;0,087117918;E;83,25601571
247;0,011009619;SSW;201,0168878;0,012211221;S;173,1681875;0,070978261;SE;135,1687101
248;0,011009619;SSW;201,0168878;0,012211221;S;173,1681875;0,070978261;SE;135,1687101
249;0,121538631;SW;231,7929671;0,100179204;SW;218,5951203;0,113935227;SSW;191,8613903
250;0,138119671;WSW;219,0372094;0,100996788;SW;231,8623308;0,116173882;SSW;210,7568758
251;0,129507695;W;269,6711714;0,075877812;WSW;253,0252111;0,088355151;SW;228,5328953
252;0,129507695;W;269,6711714;0,075877812;WSW;253,0252111;0,088355151;SW;228,5328953
253;0,127267812;NW;325,8552209;0,072181154;N;352,0773996;0,053398872;NNW;311,7529557
254;0,119018827;N;351,3068102;0,118619198;NNE;18,9591527;0,106913698;NNE;18,20379187
255;0,161115555;N;6,82921121;0,150018836;NNE;32,21561272;0,118557172;NNE;33,58677578
256;0,161115555;N;6,82921121;0,150018836;NNE;32,21561272;0,118557172;NNE;33,58677578
257;0,115715219;NNE;20,01935251;0,131117873;NE;50,61729616;0,116791967;ENE;57,12616639
258;0,051192503;NNE;15,68910176;0,081310568;ENE;67,86589638;0,111517223;E;80,62081316
259;0,029807171;W;262,5018567;0,011319338;ESE;120,5585592;0,086529823;ESE;123,1967114
260;0,029807171;W;262,5018567;0,011319338;ESE;120,5585592;0,086529823;ESE;123,1967114
261;0,125519792;WSW;213,895517;0,081632195;SSW;212,3553334;0,121123296;S;187,8665808
262;0,1172887;WSW;252,7068039;0,095352191;SW;229,5137386;0,12950168;SSW;205,1963821
263;0,113131154;W;268,1377086;0,079727607;WSW;251,6111237;0,106997012;SW;222,2708853
264;0,113131154;W;268,1377086;0,079727607;WSW;251,6111237;0,106997012;SW;222,2708853
265;0,129327118;NW;317,5920233;0,073337223;NNW;312,3321713;0,018632517;NW;311,1008052
266;0,116081728;NNW;315,8789321;0,116011157;NNE;13,16139979;0,093131532;N;8,255365638
267;0,161118179;N;1,197718295;0,118623816;NNE;28,76631505;0,139219691;NNE;27,69266285
268;0,161118179;N;1,197718295;0,118623816;NNE;28,76631505;0,139219691;NNE;27,69266285
269;0,125181952;NNE;20,36111857;0,132752677;NE;18,10917983;0,116896795;NE;52,13195087
270;0,066321906;NNE;20,02217268;0,081913189;ENE;65,60881091;0,112161183;ENE;71,61718276
271;0,020655831;WNW;282,5309703;0,039672138;ESE;121,5395121;0,083639179;ESE;117,9596027
272;0,020655831;WNW;282,5309703;0,039672138;ESE;121,5395121;0,083639179;ESE;117,9596027
273;0,120102122;WSW;212,6953568;0,091131584;SW;215,8192717;0,123890501;S;187,8718918
274;0,11653574;WSW;250,9130017;0,111176956;SW;232,2899951;0,139065988;SSW;205,8182218
275;0,113797676;W;266,2206029;0,099515703;WSW;252,3857628;0,121676374;SW;222,1516896
276;0,113797676;W;266,2206029;0,099515703;WSW;252,3857628;0,121676374;SW;222,1516896
277;0,132633332;NW;319,7109076;0,083177228;NNW;331,9013765;0,057166559;WNW;300,5760796
278;0,162382593;N;319,7813912;0,121218169;N;7,631285552;0,096720788;N;0,108827321
279;0,191119816;N;8,15239981;0,162252207;NNE;25,71878162;0,119801626;NNE;22,35501569
280;0,191119816;N;8,15239981;0,162252207;NNE;25,71878162;0,119801626;NNE;22,35501569
281;0,183118038;NNE;25,19182557;0,157116032;NE;16,88861258;0,170321528;NE;15,59610387
282;0,1298791;NNE;30,88069221;0,111081099;ENE;61,91616112;0,131738129;ENE;62,93162183
283;0,056955103;NNE;29,03586191;0,055511152;E;97,1716672;0,088869113;E;97,09083611
284;0,056955103;NNE;29,03586191;0,055511152;E;97,1716672;0,088869113;E;97,09083611
285;0,069335673;WSW;218,1988233;0,079603976;SSW;212,8501088;0,109009813;S;181,8072153
286;0,105818135;WSW;253,52314;0,101682813;WSW;237,5818166;0,135177317;SSW;207,0696702
287;0,111613177;W;272,2307319;0,100180533;W;263,0030612;0,131677719;SW;221,9012353
288;0,111613177;W;272,2307319;0,100180533;W;263,0030612;0,131677719;SW;221,9012353
289;0,136365152;NNW;332,1006109;0,119301134;NNW;331,3511203;0,081583933;WNW;281,6599186
