;M_Spd_4m;M_Direction_4m;M_Dir_4m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m
135;0,175681561;SW;229,0464411;0,158419706;SW;229,4106914;0,145670145;SW;216,2464682
136;0,175681561;SW;229,0464411;0,158419706;SW;229,4106914;0,145670145;SW;216,2464682
137;0,159417448;SW;244,5540162;0,142522528;SW;246,0428417;0,126515742;SW;241,466125
138;0,144515619;WSW;247,4450146;0,118405798;WSW;249,949812;0,094766405;WSW;241,2504685
139;0,106791576;WSW;249,4402441;0,090864094;WSW;244,4596741;0,055496487;WSW;254,4461642
140;0,106791576;WSW;249,4402441;0,090864094;WSW;244,4596741;0,055496487;WSW;254,4461642
141;0,076460845;SW;245,7426788;0,060959546;WSW;242,0501407;0,005647942;N;457,589265
142;0,080842258;SW;229,768191;0,065798159;SW;244,6426447;0,01789049;ESE;114,9001159
143;0,104092295;SW;226,0419155;0,088457982;SW;229,6488513;0,048752469;SSE;155,697411
144;0,104092295;SW;226,0419155;0,088457982;SW;229,6488513;0,048752469;SSE;155,697411
145;0,17110846;SW;227,8857255;0,156018076;SW;240,2105082;0,099494452;SSW;194,5440948
146;0,208510299;SW;241,4955912;0,194047584;SW;244,6725241;0,145084448;SSW;207,0945891
147;0,244810057;SW;245,7954216;0,220114586;WSW;247,9741648;0,15914418;SW;217,128421
148;0,244810057;SW;245,7954216;0,220114586;WSW;247,9741648;0,15914418;SW;217,128421
149;0,244754165;WSW;244,9795717;0,241466941;WSW;247,2711765;0,158284828;SW;242,2654529
150;0,241844212;WSW;251,4826998;0,221226426;WSW;254,7579446;0,144982747;WSW;240,8492566
151;0,212924601;WSW;258,2844022;0,202568509;W;261,4142288;0,102669002;WSW;249,7759775
152;0,212924601;WSW;258,2844022;0,202568509;W;261,4142288;0,102669002;WSW;249,7759775
153;0,169088885;W;270,9804585;0,161004416;W;275,4970965;0,047424455;W;261,6941506
154;0,144170208;W;275,424809;0,144840867;WNW;281,814184;0,028764548;WSW;247,0250666
155;0,118014962;W;274,5444864;0,109482722;WNW;281,5526758;0,044985457;SSW;214,591265
156;0,118014962;W;274,5444864;0,109482722;WNW;281,5526758;0,044985457;SSW;214,591265
157;0,100646587;WSW;250,9110424;0,085927763;WSW;256,0066805;0,084056064;SSW;209,206884
158;0,114582195;WSW;246,9902487;0,096100141;WSW;249,0190474;0,111608645;SW;215,846695
159;0,129744417;SW;240,6955081;0,110849441;SW;240,6581405;0,127717998;SW;224,6861515
160;0,129744417;SW;240,6955081;0,110849441;SW;240,6581405;0,127717998;SW;224,6861515
161;0,140258929;SW;241,2808794;0,107708111;SW;228,9085918;0,115490255;WSW;240,742287
162;0,112169515;SW;246,2219707;0,089922619;SW;242,9441448;0,088584599;WSW;255,447709
163;0,087076561;WSW;244,8221954;0,066764406;WSW;242,4492262;0,057954448;W;280,9102967
164;0,087076561;WSW;244,8221954;0,066764406;WSW;242,4492262;0,057954448;W;280,9102967
165;0,054529411;W;271,9564091;0,041058681;W;280,4846909;0,044519081;N;6,040216191
166;0,051125542;WNW;284,6998617;0,042472275;WNW;296,2040121;0,052510406;NE;47,7792164
167;0,056864745;WNW;284,1878445;0,046972599;WNW;295,6175606;0,051217665;ENE;64,94840058
168;0,056864745;WNW;284,1878445;0,046972599;WNW;295,6175606;0,051217665;ENE;64,94840058
169;0,082244474;W;267,748461;0,068981858;W;274,1052429;0,045954915;SE;148,9584787
170;0,102151445;W;264,5054515;0,088417066;W;267,125765;0,065591141;S;178,4628741
171;0,117045252;W;266,5448745;0,102570273;W;268,0184957;0,089744048;SSW;201,1187522
172;0,117045252;W;266,5448745;0,102570273;W;268,0184957;0,089744048;SSW;201,1187522
173;0,12199454;WNW;281,4512847;0,107985444;WNW;284,1998742;0,107455247;SW;228,064459
174;0,119575141;WNW;296,684827;0,108202228;WNW;299,1279142;0,099262027;WSW;244,6528945
175;0,122671408;NW;414,1517867;0,111477694;NW;418,4129742;0,08299205;W;262,9957415
176;0,122671408;NW;414,1517867;0,111477694;NW;418,4129742;0,08299205;W;262,9957415
177;0,144148415;NNW;441,5268454;0,127462882;NNW;446,949926;0,059159276;NW;411,1492714
178;0,146507994;N;452,2445405;0,141685444;N;458,0047702;0,05424858;NNW;447,7605049
179;0,128526641;N;459,4741482;0,125047955;N;5,561476089;0,046482995;N;456,1090466
180;0,128526641;N;459,4741482;0,125047955;N;5,561476089;0,046482995;N;456,1090466
181;0,089505266;N;1,470699513;0,086196274;N;10,47265146;0,011762542;N;2,841454863
182;0,064482489;N;452,501009;0,058752682;N;5,27950684;0,01708149;SW;225,4888155
183;0,05028843;NNW;444,8858541;0,040475956;NNW;447,2486875;0,041160612;SW;226,8087449
184;0,05028843;NNW;444,8858541;0,040475956;NNW;447,2486875;0,041160612;SW;226,8087449
185;0,056597457;NW;418,1459268;0,044647263;NW;425,4444525;0,058424445;WSW;244,8414509
186;0,06611806;NNW;428,897008;0,054294125;NNW;447,090996;0,052098415;W;262,98744
187;0,079484418;NNW;444,9204942;0,070528973;N;454,5285494;0,042244998;WNW;294,4100757
188;0,079484418;NNW;444,9204942;0,070528973;N;454,5285494;0,042244998;WNW;294,4100757
189;0,109876848;N;7,476444701;0,10580191;NNE;14,62225471;0,051544671;N;4,98474207
190;0,121706181;NNE;15,70499241;0,119715214;NNE;22,20095925;0,064470158;NNE;26,449205
191;0,122424246;NNE;21,94704024;0,122097494;NNE;28,54925816;0,066472826;NE;44,42979764
192;0,122424246;NNE;21,94704024;0,122097494;NNE;28,54925816;0,066472826;NE;44,42979764
193;0,091454175;NNE;40,09794447;0,094611048;NE;48,68949026;0,046887104;E;84,4589242
194;0,060080444;NNE;42,84645966;0,064948795;NE;46,12927149;0,048454827;SE;140,9762713
195;0,026544987;NNE;42,01270742;0,041674407;ENE;58,28144571;0,050759459;S;177,0065828
196;0,026544987;NNE;42,01270742;0,041674407;ENE;58,28144571;0,050759459;S;177,0065828
197;0,024071241;WSW;246,5474548;0,01708665;SSW;208,9598725;0,080149595;SW;214,0811049
198;0,04880242;WSW;248,0442762;0,040157467;SW;226,4464527;0,084216528;SW;227,152895
199;0,045444524;WSW;252,2206429;0,045807274;WSW;246,8467419;0,077477745;WSW;248,9740423
200;0,045444524;WSW;252,2206429;0,045807274;WSW;246,8467419;0,077477745;WSW;248,9740423
201;0,045869554;W;259,1094085;0,04418445;WSW;246,8670228;0,048771227;W;259,5406905
202;0,045440064;WSW;257,8472079;0,042667118;WSW;245,7141917;0,040028497;W;269,2544402
203;0,048417487;WSW;251,1104442;0,046174407;WSW;240,4997676;0,014964045;WSW;257,510468
204;0,048417487;WSW;251,1104442;0,046174407;WSW;240,4997676;0,014964045;WSW;257,510468
205;0,069640169;WSW;247,9477287;0,057540508;SW;240,5711724;0,044750265;S;184,8590488
206;0,088410077;SW;244,8021251;0,075407864;SW;228,1474646;0,059877489;S;189,6417613
207;0,106204247;SW;241,880927;0,094104191;SW;227,6964219;0,086155264;SSW;198,0955862
208;0,106204247;SW;241,880927;0,094104191;SW;227,6964219;0,086155264;SSW;198,0955862
209;0,125549289;SW;241,8272766;0,111184983;SW;229,1214955;0,115788664;SSW;212,6626428
210;0,125818825;SW;242,740489;0,110606994;SW;240,6970114;0,116402446;SW;220,8806788
211;0,118856466;SW;244,1085847;0,104206015;SW;242,7462688;0,104470742;SW;229,4654813
212;0,118856466;SW;244,1085847;0,104206015;SW;242,7462688;0,104470742;SW;229,4654813
213;0,098589601;WSW;247,4205873;0,082422475;WSW;247,2826882;0,064515806;WSW;246,8450125
214;0,087754959;WSW;249,4475121;0,07158446;WSW;240,5184475;0,049594558;W;259,5110818
215;0,080410281;WSW;241,0554655;0,064250151;WSW;244,6404461;0,018206047;W;274,1778514
216;0,080410281;WSW;241,0554655;0,064250151;WSW;244,6404461;0,018206047;W;274,1778514
217;0,079461557;WSW;240,5647412;0,064260086;WSW;244,4209245;0,011262917;SSE;155,7575171
218;0,087058646;WSW;247,9425283;0,071415879;WSW;241,4977757;0,028889424;S;172,5854775
219;0,101495124;SW;245,759944;0,085249846;WSW;249,0448606;0,049767299;S;189,5244497
220;0,101495124;SW;245,759944;0,085249846;WSW;249,0448606;0,049767299;S;189,5244497
221;0,129844527;WSW;246,5614812;0,114826922;WSW;249,596747;0,084149776;SSW;212,2899225
222;0,141205971;WSW;248,842411;0,126529016;WSW;242,0184824;0,095404244;SW;224,0591676
223;0,147842048;WSW;241,7248459;0,144460257;WSW;245,4542942;0,097564763;SW;244,4427147
224;0,147842048;WSW;241,7248459;0,144460257;WSW;245,4542942;0,097564763;SW;244,4427147
225;0,145440697;WSW;247,7860774;0,144109946;WSW;252,7246422;0,082275026;WSW;251,7644173
226;0,147486075;WSW;250,8695157;0,126757441;WSW;256,764147;0,066709667;W;262,9116561
227;0,126780258;WSW;252,9294761;0,117849827;W;259,9708916;0,04974955;W;274,5076413
228;0,126780258;WSW;252,9294761;0,117849827;W;259,9708916;0,04974955;W;274,5076413
229;0,109647462;WSW;250,4922748;0,102587242;W;259,2270548;0,022270408;W;274,4119615
230;0,10614146;WSW;244,4074458;0,098488005;WSW;254,7818004;0,016976407;SW;242,5415448
231;0,10902259;WSW;247,4840244;0,099966667;WSW;246,4805765;0,029744909;SSW;204,6405298
232;0,10902259;WSW;247,4840244;0,099966667;WSW;246,4805765;0,029744909;SSW;204,6405298
233;0,121459771;SW;228,205783;0,109756422;WSW;246,4525991;0,059470281;SSW;206,6424908
234;0,125616171;SW;225,5229942;0,112291245;SW;244,4798295;0,0700467;SW;214,8469554
235;0,124806418;SW;224,4874618;0,110110163;SW;244,6194807;0,07252462;SW;222,5101747
236;0,124806418;SW;224,4874618;0,110110163;SW;244,6194807;0,07252462;SW;222,5101747
237;0,109999104;SW;224,2249475;0,094027446;SW;245,8614111;0,057874424;WSW;241,9477244
238;0,098101447;SW;225,2284157;0,079626424;WSW;249,9660915;0,042804762;W;258,7659223
239;0,084764616;SW;227,2148988;0,064444552;WSW;245,8604045;0,028460871;WNW;285,9221844
240;0,084764616;SW;227,2148988;0,064444552;WSW;245,8604045;0,028460871;WNW;285,9221844
241;0,066167744;SW;229,6775908;0,040452007;W;259,4976842;0,019248211;N;4,028206789
242;0,062611156;SW;229,0645449;0,029841072;W;264,0402276;0,018004429;NE;44,41458062
243;0,065804045;SW;226,8777701;0,024156256;WSW;252,1847844;0,014744005;E;92,8894414
244;0,065804045;SW;226,8777701;0,024156256;WSW;252,1847844;0,014744005;E;92,8894414
245;0,084297428;SW;224,0747746;0,04700296;SW;222,6584961;0,040262204;S;187,9085886
246;0,09741658;SW;224,1557176;0,052008457;SW;219,7668184;0,047262417;SSW;209,5005298
247;0,108665285;SW;225,0424593;0,066116404;SW;221,2488155;0,061458125;SW;224,5246483
248;0,108665285;SW;225,0424593;0,066116404;SW;221,2488155;0,061458125;SW;224,5246483
249;0,119675127;SW;227,2588407;0,080769927;SW;226,9802479;0,070471643;WSW;242,0821095
250;0,12027713;SW;228,4698849;0,081894544;SW;240,9624402;0,065576447;WSW;251,6854498
251;0,117499092;SW;229,4494148;0,077892998;SW;245,4155455;0,054781681;W;261,566925
252;0,117499092;SW;229,4494148;0,077892998;SW;245,4155455;0,054781681;W;261,566925
253;0,10597565;SW;229,5979001;0,06120226;WSW;241,852418;0,027149966;W;280,4801146
254;0,098424942;SW;227,1865409;0,049471084;WSW;241,4281767;0,009649175;WNW;285,1497545
255;0,09400917;SW;222,0026625;0,04096471;SW;242,688002;0,009005291;SSE;156,2887902
256;0,09400917;SW;222,0026625;0,04096471;SW;242,688002;0,009005291;SSE;156,2887902
257;0,104410248;SSW;210,544728;0,048088561;SSW;208,4622775;0,049529709;S;171,7417111
258;0,116749927;SSW;206,9147684;0,062440629;SSW;204,4828112;0,055688415;S;185,4652575
259;0,14129972;SSW;206,4457422;0,077726921;SSW;206,1657823;0,06827297;SSW;198,1448794
260;0,14129972;SSW;206,4457422;0,077726921;SSW;206,1657823;0,06827297;SSW;198,1448794
261;0,148148156;SSW;210,7026409;0,096494475;SW;214,9515493;0,074914468;SW;218,4280298
262;0,148218415;SW;215,4254005;0,099097741;SW;221,7285544;0,067792967;SW;240,1812182
263;0,149954491;SW;220,8400905;0,095991528;SW;229,4658849;0,054007602;WSW;244,0090047
264;0,149954491;SW;220,8400905;0,095991528;SW;229,4658849;0,054007602;WSW;244,0090047
265;0,110258905;SW;241,0524479;0,080594985;WSW;244,4690488;0,025144463;WNW;286,4766892
266;0,090458427;SW;245,0575473;0,070557595;WSW;251,1077694;0,016579251;NNW;448,0490272
267;0,076007868;SW;244,4014249;0,061509757;WSW;254,5881519;0,015744104;NNE;40,57125824
268;0,076007868;SW;244,4014249;0,061509757;WSW;254,5881519;0,015744104;NNE;40,57125824
269;0,074446948;SW;224,4904477;0,058186244;WSW;241,9297276;0,015445443;SE;147,7446622
270;0,087275586;SW;218,1249442;0,068646179;SW;244,4492642;0,041290707;S;186,8714865
271;0,105266725;SW;216,6906895;0,085984796;SW;229,1564507;0,05456753;SSW;208,4451505
272;0,105266725;SW;216,6906895;0,085984796;SW;229,1564507;0,05456753;SSW;208,4451505
273;0,14560719;SW;219,7174026;0,115615279;SW;241,4078262;0,090094448;SW;229,0218446
274;0,144847874;SW;222,9181864;0,124842245;SW;245,4071468;0,099507968;WSW;248,0057942
275;0,145948411;SW;226,094606;0,125007976;WSW;240,4679401;0,098446599;WSW;246,49742
276;0,145948411;SW;226,094606;0,125007976;WSW;240,4679401;0,098446599;WSW;246,49742
277;0,126692556;SW;228,4994816;0,1048487;WSW;250,0474506;0,074468;W;262,2716844
278;0,108414519;SW;225,887792;0,084711489;WSW;254,5991242;0,051204955;W;271,9599915
279;0,094445242;SW;218,2487679;0,062178748;WSW;252,702667;0,028041822;W;278,9411599
280;0,094445242;SW;218,2487679;0,062178748;WSW;252,702667;0,028041822;W;278,9411599
281;0,095425893;SSW;198,7642691;0,044449291;SW;224,2568127;0,016284247;S;184,8921069
282;0,111102511;SSW;192,944988;0,055918;SSW;206,0644942;0,047906177;S;182,6942945
283;0,140198422;SSW;191,8046587;0,077845246;SSW;202,8297476;0,061275167;SSW;194,5584716
284;0,140198422;SSW;191,8046587;0,077845246;SSW;202,8297476;0,061275167;SSW;194,5584716
285;0,154874578;SSW;196,4441051;0,114051295;SSW;210,2740293;0,095041401;SSW;212,4478844
286;0,154714549;SSW;199,9605161;0,12506243;SW;216,2417493;0,102872926;SW;221,9957946
287;0,141564207;SSW;202,6824515;0,125258782;SW;222,4150145;0,099000612;SW;241,4645545
288;0,141564207;SSW;202,6824515;0,125258782;SW;222,4150145;0,099000612;SW;241,4645545
289;0,09090149;SSW;202,0974073;0,099494844;SW;241,9600675;0,067219762;WSW;250,9697148
290;0,057055471;SSW;191,748949;0,074542945;SW;245,6085625;0,042094254;W;269,0614905
