;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m;M_Spd_57m;M_Direction_57m;M_Dir_57m
144;0,058765594;ENE;61,0620022;0,035775388;E;81,57650957;0,02005957;NNE;15,96331861;0,017863511;N;5,725557874
145;0,073907928;NE;52,75356634;0,057090125;ENE;62,75623029;0,058866955;NNE;29,32731628;0,059785551;NNE;28,81100057
146;0,08006536;NE;53,55035223;0,06273956;ENE;62,51858186;0,055053606;NNE;33,58766552;0,056650887;NE;35,58532608
147;0,076737896;ENE;57,35516283;0,059558555;ENE;67,26035696;0,050318567;NE;37,66755232;0,051537838;NE;53,22197566
148;0,076737896;ENE;57,35516283;0,059558555;ENE;67,26035696;0,050318567;NE;37,66755232;0,051537838;NE;53,22197566
149;0,053217757;ENE;75,93566636;0,03971988;E;95,88552784;0,020061505;NE;50,51327096;0,021096055;ENE;76,915509
150;0,03955806;E;96,52928036;0,033958056;SE;129,9965958;0,005527057;SSE;165,715633;0,015596123;SSE;161,8955309
151;0,033518065;SE;125,2305512;0,038057157;SSE;159,3852827;0,020770222;SW;216,5229561;0,03022656;SSW;201,0063201
152;0,033518065;SE;125,2305512;0,038057157;SSE;159,3852827;0,020770222;SW;216,5229561;0,03022656;SSW;201,0063201
153;0,03330001;SSE;158,6771186;0,053788185;S;177,859551;0,031515114;SW;230,6060053;0,039738536;SW;221,9668599
154;0,030858529;SE;155,2637054;0,039299057;S;177,5915553;0,025925036;WSW;252,3005336;0,032390377;SW;235,2933563
155;0,028052304;SE;127,0602122;0,030595105;S;169,5560957;0,016653551;W;271,1960225;0,020261927;W;260,0577036
156;0,028052304;SE;127,0602122;0,030595105;S;169,5560957;0,016653551;W;271,1960225;0,020261927;W;260,0577036
157;0,035221355;E;88,99561975;0,019665353;ESE;122,7595535;0,023018113;N;2,125838727;0,02282526;N;0,562838778
158;0,051315526;E;80,10676526;0,022571507;E;97,92781819;0,032558081;NNE;19,5261358;0,033075931;NNE;22,13621596
159;0,055017231;E;79,95088612;0,02550514;E;92,85565201;0,035725626;NNE;29,5569383;0,036629657;NE;35,58078115
160;0,055017231;E;79,95088612;0,02550514;E;92,85565201;0,035725626;NNE;29,5569383;0,036629657;NE;35,58078115
161;0,050583552;E;96,95175516;0,02378572;ESE;120,8593612;0,023056839;NE;56,79008152;0,023993911;ENE;65,27752298
162;0,036969595;ESE;115,955371;0,025598789;SSE;150,1728707;0,010692555;ENE;73,07536536;0,01526136;ESE;109,5899516
163;0,036126614;SE;135,3956003;0,030699969;S;171,6077902;0,007597696;SSE;161,5706754;0,017667;SSE;165,0230519
164;0,036126614;SE;135,3956003;0,030699969;S;171,6077902;0,007597696;SSE;161,5706754;0,017667;SSE;165,0230519
165;0,03503001;SSE;150,6255559;0,033053572;S;187,3500695;0,012886832;SSW;207,1031885;0,021970333;SSW;198,2531633
166;0,030990057;SSE;157,5061571;0,026751586;S;189,9396579;0,007252897;SW;223,5313108;0,015855081;SSW;209,7932212
167;0,025185178;SE;132,6777287;0,015350651;S;187,3575125;0,005523523;N;357,7598257;0,003118096;W;273,535758
168;0,025185178;SE;132,6777287;0,015350651;S;187,3575125;0,005523523;N;357,7598257;0,003118096;W;273,535758
169;0,026359619;E;80,90718364;0,011520101;NE;37,55257957;0,03071917;NNE;26,6520596;0,028336689;NNE;25,85582356
170;0,033900862;ENE;65,72905655;0,02553292;NNE;31,51107635;0,052375895;NNE;31,10100559;0,051359086;NNE;32,55672259
171;0,039229753;ENE;59,6126866;0,032028157;NNE;31,89780696;0,057586129;NE;35,05370617;0,057025586;NE;38,55220963
172;0,039229753;ENE;59,6126866;0,032028157;NNE;31,89780696;0,057586129;NE;35,05370617;0,057025586;NE;38,55220963
173;0,035280013;ENE;67,98099309;0,02676788;NE;37,12621693;0,036329559;NE;53,3589266;0,035312319;NE;53,82587117
174;0,025511762;E;87,00506857;0,015677853;NE;55,17857606;0,021058666;NE;52,25962085;0,020571621;ENE;75,60270175
175;0,020315618;SE;125,1306924;0,003189854;SE;136,660953;0,005567332;E;98,50257257;0,01267328;SE;153,5528199
176;0,020315618;SE;125,1306924;0,003189854;SE;136,660953;0,005567332;E;98,50257257;0,01267328;SE;153,5528199
177;0,028212054;S;176,121639;0,021751601;SSW;212,5295301;0,019539518;SW;218,1189106;0,028012984;SSW;207,1962292
178;0,030685131;S;186,5035233;0,026139853;SW;218,5056737;0,023263916;SW;227,6577362;0,030598878;SW;218,8567575
179;0,027639051;SSW;191,5837951;0,025293757;SW;225,796506;0,020517677;WSW;239,5803198;0,026157626;SW;230,8559197
180;0,027639051;SSW;191,5837951;0,025293757;SW;225,796506;0,020517677;WSW;239,5803198;0,026157626;SW;230,8559197
181;0,010531755;S;185,5585553;0,01131823;W;267,8089872;0,011292899;NW;310,6671525;0,011506526;WNW;295,7538095
182;0,006057671;ENE;76,88320866;0,011953577;NNW;339,9219592;0,018311727;N;1,30536828;0,017155758;N;0,326818893
183;0,01772907;NE;52,20217113;0,021195055;NNE;11,52752832;0,028023902;NNE;20,59526921;0,027595127;NNE;23,67072922
184;0,01772907;NE;52,20217113;0,021195055;NNE;11,52752832;0,028023902;NNE;20,59526921;0,027595127;NNE;23,67072922
185;0,02878928;ENE;59,21695321;0,02936717;NNE;31,39333597;0,033887917;NE;36,78155659;0,03365183;NE;55,32159583
186;0,027522663;ENE;70,53755554;0,026065565;NE;50,3555574;0,028935586;NE;55,87350031;0,028383892;ENE;56,90355793
187;0,02332556;E;88,52157954;0,018767558;NE;52,2557561;0,020199253;NE;55,52835503;0,019930272;ENE;76,55059017
188;0,02332556;E;88,52157954;0,018767558;NE;52,2557561;0,020199253;NE;55,52835503;0,019930272;ENE;76,55059017
189;0,018563875;SE;130,9016759;0,007102726;ESE;102,1178601;0,006558902;E;98,53551883;0,01169239;SE;153,5386979
190;0,016709203;SSE;156,3056585;0,005889637;SE;150,5553011;0,00316021;SE;139,1237255;0,01065691;S;172,507309
191;0,012705721;SSE;156,5570263;0,001809231;SE;125,5911731;0,001301128;NNE;27,28970367;0,00610088;S;189,1985302
192;0,012705721;SSE;156,5570263;0,001809231;SE;125,5911731;0,001301128;NNE;27,28970367;0,00610088;S;189,1985302
193;0,011893154;ENE;62,60667896;0,015130737;NNE;21,35067597;0,017816061;NNE;18,6508799;0,012730627;NNE;18,18509079
194;0,023981399;NE;55,53619854;0,027859868;NNE;25,13756356;0,030566396;NNE;23,55559534;0,026596155;NNE;25,63769806
195;0,036512017;NE;52,69622205;0,039772888;NNE;27,78211932;0,051925155;NNE;27,65120586;0,038869961;NNE;29,95373967
196;0,036512017;NE;52,69622205;0,039772888;NNE;27,78211932;0,051925155;NNE;27,65120586;0,038869961;NNE;29,95373967
197;0,057025387;NE;59,16579288;0,059122659;NE;35,75019606;0,050038578;NE;35,31169519;0,057030187;NE;39,08793809
198;0,053619757;ENE;56,55852238;0,055685353;NE;39,3905237;0,05500558;NE;38,19675952;0,051397751;NE;55,58858325
199;0,035521626;ENE;68,25580891;0,033725558;NE;55,52768207;0,033723988;NE;52,68920856;0,02955613;NE;55,10222776
200;0,035521626;ENE;68,25580891;0,033725558;NE;55,52768207;0,033723988;NE;52,68920856;0,02955613;NE;55,10222776
201;0,017835763;ESE;120,0130594;0,008559916;E;80,99823826;0,007875688;ENE;61,95896326;0,008857938;SE;129,885032
202;0,017902223;SSE;163,3606003;0,007866057;S;190,0969559;0,005581067;SSW;206,8229898;0,015526538;SSW;195,5273899
203;0,020153763;S;187,5851615;0,015572515;SW;217,965697;0,012775831;SW;227,9521166;0,020292815;SW;215,0811023
204;0,020153763;S;187,5851615;0,015572515;SW;217,965697;0,012775831;SW;227,9521166;0,020292815;SW;215,0811023
205;0,012251259;SSW;206,1633826;0,012850229;WSW;251,9292039;0,012232374;W;261,5661176;0,016071955;WSW;252,3278565
206;0,000578089;WNW;295,7186199;0,009793836;NW;311,7172657;0,010927731;NW;317,6058556;0,009782269;WNW;292,9075518
207;0,015250604;NNE;31,38587033;0,018595675;N;5,037520504;0,019560824;N;2,976925204;0,01610551;N;0,606982525
208;0,015250604;NNE;31,38587033;0,018595675;N;5,037520504;0,019560824;N;2,976925204;0,01610551;N;0,606982525
209;0,038536309;NE;39,93390001;0,038575653;NNE;31,28951831;0,038030552;NNE;28,16835826;0,035522129;NNE;31,6523553
210;0,055025139;NE;53,95939156;0,053186076;NE;39,18186951;0,05215589;NE;35,65282557;0,039568354;NE;50,60119986
211;0,052656526;NE;58,23572959;0,050869664;NE;56,67685957;0,039525005;NE;52,52358869;0,036505838;NE;59,69186922
212;0,052656526;NE;58,23572959;0,050869664;NE;56,67685957;0,039525005;NE;52,52358869;0,036505838;NE;59,69186922
213;0,028325885;ENE;56,71111558;0,025515058;ENE;65,59580325;0,022576326;ENE;58,35125815;0,019912383;ENE;77,52658688
214;0,01826778;ENE;61,37733297;0,015213875;E;88,05085099;0,011503288;ENE;78,53285099;0,012225291;ESE;117,5632796
215;0,010523597;ENE;59,01083157;0,008191677;SE;129,3980354;0,005973501;SE;132,8175935;0,011510353;SSE;167,2108698
216;0,010523597;ENE;59,01083157;0,008191677;SE;129,3980354;0,005973501;SE;132,8175935;0,011510353;SSE;167,2108698
217;0,01175028;NNE;13,85632567;0,001318718;SSW;196,8817836;0,003006157;W;268,2176552;0,008150777;SW;215,0325781
218;0,021687993;N;10,36288253;0,008598356;NNE;12,6553624;0,008956218;N;353,2202052;0,005159036;NW;320,7189601
219;0,035983577;NNE;13,30791898;0,022500029;NNE;21,72515319;0,02110273;NNE;13,27899981;0,016012072;NNE;13,0820277
