;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m;M_Spd_47m;M_Direction_47m;M_Dir_47m
45;0,05177554;N;1,777809895;0,051227077;NNE;22,71897788;0,037157877;NNE;18,07347179;0,027302379;N;4,897047878
46;0,070845749;NNE;13,31941953;0,074871278;NNE;27,54808727;0,072094074;NNE;29,79479359;0,051989143;NNE;24,10570714
47;0,081703701;NNE;18,35911794;0,088210253;NNE;30,32303891;0,077170757;NE;37,27574387;0,077572405;NNE;32,73247752
48;0,081703701;NNE;18,35911794;0,088210253;NNE;30,32303891;0,077170757;NE;37,27574387;0,077572405;NNE;32,73247752
49;0,077737919;NNE;17,9552393;0,074800533;NNE;31,85177937;0,071489097;NE;48,15434874;0,052341386;NE;47,72377884
50;0,042333379;N;5,775373837;0,048794738;NNE;27,97949272;0,034137718;ENE;73,47128352;0,025883518;ENE;71,74752843
51;0,027043577;NW;317,8050423;0,020828388;N;3,032151015;0,014215248;SE;145,8398315;0,020755992;S;172,3477395
52;0,027043577;NW;317,8050423;0,020828388;N;3,032151015;0,014215248;SE;145,8398315;0,020755992;S;172,3477395
53;0,051448409;W;273,1777999;0,032985522;W;275,1102175;0,04839374;SW;217,0253;0,070115472;SW;214,0591082
54;0,059374772;W;274,7394527;0,042154448;W;278,3957241;0,052572531;SW;225,4590113;0,074522414;SW;222,2447188
55;0,058753834;W;275,7772487;0,043077582;WNW;285,3158482;0,041917709;WSW;237,0242874;0,053718457;SW;231,7984789
56;0,058753834;W;275,7772487;0,043077582;WNW;285,3158482;0,041917709;WSW;237,0242874;0,053718457;SW;231,7984789
57;0,057273487;NW;315,7133374;0,053577242;NNW;333,1549389;0,018982414;NNW;327,9372371;0,020555153;WNW;293,5783702
58;0,075523023;NNW;337,7440733;0,07851328;N;350,5788394;0,037244788;NNE;14,27239722;0,029934006;N;0,077577783
59;0,073712308;NNW;348,310703;0,080457794;N;359,8072172;0,053927144;NNE;28,79107558;0,045737195;NNE;21,98927888
60;0,073712308;NNW;348,310703;0,080457794;N;359,8072172;0,053927144;NNE;28,79107558;0,045737195;NNE;21,98927888
61;0,07774107;N;349,7541207;0,074987422;N;1,398830578;0,051442171;NE;45,03817715;0,043202574;NE;42,70125182
62;0,051377774;NNW;334,1278178;0,057791771;N;349,5998482;0,031797703;ENE;71,49345232;0,023920908;ENE;77,22859943
63;0,047744797;WNW;297,7735979;0,043717528;NW;317,9124734;0,01473787;SE;128,8809377;0,017324784;SSE;158,9737784
64;0,047744797;WNW;297,7735979;0,043717528;NW;317,9124734;0,01473787;SE;128,8809377;0,017324784;SSE;158,9737784
65;0,081748221;W;271,5754071;0,070118271;W;279,7579944;0,040787788;SSW;207,1577178;0,051337919;SSW;207,8470235
66;0,099217932;W;271,3230978;0,08939142;W;277,0735773;0,043747011;SW;217,7547141;0,055092749;SW;213,9335407
67;0,111341801;W;277,757078;0,101727876;W;273,1247213;0,0323574;SW;227,5443453;0,043894777;SW;220,1874705
68;0,111341801;W;277,757078;0,101727876;W;273,1247213;0,0323574;SW;227,5443453;0,043894777;SW;220,1874705
69;0,12747378;WNW;285,5277287;0,121791407;WNW;292,0152821;0,018707185;N;353,072574;0,005919331;NW;310,3709014
70;0,138957113;WNW;297,347525;0,135771211;WNW;301,7090758;0,044984977;NNE;14,82020595;0,027890052;NNE;30,4597046
71;0,149243939;WNW;302,8390271;0,147345554;NW;308,8155041;0,077224249;NNE;17,59734532;0,047717783;NE;40,71511007
72;0,149243939;WNW;302,8390271;0,147345554;NW;308,8155041;0,077224249;NNE;17,59734532;0,047717783;NE;40,71511007
73;0,148445118;WNW;303,3772771;0,144244595;NW;309,7711778;0,082102811;N;3,572314859;0,045390708;ENE;59,35183129
74;0,138213942;WNW;297,8931493;0,13181714;NW;305,0088548;0,081792991;NNW;344,7411903;0,028029724;E;91,14393012
75;0,129085471;WNW;289,979021;0,119977909;WNW;297,7787302;0,085872174;NW;320,8515508;0,029877293;SSE;177,2157954
76;0,129085471;WNW;289,979021;0,119977909;WNW;297,7787302;0,085872174;NW;320,8515508;0,029877293;SSE;177,2157954
77;0,130027827;W;277,7091995;0,117819098;WNW;284,773493;0,097949419;WNW;295,5742205;0,077771895;SSW;210,7104775
78;0,129435874;W;275,1172472;0,114720429;WNW;283,0057503;0,095750743;WNW;293,3029501;0,091197317;SW;220,1051904
79;0,117731044;W;278,3028729;0,10358493;WNW;287,2242918;0,084927185;WNW;298,0977591;0,089950207;SW;229,0398797
80;0,117731044;W;278,3028729;0,10358493;WNW;287,2242918;0,084927185;WNW;298,0977591;0,089950207;SW;229,0398797
81;0,084879127;WNW;295,7770705;0,075414757;NW;308,9074193;0,0700924;NNW;331,9172704;0,059101004;WSW;254,7795048
82;0,074213088;NW;313,7139519;0,077797983;NNW;333,9973728;0,058142798;N;2,817770808;0,041080837;WNW;287,5337824
83;0,070443211;NNW;337,1587998;0,078840901;N;357,0877242;0,073908936;NNE;27,39177078;0,038781722;NNW;332,3304376
84;0,070443211;NNW;337,1587998;0,078840901;N;357,0877242;0,073908936;NNE;27,39177078;0,038781722;NNW;332,3304376
85;0,07797914;N;357,0504445;0,078712132;NNE;17,39475318;0,071774724;NE;54,50799828;0,043515778;NNE;14,83212755
86;0,057837097;N;357,8577725;0,057013594;NNE;17,01792377;0,044727027;ENE;72,52258785;0,031250212;NNE;30,15541199
87;0,043528728;NNW;337,9701133;0,038357745;N;2,278275754;0,024348879;ESE;113,7879029;0,010859344;ENE;72,27878041
88;0,043528728;NNW;337,9701133;0,038357745;N;2,278275754;0,024348879;ESE;113,7879029;0,010859344;ENE;72,27878041
89;0,058021001;WNW;289,7117302;0,042735795;WNW;297,7143311;0,037593352;SW;213,8724575;0,037787327;SSW;197,2328958
90;0,077804858;WNW;284,7053218;0,074919979;WNW;287,722775;0,041227046;WSW;239,2585403;0,0509353;SSW;204,7710947
91;0,094311018;WNW;288,9105709;0,077833822;WNW;292,8432738;0,04143911;W;277,7483249;0,051278719;SSW;209,7329104
92;0,094311018;WNW;288,9105709;0,077833822;WNW;292,8432738;0,04143911;W;277,7483249;0,051278719;SSW;209,7329104
93;0,104741533;NW;314,4178755;0,091774045;NW;323,1132095;0,073383858;NNW;335,9378492;0,025453739;SW;222,7503433
94;0,117774105;NNW;333,037198;0,109114571;NNW;342,0152727;0,099817422;N;353,7119121;0,007477303;WNW;281,747744
95;0,132381545;NNW;347,3779571;0,128079108;N;355,9934779;0,123598814;N;7,034272885;0,019075528;N;8,455553295
96;0,132381545;NNW;347,3779571;0,128079108;N;355,9934779;0,123598814;N;7,034272885;0,019075528;N;8,455553295
97;0,141440718;N;3,812877732;0,140220907;NNE;12,00814574;0,13924793;NNE;21,37582842;0,030330187;NNE;22,93180708
98;0,128518415;N;9,348383239;0,127775473;NNE;18,90122501;0,127530777;NNE;29,9354427;0,019314856;NNE;22,78779904
99;0,101203001;NNE;13,19802147;0,100535335;NNE;24,74739779;0,101909059;NE;40,24253455;0,0047471;W;275,2742938
100;0,101203001;NNE;13,19802147;0,100535335;NNE;24,74739779;0,101909059;NE;40,24253455;0,0047471;W;275,2742938
101;0,040290235;N;1,77817309;0,037277055;NNE;31,10142876;0,048037003;ENE;77,41551355;0,047459374;SW;227,0077772
102;0,024735835;NW;315,8423213;0,008230236;N;10,70714271;0,033522985;ESE;118,9395995;0,072442785;SW;227,5902774
103;0,031814716;WNW;283,7815019;0,01331516;W;259,2547055;0,030702993;SSE;155,1122709;0,074432973;SW;229,770236
104;0,031814716;WNW;283,7815019;0,01331516;W;259,2547055;0,030702993;SSE;155,1122709;0,074432973;SW;229,770236
105;0,047119528;WNW;299,2227134;0,027378472;WNW;297,7480039;0,011215874;S;185,3424198;0,040804872;SW;235,7970351
106;0,058258519;NW;321,3071046;0,038994798;NNW;331,5021778;0,01377255;N;4,270303392;0,019445138;WSW;247,030572
107;0,0754954;NNW;340,5929117;0,070227472;N;352,9041879;0,042241278;NNE;14,71525091;0,005730815;NNW;347,8347193
108;0,0754954;NNW;340,5929117;0,070227472;N;352,9041879;0,042241278;NNE;14,71525091;0,005730815;NNW;347,8347193
109;0,102710403;N;2,021995132;0,092890144;NNE;12,87801707;0,081430989;NNE;27,59834183;0,021781538;NE;53,81108752
110;0,104423774;N;9,99758251;0,097807215;NNE;20,95593782;0,087959982;NE;35,51700306;0,017447779;ENE;77,04375558
111;0,092939516;NNE;15,88983182;0,087044431;NNE;28,5527473;0,080919751;NE;45,83800424;0,0134705;SSE;149,1974874
112;0,092939516;NNE;15,88983182;0,087044431;NNE;28,5527473;0,080919751;NE;45,83800424;0,0134705;SSE;149,1974874
113;0,053121321;NNE;21,21820704;0,05010146;NE;43,75954094;0,053727288;ENE;78,57735888;0,045752474;SSW;210,4797004
114;0,031847435;NNE;18,37374274;0,030179152;ENE;57,47007778;0,045328442;ESE;105,7491083;0,058755847;SW;219,2323174
115;0,018197408;N;4,845804282;0,017318027;ENE;75,73482734;0,042077348;SE;125,5501825;0,059724278;SW;225,7712718
116;0,018197408;N;4,845804282;0,017318027;ENE;75,73482734;0,042077348;SE;125,5501825;0,059724278;SW;225,7712718
117;0,022181772;NNW;327,8390136;0,008520051;NE;35,77171057;0,028321508;SE;127,4104448;0,033738379;WSW;241,2219501
118;0,034054071;NNW;328,380298;0,020712738;N;357,4192774;0,017001978;E;80,87907859;0,01251354;W;279,7790894
119;0,054400298;NNW;331,9480797;0,042228749;N;350,7478873;0,031288331;NNE;23,77849758;0,018511449;NNE;21,84717211
120;0,054400298;NNW;331,9480797;0,042228749;N;350,7478873;0,031288331;NNE;23,77849758;0,018511449;NNE;21,84717211
121;0,0907095;NNW;339,359324;0,082257307;N;351,2900585;0,073770946;N;7,327203079;0,038900811;NE;53,45795437
122;0,101170359;NNW;341,7581173;0,094357152;N;353,3851754;0,087592523;N;7,915005278;0,034474217;ENE;70,04385957
123;0,097848737;NNW;343,4595841;0,092871771;N;355,1747519;0,08721375;N;10,02453479;0,02270018;ESE;110,4240798
124;0,097848737;NNW;343,4595841;0,092871771;N;355,1747519;0,08721375;N;10,02453479;0,02270018;ESE;110,4240798
125;0,072197849;NNW;337,4179132;0,058087545;N;354,9980781;0,055437751;NNE;24,19523525;0,047278939;SSW;203,3537346
126;0,037911821;NW;311,3258572;0,028884202;NNW;343,5749578;0,030299815;NE;47,71597932;0,077917711;SW;217,8744275
127;0,03534551;W;271,7788514;0,015772218;W;275,723758;0,017583905;ESE;115,0703141;0,077309724;SW;227,7844039
128;0,03534551;W;271,7788514;0,015772218;W;275,723758;0,017583905;ESE;115,0703141;0,077309724;SW;227,7844039
129;0,075581231;WSW;237,8837499;0,04774982;SW;231,1874187;0,033322078;S;188,5400875;0,072032074;WSW;239,5701208
130;0,075888218;WSW;244,1007247;0,057154535;WSW;241,3870788;0,034747025;SSW;213,3787747;0,040771054;WSW;248,9477491
131;0,080049487;WSW;257,4879374;0,059791933;WSW;258,7470944;0,034104743;WSW;249,1708538;0,01779772;W;279,3104119
132;0,080049487;WSW;257,4879374;0,059791933;WSW;258,7470944;0,034104743;WSW;249,1708538;0,01779772;W;279,3104119
133;0,084753872;WNW;284,5972398;0,079590927;WNW;294,9178743;0,049835707;NW;308,9913759;0,015572141;ENE;58,88008021
134;0,085931771;WNW;297,7347214;0,075180488;NW;310,3575182;0,071482093;NNW;327,2382758;0,020204974;E;89,07454585
135;0,081790903;NW;307,0582848;0,074495331;NW;320,1883937;0,075329584;NNW;338,7742448;0,021570376;SE;132,8543571
136;0,081790903;NW;307,0582848;0,074495331;NW;320,1883937;0,075329584;NNW;338,7742448;0,021570376;SE;132,8543571
137;0,059459277;WNW;302,3729819;0,05297177;NW;322,0444222;0,047403541;N;352,4279552;0,047018954;SSW;197,5705274
138;0,047422931;WNW;283,4702149;0,03589533;NW;307,8382757;0,027041788;N;1,205901981;0,07270576;SSW;212,9877078
139;0,047323775;WSW;257,4094472;0,028297213;W;271,1332997;0,005795124;NNE;24,70145735;0,070252958;SW;223,5085219
140;0,047323775;WSW;257,4094472;0,028297213;W;271,1332997;0,005795124;NNE;24,70145735;0,070252958;SW;223,5085219
141;0,070015889;WSW;237,7337335;0,039820777;WSW;238,1730454;0,017327155;SSW;192,9800927;0,05474831;WSW;240,711996
142;0,074007349;WSW;240,9827598;0,043304552;WSW;243,0777221;0,017840779;SW;217,1402113;0,034413273;WSW;257,0413992
143;0,073579112;WSW;251,7105179;0,043997434;W;259,1000335;0,018302489;W;270,5207541;0,017877775;NW;303,9723398
144;0,073579112;WSW;251,7105179;0,043997434;W;259,1000335;0,018302489;W;270,5207541;0,017877775;NW;303,9723398
145;0,074102533;WNW;281,5007526;0,052173819;WNW;298,3771938;0,037235312;NW;324,2027234;0,030047889;NE;38,17547745
146;0,077784551;WNW;298,0387831;0,059571131;NW;317,8204128;0,05004828;NNW;341,7370131;0,034204178;NE;55,20038905
147;0,077884323;NW;311,3598873;0,074289599;NNW;329,492817;0,055759723;N;355,7022371;0,027927191;ENE;74,79770818
148;0,077884323;NW;311,3598873;0,074289599;NNW;329,492817;0,055759723;N;355,7022371;0,027927191;ENE;74,79770818
149;0,058877548;NW;318,733712;0,055197123;NNW;339,7729773;0,041337803;NNE;23,72707778;0,02249153;S;180,8118804
150;0,047534071;NW;314,7757723;0,040403888;NNW;342,0923513;0,024373709;ENE;58,55777787;0,042801291;SSW;213,7410538
151;0,033395356;WNW;303,2577931;0,021783279;NNW;341,5125973;0,021705418;SE;133,2073226;0,070515079;SW;227,7770013
152;0,033395356;WNW;303,2577931;0,021783279;NNW;341,5125973;0,021705418;SE;133,2073226;0,070515079;SW;227,7770013
153;0,023527788;WSW;247,4032783;0,009497535;S;187,1785251;0,047407725;S;189,4144386;0,077180883;WSW;244,9447755
154;0,028703981;SW;227,1072123;0,019878278;S;187,8807873;0,054130757;SSW;205,3312221;0,057035777;WSW;255,7757843
155;0,032778508;SW;225,5328258;0,022591041;SSW;197,072704;0,052412374;SW;222,1214197;0,041274206;W;271,7203289
156;0,032778508;SW;225,5328258;0,022591041;SSW;197,072704;0,052412374;SW;222,1214197;0,041274206;W;271,7203289
157;0,031238221;WSW;249,3593794;0,014939721;WSW;249,8343474;0,039394151;W;277,7130313;0,020871939;NNW;337,7775096
158;0,030342003;W;272,7938843;0,019288592;WNW;302,257418;0,037702097;WNW;302,1720253;0,021787722;NNE;20,73412454
159;0,032124181;WNW;292,8443347;0,028918422;NW;325,5104395;0,038058993;NNW;332,8031094;0,021779522;NE;50,31484452
160;0,032124181;WNW;292,8443347;0,028918422;NW;325,5104395;0,038058993;NNW;332,8031094;0,021779522;NE;50,31484452
161;0,031477924;WNW;301,7173879;0,033902378;NNW;333,2913057;0,031797705;NNE;11,35582872;0,014871522;SE;135,2070323
162;0,027887807;WNW;289,0089497;0,028209713;NW;325,7334251;0,021197409;NE;40,38391877;0,024733139;S;187,4001291
163;0,027708771;W;275,7807214;0,021477914;NW;307,7772912;0,01557576;E;100,2847073;0,037592131;SSW;207,8779341
164;0,027708771;W;275,7807214;0,021477914;NW;307,7772912;0,01557576;E;100,2847073;0,037592131;SSW;207,8779341
165;0,037830288;WSW;238,8575944;0,021359593;W;258,9518873;0,030373555;SSE;177,2558193;0,045099301;SW;227,7970723
166;0,040994954;SW;237,2178525;0,024757158;WSW;251,0777956;0,034874918;S;180,7112072;0,038179175;WSW;237,9473094
167;0,04147578;WSW;240,7093455;0,025827444;WSW;257,7213213;0,032019483;SSW;193,7727098;0,025439984;WSW;253,4317187
168;0,04147578;WSW;240,7093455;0,025827444;WSW;257,7213213;0,032019483;SSW;193,7727098;0,025439984;WSW;253,4317187
169;0,037451519;W;277,4707731;0,028397791;WNW;297,3329202;0,013923517;WSW;242,3088224;0,013350233;N;358,7510723
170;0,035077013;WNW;289,5775302;0,034747578;NW;319,8773899;0,014087728;NW;323,4773502;0,023394004;NE;35,90210773
171;0,037389729;NW;309,3585758;0,041897953;NNW;335,0535458;0,025347126;N;358,2278094;0,029113943;NE;52,75989951
172;0,037389729;NW;309,3585758;0,041897953;NNW;335,0535458;0,025347126;N;358,2278094;0,029113943;NE;52,75989951
173;0,033710272;NW;321,1775735;0,042994597;NNW;345,3431898;0,031715078;NNE;23,49994237;0,020878477;E;91,07945732
174;0,027023717;NW;308,9010502;0,034457871;NNW;341,2910034;0,023873734;NE;40,23770508;0,017357381;SSE;150,4231546
175;0,024777788;W;277,5774514;0,023731146;NW;323,0835978;0,013152731;E;83,97773122;0,029239201;SSW;197,1205739
176;0,024777788;W;277,5774514;0,023731146;NW;323,0835978;0,013152731;E;83,97773122;0,029239201;SSW;197,1205739
177;0,039873711;WSW;237,9040442;0,021385838;W;259,2859877;0,028424482;S;181,2759083;0,050982411;SW;222,3527217
178;0,047498227;SW;232,7577075;0,024773293;WSW;242,4317503;0,03997793;SSW;197,0720128;0,053991342;SW;230,8023889
179;0,048795989;SW;232,8507254;0,02474173;SW;234,8552709;0,044795555;SSW;207,2792775;0,048880935;WSW;239,1717081
180;0,048795989;SW;232,8507254;0,02474173;SW;234,8552709;0,044795555;SSW;207,2792775;0,048880935;WSW;239,1717081
181;0,037528332;WSW;244,5525471;0,011733186;SW;235,2077927;0,035433717;SW;232,4978782;0,027791495;W;273,8717304
182;0,027721705;W;277,5281945;0,002297911;NNW;337,4739094;0,025197922;W;271,409732;0,015291345;WNW;303,3417147
183;0,020837783;NW;310,7824191;0,013781022;NE;37,2832785;0,021421992;NW;310,4807719;0,015275135;N;3,980938358
184;0,020837783;NW;310,7824191;0,013781022;NE;37,2832785;0,021421992;NW;310,4807719;0,015275135;N;3,980938358
185;0,031377273;NNE;11,71378174;0,027347182;NE;47,01257789;0,031084772;N;7,379957777;0,019139998;NE;50,0797845
186;0,037405349;NNE;28,37325094;0,025075153;NE;53,41537185;0,031173047;NNE;24,29407001;0,013237878;ENE;75,77818181
187;0,037777187;NE;43,19043719;0,018877871;ENE;79,22157034;0,024717225;NE;42,73973301;0,008985552;SSE;149,2974851
188;0,037777187;NE;43,19043719;0,018877871;ENE;79,22157034;0,024717225;NE;42,73973301;0,008985552;SSE;149,2974851
189;0,037403532;ENE;78,2477489;0,015317728;SE;139,0998074;0,012922725;SE;123,8835995;0,027081377;SW;217,7323178
190;0,033707894;E;79,19847058;0,020279758;SSE;151,2728773;0,018832288;S;173,0340188;0,03454993;SW;229,9447476
191;0,030450145;E;85,04550183;0,023879421;SE;142,8793771;0,024730872;SSW;197,2845172;0,035788718;WSW;241,1274742
192;0,030450145;E;85,04550183;0,023879421;SE;142,8793771;0,024730872;SSW;197,2845172;0,035788718;WSW;241,1274742
193;0,037495332;ENE;72,71045303;0,02828557;ESE;107,2814942;0,021742752;SW;232,3851037;0,025319256;W;274,1393248
194;0,049333759;ENE;71,72153153;0,038479354;E;80,59112792;0,017337192;W;277,1733182;0,020817372;NW;315,587402
195;0,077714708;NE;54,5535294;0,054490174;ENE;77,73045242;0,021380982;NNW;332,5737592;0,025749291;N;357,5578522
196;0,077714708;NE;54,5535294;0,054490174;ENE;77,73045242;0,021380982;NNW;332,5737592;0,025749291;N;357,5578522
197;0,092147382;NE;52,7259187;0,081007511;ENE;71,57514196;0,040387418;N;10,77927708;0,034381877;NNE;27,73053925
198;0,097750102;NE;54,48434705;0,088137978;ENE;73,24748879;0,042774557;NNE;20,75070779;0,028952573;NE;37,3354904
199;0,095710906;ENE;58,22727054;0,087251803;ENE;77,71498284;0,035937434;NNE;29,47277528;0,015371039;NE;48,5530378
200;0,095710906;ENE;58,22727054;0,087251803;ENE;77,71498284;0,035937434;NNE;29,47277528;0,015371039;NE;48,5530378
201;0,077159845;ENE;79,03190722;0,072024902;E;82,22857585;0,008727103;ENE;78,15188358;0,018757775;SW;218,8795373
202;0,072054497;ENE;77,012082;0,071354811;E;93,87573573;0,012771985;S;191,071556;0,035039722;SW;227,5297733
203;0,049831214;E;84,70711253;0,05244391;ESE;104,4909021;0,027784832;SSW;210,0129772;0,04473403;SW;233,7997087
204;0,049831214;E;84,70711253;0,05244391;ESE;104,4909021;0,027784832;SSW;210,0129772;0,04473403;SW;233,7997087
205;0,037594775;E;82,27914046;0,041159502;ESE;107,9937573;0,034094077;SW;228,0009832;0,041598898;WSW;247,7830302
206;0,039985718;ENE;78,04919785;0,039320423;E;93,97814252;0,027594789;WSW;244,1214784;0,03057703;W;273,7775139
207;0,051900908;NE;55,43882376;0,047498795;ENE;75,302472;0,01858997;W;280,3258889;0,019821472;WNW;300,1043539
208;0,051900908;NE;55,43882376;0,047498795;ENE;75,302472;0,01858997;W;280,3258889;0,019821472;WNW;300,1043539
209;0,080973233;NE;49,28783494;0,072575871;ENE;70,9359705;0,028275575;N;4,47095128;0,027301245;NNE;18,37107777
210;0,091975789;NE;50,87010817;0,083819759;ENE;70,85805411;0,037727217;NNE;21,83719281;0,030147885;NE;35,88597314
211;0,094575737;NE;54,14981389;0,0871518;ENE;74,13977977;0,037548123;NNE;33,77253898;0,025950043;NE;49,9775217
212;0,094575737;NE;54,14981389;0,0871518;ENE;74,13977977;0,037548123;NNE;33,77253898;0,025950043;NE;49,9775217
213;0,080473502;ENE;73,77125841;0,075373094;ENE;77,04807717;0,020355472;ENE;73,15777795;0,009357308;SE;137,8255953
214;0,077483529;ENE;71,83433112;0,073955572;E;87,91547986;0,01129887;SE;127,0110878;0,020984158;SSW;200,590072
215;0,055129778;E;81,37487909;0,054173728;E;100,305755;0,019741501;S;187,1275475;0,034009728;SW;217,0875275
216;0,055129778;E;81,37487909;0,054173728;E;100,305755;0,019741501;S;187,1275475;0,034009728;SW;217,0875275
217;0,042857592;E;90,85044142;0,044432993;ESE;115,3318134;0,029783758;SW;217,8293305;0,038577554;SW;234,7823843
218;0,042497324;E;83,94172847;0,041437198;ESE;110,3107123;0,024440181;SW;233,4249187;0,029845707;WSW;250,0947985
