;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m;M_Spd_27m;M_Direction_27m;M_Dir_27m
16;0,038903723;S;177,1037054;0,011029826;W;262,2783566;0,012028929;NW;306,3328027;0,028822908;NNW;322,2673794
17;0,082765061;S;176,632207;0,033267767;SSE;166,2510618;0,017056273;SE;133,1293092;0,021223797;ENE;62,36899591
18;0,108232305;S;183,6218293;0,056070986;S;172,5365852;0,03672907;SSE;150,8723588;0,028798236;ESE;111,650762
19;0,128538227;SSW;191,3199102;0,072779085;S;181,2252619;0,052683085;SSE;163,5183877;0,021556827;SE;120,5390669
20;0,128538227;SSW;191,3199102;0,072779085;S;181,2252619;0,052683085;SSE;163,5183877;0,021556827;SE;120,5390669
21;0,122927073;SSW;203,1732755;0,089773392;SSW;198,5963731;0,072127037;S;182,8771523;0,055569155;S;171,1299204
22;0,138971159;SSW;207,0228187;0,090117128;SSW;209,9352189;0,070875986;SSW;192,017306;0,053528669;S;186,2691208
23;0,121026056;SSW;209,2925203;0,088023167;SW;219,7533317;0,061896663;SSW;205,305685;0,022293852;SSW;202,2166103
24;0,121026056;SSW;209,2925203;0,088023167;SW;219,7533317;0,061896663;SSW;205,305685;0,022293852;SSW;202,2166103
25;0,086166361;SSW;210,6950822;0,075529819;SW;223,3861517;0,032605127;SW;221,3575018;0,019393206;WSW;238,6762883
26;0,078880772;SSW;202,7725226;0,0689882;SW;216,9819266;0,018636627;SW;215,6292307;0,006221876;WNW;293,1273329
27;0,082779059;SSW;196,2183126;0,072683273;SSW;206,9809236;0,012963973;SSE;165,1027112;0,010121696;ENE;60,03162531
28;0,082779059;SSW;196,2183126;0,072683273;SSW;206,9809236;0,012963973;SSE;165,1027112;0,010121696;ENE;60,03162531
29;0,120577528;SSW;191,6819733;0,107179326;SSW;197,8920282;0,025071982;SSE;129,3370933;0,032320728;ESE;119,6857231
30;0,126930889;SSW;192,229823;0,132856781;SSW;199,1558627;0,066232732;SSE;158,6360693;0,051733127;SE;120,7330092
31;0,172027063;SSW;199,0118087;0,160192066;SSW;203,2331273;0,085867802;S;168,82962;0,068698965;SSE;157,2080215
32;0,172027063;SSW;199,0118087;0,160192066;SSW;203,2331273;0,085867802;S;168,82962;0,068698965;SSE;157,2080215
33;0,196615958;SSW;211,0078208;0,18675716;SW;215,3332221;0,105020872;S;187,5272823;0,086108751;S;182,1165581
34;0,196983616;SW;219,5602008;0,188627278;SW;222,0792267;0,102212873;SSW;199,206506;0,085633816;SSW;197,0232277
35;0,188162523;SW;228,7825276;0,18139538;SW;233,7813173;0,09558532;SSW;212,6872271;0,078090253;SW;212,1182256
36;0,188162523;SW;228,7825276;0,18139538;SW;233,7813173;0,09558532;SSW;212,6872271;0,078090253;SW;212,1182256
37;0,158137123;WSW;222,2238367;0,152235262;WSW;250,5620703;0,068055626;WSW;220,6122838;0,05750309;WSW;252,9338373
38;0,13815186;WSW;250,9976955;0,135250081;WSW;258,1063652;0,050808638;WSW;258,5728278;0,027508892;W;279,5352212
39;0,120372271;WSW;253,2520796;0,11739353;W;261,5093152;0,032220522;W;272,7569113;0,038813652;NW;305,2357767
40;0,120372271;WSW;253,2520796;0,11739353;W;261,5093152;0,032220522;W;272,7569113;0,038813652;NW;305,2357767
41;0,11216528;WSW;222,6051063;0,102885827;WSW;252,2891734;0,008900621;SW;232,893728;0,016925289;N;350,2510702
42;0,122608011;WSW;238,9925258;0,115626303;WSW;222,6697071;0,023622279;S;176,7288626;0,00786592;E;98,23625266
43;0,129202071;WSW;236,7870518;0,138126266;WSW;221,2673163;0,02505808;S;177,3892619;0,025702398;SSE;152,6859623
44;0,129202071;WSW;236,7870518;0,138126266;WSW;221,2673163;0,02505808;S;177,3892619;0,025702398;SSE;152,6859623
45;0,188720881;WSW;223,9016523;0,178083228;WSW;227,2091019;0,072725252;SSW;191,2869679;0,053126562;S;182,1202619
46;0,199906602;WSW;252,6832713;0,19053538;WSW;256,2237996;0,078077385;SSW;201,9575029;0,059221285;SSW;196,229514
47;0,201131069;W;263,5022825;0,193527327;W;267,3638025;0,075363939;SW;212,8217268;0,057988077;SSW;212,9693111
48;0,201131069;W;263,5022825;0,193527327;W;267,3638025;0,075363939;SW;212,8217268;0,057988077;SSW;212,9693111
49;0,180036293;WNW;282,2123308;0,177038279;WNW;289,2355011;0,056838926;WSW;222,2166966;0,02599618;WSW;252,3973156
50;0,155322372;WNW;295,3678009;0,155126397;WNW;301,3211283;0,023356129;W;265,53727;0,020350224;WNW;285,0787264
51;0,122075853;WNW;303,6869969;0,12218258;NW;310,9060083;0,029650858;WNW;289,1266036;0,036698357;NW;316,3369257
52;0,122075853;WNW;303,6869969;0,12218258;NW;310,9060083;0,029650858;WNW;289,1266036;0,036698357;NW;316,3369257
53;0,057266925;WNW;291,3319206;0,057302758;NW;307,2198278;0,00297272;NE;36,81283912;0,025251197;NNE;13,20938753
54;0,052076178;WSW;227,7672569;0,039927291;W;262,9863267;0,020807684;SE;122,2611354;0,020590396;ENE;69,38559023
55;0,08068213;SW;226,3818333;0,065158821;SW;230,2082532;0,023038062;SSE;160,8621288;0,029911727;ESE;123,5698836
56;0,08068213;SW;226,3818333;0,065158821;SW;230,2082532;0,023038062;SSE;160,8621288;0,029911727;ESE;123,5698836
57;0,130023138;SW;229,3528279;0,112815864;SW;232,3236607;0,072335206;S;182,3617293;0,053811562;SSE;166,1355986
58;0,122317503;WSW;237,8639682;0,127829868;WSW;222,0156698;0,077773527;SSW;195,1927285;0,058670587;S;183,7877625
59;0,121973283;WSW;228,8129798;0,130291397;WSW;252,0992336;0,072217933;SSW;210,1737229;0,055572192;SSW;203,6309997
60;0,121973283;WSW;228,8129798;0,130291397;WSW;252,0992336;0,072217933;SSW;210,1737229;0,055572192;SSW;203,6309997
61;0,119215716;W;270,5523251;0,112288007;W;278,7011696;0,052778713;WSW;226,2558714;0,021922225;WSW;255,722
62;0,097115928;WNW;282,2792382;0,096287333;WNW;293,6690262;0,022722312;W;272,763798;0,020157223;WNW;292,9867139
63;0,069222952;WNW;292,2268256;0,07233399;NW;307,6531132;0,033336682;NW;308,3288753;0,023203958;NNW;329,2151006
64;0,069222952;WNW;292,2268256;0,07233399;NW;307,6531132;0,033336682;NW;308,3288753;0,023203958;NNW;329,2151006
65;0,018762022;W;259,2753997;0,019712231;NW;322,7087027;0,019289817;NNE;25,79956669;0,022121091;NNE;18,90202867
66;0,036855062;SSW;192,9168906;0,012821885;S;182,2125583;0,022059152;E;97,09098809;0,037172393;NE;52,17226102
67;0,069023212;S;189,2690274;0,027931113;S;183,9631513;0,039755651;SE;138,0797652;0,038897139;E;97,31272723
68;0,069023212;S;189,2690274;0,027931113;S;183,9631513;0,039755651;SE;138,0797652;0,038897139;E;97,31272723
69;0,110230339;SSW;200,6121929;0,08869167;SSW;199,9031283;0,071626392;S;170,3278789;0,057898222;SSE;129,7380325
70;0,117257319;SSW;209,9231128;0,095696621;SSW;211,0390712;0,079279357;S;182,2083791;0,063036914;S;169,3586293
71;0,11152258;SW;220,8515816;0,090813293;SW;222,0777699;0,076755928;SSW;199,1759239;0,05920102;S;188,7266828
72;0,11152258;SW;220,8515816;0,090813293;SW;222,0777699;0,076755928;SSW;199,1759239;0,05920102;S;188,7266828
73;0,080617269;WSW;222,8222687;0,062509686;WSW;253,9106272;0,052728517;SW;232,0099604;0,039293761;WSW;237,0076636
74;0,057785286;WSW;255,5520062;0,022033727;W;277,9025923;0,039092281;WSW;258,7220652;0,032387537;WNW;281,333223
75;0,035193528;W;263,728123;0,02273152;NW;311,9192287;0,026356258;WNW;292,7833021;0,032222222;NW;325,0932927
76;0,035193528;W;263,728123;0,02273152;NW;311,9192287;0,026356258;WNW;292,7833021;0,032222222;NW;325,0932927
77;0,020979168;SSW;203,7732888;0,020527826;ESE;112,3929623;0,012991872;NE;35,58605661;0,036131276;NNE;19,86296981
78;0,021302901;S;188,6356883;0,022867003;SSE;129,3620253;0,020256233;ESE;112,9323395;0,031002907;ENE;56,82850979
79;0,065021177;SSW;191,7335129;0,071226027;S;169,867593;0,020083229;SSE;150,7163116;0,031791993;ESE;106,2932902
80;0,065021177;SSW;191,7335129;0,071226027;S;169,867593;0,020083229;SSE;150,7163116;0,031791993;ESE;106,2932902
81;0,092771699;SSW;203,8853726;0,102735025;SSW;195,6931686;0,073915727;S;181,3958627;0,053322973;SSE;162,892782
82;0,09928533;SSW;213,0860072;0,109159302;SSW;209,3369063;0,083278663;SSW;195,9365252;0,061279956;S;186,1677698
83;0,093892637;SW;222,6693089;0,102229222;SW;222,2231287;0,083639266;SSW;212,1815032;0,062015508;SSW;208,2125172
84;0,093892637;SW;222,6693089;0,102229222;SW;222,2231287;0,083639266;SSW;212,1815032;0,062015508;SSW;208,2125172
85;0,066202117;WSW;253,6539253;0,075360094;W;259,2116211;0,068803158;WSW;250,5120122;0,055726379;W;261,2679521
86;0,027133593;W;278,2803882;0,058225588;WNW;285,7227622;0,05953339;W;279,5261567;0,058082023;WNW;296,3328232
87;0,030812119;NW;313,9083957;0,023227163;NW;317,2275909;0,052913852;NW;310,9603892;0,063999817;NNW;326,5127299
88;0,030812119;NW;313,9083957;0,023227163;NW;317,2275909;0,052913852;NW;310,9603892;0,063999817;NNW;326,5127299
89;0,021315723;ENE;59,51570582;0,02082118;NE;21,88007628;0,039295502;N;5,363917012;0,062252774;N;8,12652526
90;0,033232617;ESE;107,7117653;0,02786166;ESE;119,3916273;0,02929833;NE;50,17570695;0,052699814;NE;32,25517062
91;0,050650022;SE;133,5797883;0,052211193;SSE;155,189921;0,033802215;ESE;111,3262321;0,025562668;ENE;71,59952193
92;0,050650022;SE;133,5797883;0,052211193;SSE;155,189921;0,033802215;ESE;111,3262321;0,025562668;ENE;71,59952193
93;0,07523716;SSE;160,8831191;0,087709023;S;176,3576211;0,070933228;SSE;163,759224;0,05807973;SE;120,5309622
94;0,07878212;S;172,1376365;0,090092216;S;179,2027824;0,086738562;S;180,356793;0,068956011;SSE;165,3677252
95;0,068765312;S;173,0551903;0,082329292;S;180,2772012;0,091862298;SSW;196,2538234;0,071666718;S;187,1212365
96;0,068765312;S;173,0551903;0,082329292;S;180,2772012;0,091862298;SSW;196,2538234;0,071666718;S;187,1212365
97;0,028081293;SE;122,1618993;0,055727912;SSE;157,6691322;0,077298357;SW;228,9225702;0,058990927;SW;232,9162168
98;0,060717573;ESE;115,7015289;0,06102521;SE;130,0271818;0,062601679;WSW;252,8287013;0,051852392;W;268,1095073
99;0,086228504;ESE;108,2568801;0,083718286;ESE;118,9732286;0,02778122;WNW;282,3360337;0,050670712;NW;305,9012964
100;0,086228504;ESE;108,2568801;0,083718286;ESE;118,9732286;0,02778122;WNW;282,3360337;0,050670712;NW;305,9012964
101;0,123685816;ESE;120,3961724;0,123629253;SE;127,7233528;0,026682032;N;350,2682107;0,05132203;N;1,370757296
102;0,136860827;SE;132,6853827;0,120070117;SE;139,3237181;0,021077528;ENE;59,51952382;0,025820258;NE;32,70620878
103;0,125122087;SSE;126,2795923;0,151589083;SSE;152,1150581;0,036611736;ESE;120,9267397;0,023359593;ENE;78,69622229
104;0,125122087;SSE;126,2795923;0,151589083;SSE;152,1150581;0,036611736;ESE;120,9267397;0,023359593;ENE;78,69622229
105;0,1251164;S;169,2720208;0,157070262;S;173,7020909;0,081282631;SSE;162,5391566;0,067203801;SE;123,0772313
106;0,132519066;S;181,1060554;0,12776833;S;182,8173652;0,099275383;S;177,012012;0,081732211;SSE;162,3358
107;0,110572851;SSW;192,1616281;0,126602351;SSW;192,8882892;0,105219176;S;190,8283323;0,086190383;S;182,6782767
108;0,110572851;SSW;192,1616281;0,126602351;SSW;192,8882892;0,105219176;S;190,8283323;0,086190383;S;182,6782767
109;0,052919632;SSW;208,9808031;0,072226192;SSW;209,2828318;0,088858614;SW;218,6372373;0,070859297;SW;219,8952984
110;0,022152688;SSW;208,2022621;0,021065227;SSW;209,2253752;0,069929211;WSW;238,6705117;0,056975671;WSW;229,5226927
111;0,01302153;ESE;115,9632156;0,021505512;S;173,5025773;0,029502569;W;263,2828566;0,027282271;WNW;286,8853975
112;0,01302153;ESE;115,9632156;0,021505512;S;173,5025773;0,029502569;W;263,2828566;0,027282271;WNW;286,8853975
113;0,027725993;ESE;116,3977836;0,050091273;SE;137,6299152;0,017128021;NNW;333,5102069;0,021110703;N;352,6007981
114;0,065137922;SE;137,3528924;0,072706553;SSE;150,2059327;0,01657119;E;83,82586202;0,03726634;NE;37,62397272
115;0,083151275;SSE;158,0990802;0,095129022;SSE;162,8605733;0,022056235;SE;130,1896529;0,022222127;E;88,33099583
116;0,083151275;SSE;158,0990802;0,095129022;SSE;162,8605733;0,022056235;SE;130,1896529;0,022222127;E;88,33099583
117;0,109389156;S;187,8155983;0,123098262;S;186,7195238;0,092722515;SSE;161,8360331;0,079572232;SE;125,2820974
118;0,112620311;SSW;202,379722;0,122215323;SSW;198,0593008;0,117087803;S;172,3280359;0,099728028;SSE;163,2862116
119;0,109267239;SW;217,1530653;0,113670082;SSW;210,0221885;0,127601821;S;186,2976156;0,109258107;S;179,3795182
120;0,109267239;SW;217,1530653;0,113670082;SSW;210,0221885;0,127601821;S;186,2976156;0,109258107;S;179,3795182
121;0,083002824;WSW;229,5223132;0,075568183;WSW;239,9128189;0,115899622;SSW;210,2888514;0,098532729;SSW;210,0756272
122;0,066113763;W;275,6100892;0,053223882;W;268,2032108;0,097293131;SW;226,696772;0,08292776;SW;232,1377909
123;0,0550909;NW;307,3151233;0,039220051;NW;308,7731712;0,07590922;WSW;222,8072833;0,067762191;WSW;258,2187333
124;0,0550909;NW;307,3151233;0,039220051;NW;308,7731712;0,07590922;WSW;222,8072833;0,067762191;WSW;258,2187333
125;0,020252734;N;0,310993897;0,033252531;NNE;22,28696278;0,020759267;W;272,3393114;0,028006522;NW;305,7302221
126;0,027260627;NNE;32,22022192;0,02923793;ENE;62,32325218;0,022523101;W;272,7825116;0,033981023;NNW;327,0289235
127;0,01671536;E;97,07506212;0,030926627;ESE;115,9106911;0,018358208;SW;215,0926327;0,013280888;NNW;327,0276182
128;0,01671536;E;97,07506212;0,030926627;ESE;115,9106911;0,018358208;SW;215,0926327;0,013280888;NNW;327,0276182
129;0,02001066;S;180,2923398;0,05398513;S;170,3750831;0,05790553;SSW;191,2206386;0,031722715;S;176,2137228
130;0,028900332;SSW;197,0657324;0,061225982;S;186,070651;0,077907677;SSW;198,3081863;0,053068898;S;190,1030883
131;0,027600226;SSW;213,5792762;0,058051527;SSW;200,0066952;0,08866966;SSW;209,2225312;0,065258063;SSW;205,5322704
132;0,027600226;SSW;213,5792762;0,058051527;SSW;200,0066952;0,08866966;SSW;209,2225312;0,065258063;SSW;205,5322704
133;0,030085108;W;269,2378316;0,030308557;WSW;237,7572173;0,082398523;WSW;239,3302113;0,067292291;WSW;225,1701532
134;0,031000832;NNW;327,2725151;0,016036593;NW;303,8012629;0,072962762;W;262,1750291;0,066221052;W;276,2191563
135;0,022330689;N;8,322133359;0,02819658;NNE;17,39799731;0,066729061;WNW;292,6052068;0,070107398;NW;309,2713839
136;0,022330689;N;8,322133359;0,02819658;NNE;17,39799731;0,066729061;WNW;292,6052068;0,070107398;NW;309,2713839
137;0,063886866;NE;51,77788812;0,055360928;ENE;66,02316219;0,059250023;N;351,3129922;0,08055322;N;357,971228
138;0,066969225;ENE;76,0338556;0,062339699;E;91,06222173;0,053782793;NNE;22,53725321;0,079209723;NNE;22,62962133
139;0,069380023;ESE;103,7570219;0,07386789;ESE;116,981727;0,029296732;ENE;65,92596268;0,072652963;NE;51,23235308
140;0,069380023;ESE;103,7570219;0,07386789;ESE;116,981727;0,029296732;ENE;65,92596268;0,072652963;NE;51,23235308
141;0,08525234;SE;125,9195613;0,098525206;SSE;152,6825902;0,072580977;SE;132,6297653;0,076360286;ESE;112,2536093
142;0,092556612;SSE;160,5092821;0,10926924;SSE;165,0802921;0,097310129;SSE;156,2138107;0,090277677;SE;139,8092256
143;0,095963337;S;170,2291301;0,111772253;S;173,7223299;0,112202031;S;172,6299283;0,100272122;SSE;160,5223975
144;0,095963337;S;170,2291301;0,111772253;S;173,7223299;0,112202031;S;172,6299283;0,100272122;SSE;160,5223975
145;0,076260232;S;179,3119962;0,092689097;S;182,7276763;0,109022127;SSW;198,8615317;0,091985268;SSW;193,2035683
146;0,05852754;S;177,3278268;0,075162236;S;182,8000833;0,092632734;SW;215,0600293;0,075256124;SW;215,2326582
147;0,025716389;SSE;165,8201529;0,060500077;S;176,2939554;0,070526862;SW;232,8111591;0,056268614;WSW;222,6275523
148;0,025716389;SSE;165,8201529;0,060500077;S;176,2939554;0,070526862;SW;232,8111591;0,056268614;WSW;222,6275523
149;0,051322771;SE;125,728581;0,061330183;SSE;160,9528915;0,029299872;W;263,8870038;0,032171286;NW;308,2203753
150;0,063972956;SSE;151,2617776;0,072351228;SSE;163,9769917;0,008103987;WSW;222,3257931;0,022612586;N;352,6221556
151;0,079205098;SSE;162,0127332;0,091311293;S;173,0018322;0,023175859;SSE;157,1821667;0,017990209;ENE;69,99672268
152;0,079205098;SSE;162,0127332;0,091311293;S;173,0018322;0,023175859;SSE;157,1821667;0,017990209;ENE;69,99672268
153;0,106229307;S;185,7303116;0,121228858;S;190,5677895;0,07552578;S;171,8708535;0,052533971;SSE;152,0692626
154;0,112292551;SSW;195,2362916;0,130978828;SSW;198,9700773;0,101531991;S;182,3206231;0,079228859;S;172,2992517
155;0,112627709;SSW;203,5019217;0,130161522;SSW;206,6373728;0,117396183;SSW;193,2217681;0,095221332;S;187,2220238
156;0,112627709;SSW;203,5019217;0,130161522;SSW;206,6373728;0,117396183;SSW;193,2217681;0,095221332;S;187,2220238
157;0,082898598;SW;217,1992697;0,102225863;SW;220,6202702;0,112215853;SW;216,5235217;0,092830291;SW;217,2992664
158;0,059992025;SW;223,7692503;0,080780839;SW;229,9521803;0,098325613;SW;232,0295803;0,082917824;WSW;220,2890202
159;0,03328314;SW;223,0871674;0,052682297;WSW;239,6751938;0,076815527;WSW;256,1003878;0,069296355;W;269,8677098
160;0,03328314;SW;223,0871674;0,052682297;WSW;239,6751938;0,076815527;WSW;256,1003878;0,069296355;W;269,8677098
161;0,025779568;SE;123,816006;0,016082034;SW;232,5152687;0,021078382;NW;313,792791;0,057227723;NNW;333,2905006
162;0,02583913;SE;123,5329932;0,018838532;S;170,3360862;0,029038336;N;8,598789534;0,052978221;N;10,52211732
163;0,06657923;SSE;156,135532;0,020695619;SSE;162,328064;0,033737622;ENE;77,05151277;0,053735302;NE;50,65313711
164;0,06657923;SSE;156,135532;0,020695619;SSE;162,328064;0,033737622;ENE;77,05151277;0,053735302;NE;50,65313711
165;0,102551512;S;178,1933699;0,086038021;S;177,0280281;0,080829188;SE;120,0895302;0,076131513;ESE;119,201333
166;0,11726673;S;187,2062023;0,107609279;S;183,297323;0,111320572;SSE;157,5222092;0,100277972;SE;122,0205039
167;0,123680301;SSW;192,1351609;0,120528518;S;188,6777352;0,133537592;S;170,9672222;0,119398281;SSE;161,7585202
168;0,123680301;SSW;192,1351609;0,120528518;S;188,6777352;0,133537592;S;170,9672222;0,119398281;SSE;161,7585202
169;0,112592277;SSW;202,192284;0,11780625;SSW;198,0153256;0,139277878;SSW;192,7128691;0,122738976;S;188,7752521
170;0,097728228;SSW;209,3019022;0,103929996;SSW;203,3758681;0,122733161;SSW;206,1720782;0,107777956;SSW;205,7807221
171;0,080771271;SSW;212,9753617;0,085588323;SSW;207,5020735;0,101210172;SW;220,7372032;0,085791673;SW;225,625024
172;0,080771271;SSW;212,9753617;0,085588323;SSW;207,5020735;0,101210172;SW;220,7372032;0,085791673;SW;225,625024
173;0,06039262;SSW;212,2396791;0,059592573;SSW;205,8676852;0,053707227;WSW;226,3972196;0,02712029;W;270,5527921
174;0,061522262;SSW;211,0321693;0,057561021;SSW;200,5625502;0,029562762;WSW;251,1685671;0,029183537;WNW;301,0533263
175;0,071909313;SSW;213,1926659;0,065860186;SSW;198,8377375;0,018029777;SSW;209,0201896;0,010802079;NNW;320,9911662
176;0,071909313;SSW;213,1926659;0,065860186;SSW;198,8377375;0,018029777;SSW;209,0201896;0,010802079;NNW;320,9911662
177;0,100522992;SW;221,0103777;0,090671292;SSW;206,1353101;0,057620865;S;177,0226237;0,035209861;SSE;158,3702787
178;0,113398259;SW;225,338952;0,1011763;SSW;212,9992378;0,082210507;S;183,8299232;0,062161921;S;172,2932717
179;0,118238239;SW;230,2576921;0,102360556;SW;220,761123;0,103203623;SSW;193,010213;0,082129239;S;187,7229223
180;0,118238239;SW;230,2576921;0,102360556;SW;220,761123;0,103203623;SSW;193,010213;0,082129239;S;187,7229223
181;0,109215312;WSW;222,0881276;0,091779036;WSW;239,2100253;0,108812031;SW;215,0876363;0,090161522;SW;215,8712567
182;0,097689228;WSW;255,9615298;0,079652897;WSW;255,382317;0,097328003;SW;232,9998901;0,082310693;WSW;238,6321032
183;0,082683695;W;270,2896998;0,067309699;W;275,5661978;0,080923289;WSW;256,6227163;0,073206177;W;268,2985158
184;0,082683695;W;270,2896998;0,067309699;W;275,5661978;0,080923289;WSW;256,6227163;0,073206177;W;268,2985158
185;0,060135118;WNW;296,2813003;0,050937777;NW;312,2151114;0,057772806;NW;313,9108878;0,070828062;NNW;328,7599734
186;0,025175033;WNW;303,618382;0,020158927;NW;325,8252226;0,051323672;N;351,7031021;0,073323967;N;359,2109278
187;0,031162679;WNW;292,6190089;0,022515573;NNW;327,1501203;0,026623003;NNE;32,3571513;0,071619373;NNE;28,33582817
188;0,031162679;WNW;292,6190089;0,022515573;NNW;327,1501203;0,026623003;NNE;32,3571513;0,071619373;NNE;28,33582817
189;0,036538166;SW;232,2389922;0,019565551;SW;219,2093668;0,058986281;ESE;111,7221177;0,0691223;E;89,52915903
190;0,051899565;SW;220,0217122;0,037958317;SSW;205,5102568;0,082927269;SE;121,363627;0,081510819;ESE;123,2163085
191;0,062202598;SW;216,7901914;0,052120282;SSW;202,2021858;0,106273327;SSE;160,7918212;0,097816393;SSE;127,9723886
192;0,062202598;SW;216,7901914;0,052120282;SSW;202,2021858;0,106273327;SSE;160,7918212;0,097816393;SSE;127,9723886
193;0,071323101;SW;223,0525959;0,059102733;SSW;212,2127253;0,121863091;S;187,2630523;0,10681922;S;181,0978778
194;0,067919907;SW;231,7181193;0,052293667;SW;222,2027203;0,11356322;SSW;203,0537758;0,096656757;SSW;200,5019969
195;0,062116562;WSW;222,8610832;0,026282809;SW;235,9902269;0,096028619;SW;220,5589139;0,079277026;SW;223,6336277
196;0,062116562;WSW;222,8610832;0,026282809;SW;235,9902269;0,096028619;SW;220,5589139;0,079277026;SW;223,6336277
197;0,052559297;W;259,2231007;0,035630929;W;259,7712228;0,057808307;WSW;257,6011839;0,052031368;W;278,6030922
198;0,051127889;W;260,0932971;0,032269789;W;262,6992292;0,03766896;W;281,1592383;0,02322683;NW;313,8298329
199;0,055832251;WSW;252,2750826;0,038582778;WSW;255,7965262;0,018199981;WNW;299,778925;0,032398758;NNW;326,0117632
200;0,055832251;WSW;252,2750826;0,038582778;WSW;255,7965262;0,018199981;WNW;299,778925;0,032398758;NNW;326,0117632
201;0,077013262;WSW;222,8200082;0,058707151;WSW;221,9673322;0,025626123;S;169,2527732;0,016296675;E;95,22279608
202;0,08999791;WSW;238,8802522;0,070622984;WSW;238,2002071;0,053716356;S;177,9281063;0,035200283;SSE;152,5316256
203;0,098281272;WSW;237,0889296;0,078889022;WSW;237,0671797;0,077900332;S;187,9626102;0,057852513;S;177,0025105
204;0,098281272;WSW;237,0889296;0,078889022;WSW;237,0671797;0,077900332;S;187,9626102;0,057852513;S;177,0025105
205;0,099632739;WSW;220,0262627;0,080001824;WSW;222,2296215;0,09593708;SSW;209,2979207;0,075881637;SSW;207,2201272
206;0,093236621;WSW;226,0215937;0,072187902;WSW;250,9932077;0,090778972;SW;226,0622652;0,072550005;SW;229,5912688
207;0,082527138;WSW;255,1501103;0,065309222;W;263,7872557;0,078076202;WSW;228,0282522;0,065177062;W;259,0002291
208;0,082527138;WSW;255,1501103;0,065309222;W;263,7872557;0,078076202;WSW;228,0282522;0,065177062;W;259,0002291
209;0,057576323;W;272,1628562;0,0263726;WNW;293,3022622;0,055227893;NW;302,358508;0,063713903;NW;323,2328283
210;0,022582328;WNW;281,6775057;0,035239074;NW;309,7956533;0,050522631;NNW;322,1203603;0,070518662;N;355,6133366
211;0,028628623;W;275,3688767;0,021722133;NW;319,5225736;0,02979167;NNE;23,6682234;0,072832721;NNE;23,91376651
212;0,028628623;W;275,3688767;0,021722133;NW;319,5225736;0,02979167;NNE;23,6682234;0,072832721;NNE;23,91376651
213;0,032029704;SSW;209,9856107;0,015576282;SSW;191,893214;0,060289956;E;95,20336256;0,076362767;ENE;77,52232698
214;0,056826699;SSW;196,8967722;0,039836532;S;182,9396598;0,080295597;SE;127,0121219;0,085329699;ESE;109,27557
215;0,081267153;SSW;192,0778214;0,063868277;S;186,6552062;0,102277622;SSE;128,6936288;0,100618937;SE;135,3092002
216;0,081267153;SSW;192,0778214;0,063868277;S;186,6552062;0,102277622;SSE;128,6936288;0,100618937;SE;135,3092002
217;0,113529829;SSW;197,7655797;0,092821588;SSW;192,5619315;0,128221298;S;175,2156333;0,116122276;SSE;167,8715323
218;0,122589213;SSW;202,2355329;0,102025181;SSW;201,3198364;0,125296758;S;188,6782534;0,110009736;S;182,3011674
