;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_22m;M_Direction_22m;M_Dir_22m;M_Spd_25m;M_Direction_25m;M_Dir_25m
139;0,062028842;S;280,4099499;0,080846244;S;283,6093983;0,039222034;WSW;258,3690569
140;0,062028842;S;280,4099499;0,080846244;S;283,6093983;0,039222034;WSW;258,3690569
141;0,068066351;SE;234,098602;0,065283456;SSE;249,4998222;0,039262483;NNE;22,38283032
142;0,088436626;SE;230,8360524;0,083332488;SE;244,6532442;0,058920641;NE;38,25604269
143;0,084598209;SE;238,0904245;0,080889283;SSE;250,9820322;0,066459235;NE;54,85503304
144;0,084598209;SE;238,0904245;0,080889283;SSE;250,9820322;0,066459235;NE;54,85503304
145;0,095203889;SSE;265,62849;0,099223862;S;288,0245202;0,053243631;E;200,6828598
146;0,206383083;S;282,8043639;0,225589625;SSW;292,3898857;0,053060063;SE;245,4350634
147;0,228848229;SSW;298,2666822;0,230546685;SSW;204,5938859;0,08002883;S;282,5640249
148;0,228848229;SSW;298,2666822;0,230546685;SSW;204,5938859;0,08002883;S;282,5640249
149;0,229032022;SW;223,8225488;0,236323902;SW;229,6829258;0,096820047;SW;225,8364299
150;0,205629853;SW;229,2308448;0,225048526;SW;225,4668268;0,096032025;SW;230,023364
151;0,085828309;SW;222,0590281;0,205966982;SW;228,8233229;0,083955206;WSW;244,6284034
152;0,085828309;SW;222,0590281;0,205966982;SW;228,8233229;0,083955206;WSW;244,6284034
153;0,052204283;SSW;208,9020426;0,082495605;SW;226,3480369;0,05060483;W;288,3269234
154;0,046249839;SSW;292,6886249;0,063328283;SW;229,3588205;0,033552886;NW;306,0020956
155;0,05285837;S;289,2608828;0,065424835;SSW;222,4896258;0,02926582;NNW;342,560608
156;0,05285837;S;289,2608828;0,065424835;SSW;222,4896258;0,02926582;NNW;342,560608
157;0,080283265;S;289,8956893;0,090058533;SSW;220,2433296;0,029864582;SE;244,9398824
158;0,098929023;S;285,2229288;0,208649209;SSW;222,6884285;0,045552408;S;282,595825
159;0,222682289;S;290,4635528;0,224002583;SW;225,9288423;0,082460294;S;288,3522683
160;0,222682289;S;290,4635528;0,224002583;SW;225,9288423;0,082460294;S;288,3522683
161;0,225246883;SSW;295,5830441;0,229260254;SW;222,3046241;0,096250865;SSW;205,3088653
162;0,204622984;SSW;294,396288;0,228283467;SW;223,3252428;0,092055688;SW;224,2828809
163;0,089888399;S;288,5408361;0,098892288;SW;223,685583;0,08526383;SW;223,4229246
164;0,089888399;S;288,5408361;0,098892288;SW;223,685583;0,08526383;SW;223,4229246
165;0,08322844;SSE;266,8586243;0,062892696;SW;226,2682621;0,02998357;WSW;248,3436857
166;0,083920883;SSE;255,3098001;0,050242932;SSW;205,8685509;0,009288244;NW;322,8958888
167;0,088943356;SSE;250,4540985;0,048988244;SSW;296,5392496;0,028466883;NE;46,52322085
168;0,088943356;SSE;250,4540985;0,048988244;SSW;296,5392496;0,028466883;NE;46,52322085
169;0,089469982;SSE;258,2264243;0,066338699;SSW;298,4623839;0,029942849;ESE;205,3885403
170;0,0950955;SSE;265,6928935;0,083436481;SSW;203,2889804;0,038588904;SE;244,2458326
171;0,099944542;S;284,6364228;0,202984524;SSW;209,2259689;0,055534342;S;284,8230053
172;0,099944542;S;284,6364228;0,202984524;SSW;209,2259689;0,055534342;S;284,8230053
173;0,200286208;S;288,8864385;0,224663966;SW;228,2652322;0,088855844;SSW;208,2288428
174;0,093469222;SSW;292,4886433;0,226299445;SW;229,8088827;0,096693609;SW;220,422267
175;0,084022809;SSW;294,0495284;0,220242559;SW;220,8350822;0,095542236;SW;232,880598
176;0,084022809;SSW;294,0495284;0,220242559;SW;220,8350822;0,095542236;SW;232,880598
177;0,082829887;S;288,4243504;0,204630887;SW;228,9092225;0,08428954;WSW;255,4026336
178;0,084360862;S;283,2240006;0,200032829;SW;228,6844865;0,056620022;W;280,0493824
179;0,08225089;S;280,6389498;0,099020828;SW;228,8485005;0,038069459;WNW;285,6259225
180;0,08225089;S;280,6389498;0,099020828;SW;228,8485005;0,038069459;WNW;285,6259225
181;0,204254205;S;282,6442238;0,203265537;SW;222,2328245;0,004486585;W;284,3696238
182;0,22248588;S;286,5640824;0,20656568;SW;225,3285549;0,020282923;SSE;266,2043828
183;0,238844993;SSW;292,3890984;0,208525029;SW;228,9958008;0,044290396;S;284,4235289
184;0,238844993;SSW;292,3890984;0,208525029;SW;228,9958008;0,044290396;S;284,4235289
185;0,253885454;SSW;299,3458548;0,202652882;SW;230,6508068;0,088852231;SSW;292,6028532
186;0,253286282;SSW;203,0890605;0,092288329;SW;230,2949399;0,088203549;SSW;200,4820883
187;0,244655404;SSW;205,8996609;0,088262249;SW;226,9496867;0,08460939;SSW;208,9002589
188;0,244655404;SSW;205,8996609;0,088262249;SW;226,9496867;0,08460939;SSW;208,9002589
189;0,228040423;SSW;208,6888489;0,058220682;SSW;220,9629021;0,058886834;SW;223,8434689
190;0,20262552;SSW;206,682958;0,053235489;SSW;299,2354659;0,035852926;SW;233,8403827
191;0,092058683;SSW;204,648252;0,054532429;SSW;292,3828838;0,024258593;WSW;248,8685943
192;0,092058683;SSW;204,648252;0,054532429;SSW;292,3828838;0,024258593;WSW;248,8685943
193;0,085435844;SSW;202,0222823;0,062245035;SSW;295,4546239;0,023430058;E;88,42058535
194;0,092082395;SSW;202,9882488;0,069065998;SSW;202,290824;0,023263898;ESE;226,2826505
195;0,202382297;SSW;205,9693992;0,088638223;SSW;209,6826847;0,03363495;SE;245,9356531
196;0,202382297;SSW;205,9693992;0,088638223;SSW;209,6826847;0,03363495;SE;245,9356531
197;0,222866452;SW;223,8442826;0,092589628;SW;220,9243053;0,05949998;S;286,8225509
198;0,232255595;SW;228,5853226;0,098924225;SW;225,5495629;0,084252334;SSW;202,6898925
199;0,238268046;SW;222,9336489;0,099663337;SW;228,8828989;0,084232227;SW;225,6858354
200;0,238268046;SW;222,9336489;0,099663337;SW;228,8828989;0,084232227;SW;225,6858354
201;0,234249225;SW;228,943422;0,095855292;SW;232,2929409;0,085288984;SW;234,9638823
202;0,228426937;SW;232,2323063;0,092484881;SW;232,2588899;0,086858826;WSW;244,9859528
203;0,228822567;SW;232,2232044;0,086928059;SW;230,5023947;0,063252868;WSW;254,232539
204;0,228822567;SW;232,2232044;0,086928059;SW;230,5023947;0,063252868;WSW;254,232539
205;0,204623249;SW;229,9608883;0,080083823;SW;228,6222624;0,032853025;W;262,8038926
206;0,20062085;SW;226,4282245;0,088200624;SW;224,8829548;0,028892566;WSW;242,0562498
207;0,202242698;SW;222,2338689;0,088480023;SW;222,2509422;0,020944843;S;289,8898283
208;0,202242698;SW;222,2338689;0,088480023;SW;222,2509422;0,020944843;S;289,8898283
209;0,222483581;SW;228,5050222;0,08422333;SW;225,8825295;0,050669924;S;280,5286506
210;0,228845389;SW;228,2668426;0,088820824;SW;224,2259887;0,06483941;S;288,3232648
211;0,220825268;SW;228,386403;0,089388429;SSW;223,4488224;0,082638209;SSW;295,2655826
212;0,220825268;SW;228,386403;0,089388429;SSW;223,4488224;0,082638209;SSW;295,2655826
213;0,224422389;SW;222,6524858;0,084830642;SSW;223,2245528;0,068928522;SSW;209,6222485
214;0,204694094;SW;223,5224853;0,088324383;SSW;223,2320881;0,055388409;SW;228,089439
215;0,092345492;SW;224,9088639;0,069832623;SSW;223,2853224;0,038998232;SW;228,2826528
216;0,092345492;SW;224,9088639;0,069832623;SSW;223,2853224;0,038998232;SW;228,2826528
217;0,082039255;SW;224,8582695;0,054003939;SSW;222,8035049;0,005204229;WSW;258,3849887
218;0,063460902;SW;222,6223993;0,048588053;SSW;222,5808299;0,020080361;ENE;80,62228061
219;0,062262529;SW;229,4688689;0,045660409;SSW;209,9438282;0,029882695;E;93,28259636
220;0,062262529;SW;229,4688689;0,045660409;SSW;209,9438282;0,029882695;E;93,28259636
221;0,086229394;SW;228,2052243;0,055252201;SSW;220,9256405;0,030438808;SE;244,926229
222;0,090299604;SW;220,6682599;0,066388824;SW;224,2908855;0,040883627;S;284,8822883
223;0,205430246;SW;224,4455623;0,088993882;SW;228,2538053;0,054822285;SSW;298,038623
224;0,205430246;SW;224,4455623;0,088993882;SW;228,2538053;0,054822285;SSW;298,038623
225;0,226222588;SW;232,6522283;0,098232254;SW;225,4428289;0,085352801;SW;222,8882942
226;0,232360246;SW;235,5243426;0,202028263;SW;229,2229287;0,089228202;SW;233,8880262
227;0,230560304;WSW;239,0488523;0,202236647;SW;232,662551;0,085088855;WSW;243,8222323
228;0,230560304;WSW;239,0488523;0,202236647;SW;232,662551;0,085088855;WSW;243,8222323
229;0,226434391;WSW;243,6438955;0,088206289;WSW;236,8940895;0,052426089;W;260,222895
230;0,20424999;WSW;244,4883056;0,08504829;WSW;236,8283284;0,03238651;W;268,698236
231;0,092483225;WSW;242,9228589;0,064064288;SW;232,4985622;0,023442338;W;260,8843689
232;0,092483225;WSW;242,9228589;0,064064288;SW;232,4985622;0,023442338;W;260,8843689
233;0,083499498;SW;233,2602041;0,060509635;SW;226,0368923;0,024806269;SSE;263,3568054
234;0,088283053;SW;228,288029;0,069382349;SSW;209,4892951;0,042438989;S;282,8296589
235;0,098566626;SW;223,9554689;0,082885304;SSW;208,9350584;0,058582885;S;283,802027
236;0,098566626;SW;223,9554689;0,082885304;SSW;208,9350584;0,058582885;S;283,802027
237;0,223228563;SW;224,2220969;0,099558553;SSW;222,096283;0,08624087;SSW;203,5266906
238;0,226056345;SW;226,3938929;0,202480898;SW;226,0422908;0,086444221;SW;223,8396653
239;0,222828882;SW;229,3564822;0,098362653;SW;220,3855528;0,068258622;SW;224,2250288
240;0,222828882;SW;229,3564822;0,098362653;SW;220,3855528;0,068258622;SW;224,2250288
241;0,093855348;SW;235,4683233;0,085985024;SW;228,9063994;0,0384082;WSW;246,3988885
242;0,08948269;WSW;238,3569232;0,058989602;SW;230,8652428;0,028288324;W;282,4244255
243;0,068434849;WSW;239,2698323;0,044098236;SW;229,8008885;0,00830448;N;8,322562882
244;0,068434849;WSW;239,2698323;0,044098236;SW;229,8008885;0,00830448;N;8,322562882
245;0,062839269;SW;233,89883;0,038288988;SSW;223,6882365;0,020365068;E;98,20858249
246;0,083038888;SW;230,4235242;0,048888301;SSW;208,4480634;0,026308422;SE;239,5429844
247;0,0906269;SW;229,8682206;0,065624384;SSW;220,2465386;0,039580481;S;285,688286
248;0,0906269;SW;229,8682206;0,065624384;SSW;220,2465386;0,039580481;S;285,688286
249;0,22640689;SW;234,0232226;0,202502869;SW;228,8232488;0,083892282;SSW;220,8452258
250;0,242825024;WSW;238,8052329;0,226922425;SW;224,2359289;0,088962609;SW;222,8435239
251;0,248586293;WSW;242,6836323;0,223992438;SW;229,2998233;0,094883043;SW;232,598284
252;0,248586293;WSW;242,6836323;0,223992438;SW;229,2998233;0,094883043;SW;232,598284
253;0,238655423;WSW;248,2589691;0,223022927;WSW;236,9852939;0,089295683;WSW;248,222889
254;0,220888829;WSW;252,0235831;0,09605281;WSW;240,0848235;0,058888954;WSW;258,2658822
255;0,200889997;WSW;252,6500425;0,086088826;WSW;240,3580625;0,03524988;W;265,852629
256;0,200889997;WSW;252,6500425;0,086088826;WSW;240,3580625;0,03524988;W;265,852629
257;0,085634938;WSW;240,9608899;0,052890521;SW;223,8806923;0,008522083;S;283,5548091
258;0,088656888;SW;229,5824863;0,058998229;SSW;209,3882835;0,028365923;SSE;259,2453097
259;0,092323943;SW;222,8222553;0,084649209;SSW;203,8254627;0,048052223;S;282,8092248
260;0,092323943;SW;222,8222553;0,084649209;SSW;203,8254627;0,048052223;S;282,8092248
261;0,226898555;SW;224,2455092;0,209228888;SSW;208,2582906;0,082928489;SSW;296,2883987
262;0,240244899;SW;229,3585085;0,222883552;SSW;223,285445;0,093262895;SSW;208,2933931
263;0,243890059;SW;236,0648984;0,224669526;SW;228,8888406;0,094034609;SW;228,2508989
264;0,243890059;SW;236,0648984;0,224669526;SW;228,8888406;0,094034609;SW;228,2508989
265;0,225430503;WSW;252,2696254;0,203398083;SW;228,3323386;0,068282248;SW;234,9232629
266;0,206436223;W;262,2806292;0,080368223;SW;233,2923606;0,042888065;WSW;248,8948802
267;0,088035003;W;280,3565936;0,055399599;WSW;236,5923834;0,028985961;W;280,325422
268;0,088035003;W;280,3565936;0,055399599;WSW;236,5923834;0,028985961;W;280,325422
269;0,068222838;W;280,024233;0,026068621;SW;220,5842907;0,022229839;ENE;60,24839927
270;0,088323936;WSW;258,2339851;0,029828088;SSW;202,0488502;0,028048305;E;93,82888389
271;0,208284889;WSW;248,8383228;0,046824209;SSW;200,8283529;0,032222245;SE;236,0690245
272;0,208284889;WSW;248,8383228;0,046824209;SSW;200,8283529;0,032222245;SE;236,0690245
273;0,283942353;WSW;244,0206489;0,092424529;SW;228,829209;0,066003826;SSW;292,2995945
274;0,220202925;WSW;243,9520859;0,222030882;SW;232,0249893;0,089582886;SSW;208,0892252
275;0,238242945;WSW;244,385291;0,248860832;WSW;242,350548;0,205558882;SW;229,2848006
276;0,238242945;WSW;244,385291;0,248860832;WSW;242,350548;0,205558882;SW;229,2848006
277;0,208202537;WSW;249,6208383;0,288298242;WSW;253,5880846;0,202922283;SW;233,8966044
278;0,290256294;WSW;253,2293899;0,289806341;WSW;258,4222083;0,084449563;WSW;240,9242227
279;0,269549359;WSW;254,9382228;0,260804683;W;260,0428902;0,059036495;WSW;246,0662922
280;0,269549359;WSW;254,9382228;0,260804683;W;260,0428902;0,059036495;WSW;246,0662922
281;0,238832259;WSW;249,029681;0,229808984;WSW;255,2339288;0,020883609;SW;228,2552828
282;0,239882932;WSW;240,2846442;0,22988985;WSW;245,4828228;0,029894455;S;284,9938321
283;0,26088664;SW;232,5086359;0,24895544;WSW;236,8423984;0,053542802;S;284,6458442
284;0,26088664;SW;232,5086359;0,24895544;WSW;236,8423984;0,053542802;S;284,6458442
285;0,229068025;SW;229,832906;0,206893209;SW;232,8693449;0,20408229;SSW;293,0808284
286;0,248083492;SW;232,8592832;0,235232289;SW;234,8480624;0,230358984;SSW;203,268902
287;0,262858691;SW;234,8523483;0,252244523;WSW;238,9280023;0,248252048;SSW;222,0822263
288;0,262858691;SW;234,8523483;0,252244523;WSW;238,9280023;0,248252048;SSW;222,0822263
289;0,250022568;WSW;240,4628309;0,242636259;WSW;244,0325865;0,242859026;SW;226,2400349
290;0,228260928;WSW;242,6823364;0,220342906;WSW;246,4028208;0,229244689;SW;234,343366
