;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m
112;0,103551217;SE;138,3023596;0,03735796;SSE;165,7322984;0,062857555;SSE;165,3536556
113;0,095950525;SE;138,775377;0,026559203;SSE;165,3565796;0,023093888;S;173,5813579
114;0,085933826;SE;133,7593572;0,017526576;SE;132,655155;0,01656572;ENE;62,09525357
115;0,075600033;SE;123,8355299;0,022805695;E;79,50052064;0,05155253;NE;56,88526115
116;0,075600033;SE;123,8355299;0,022805695;E;79,50052064;0,05155253;NE;56,88526115
117;0,06996854;E;99,75555517;0,050765776;NE;56,20380367;0,103081258;ENE;56,27765518
118;0,075010634;E;91,78523575;0,061201074;ENE;56,52281736;0,116089612;ENE;65,75035813
119;0,078578138;E;91,20731334;0,063973531;ENE;60,11521193;0,115502571;ENE;75,10833786
120;0,078578138;E;91,20731334;0,063973531;ENE;60,11521193;0,115502571;ENE;75,10833786
121;0,081233553;ESE;105,3732705;0,05159899;ENE;75,21215315;0,090506955;E;100,5620563
122;0,080167393;ESE;120,2773556;0,039301817;E;92,58612985;0,072601866;ESE;121,3503863
123;0,078775996;SE;137,5557805;0,029850536;ESE;119,5356615;0,058601583;SE;156,1359705
124;0,078775996;SE;137,5557805;0,029850536;ESE;119,5356615;0,058601583;SE;156,1359705
125;0,073007989;SSE;166,6657303;0,02528372;S;169,0395007;0,039259287;S;186,569235
126;0,063983254;S;183,0325719;0,01967754;S;186,6773076;0,023760581;SSW;205,5539577
127;0,059161006;SSW;200,8765716;0,010257128;SSW;202,5089876;0,005510012;WSW;255,9035828
128;0,059161006;SSW;200,8765716;0,010257128;SSW;202,5089876;0,005510012;WSW;255,9035828
129;0,019355563;W;266,3618557;0,013877728;NNE;18,6980752;0,035872213;NE;55,22911553
130;0,022668313;NNW;339,5109507;0,026035013;NNE;28,69320122;0,050281865;ENE;56,35596937
131;0,035617878;NNE;13,92157921;0,033597272;NE;36,50525375;0,057683332;ENE;68,55796083
132;0,035617878;NNE;13,92157921;0,033597272;NE;36,50525375;0,057683332;ENE;68,55796083
133;0,055927174;NE;50,15251526;0,030618576;NE;55,19882157;0,052229167;E;97,53159556
134;0,05177794;ENE;73,65710301;0,022131554;ENE;75,58573107;0,055631523;ESE;122,5373265
135;0,037973191;ESE;103,3552224;0,016580259;ESE;120,576596;0,053058566;SSE;151,5326992
136;0,037973191;ESE;103,3552224;0,016580259;ESE;120,576596;0,053058566;SSE;151,5326992
137;0,036655613;SSE;155,5726514;0,025273232;S;182,8762559;0,051808527;S;189,6278687
138;0,031738706;S;177,5818778;0,027236392;SSW;196,8528563;0,03506696;SSW;202,9760551
139;0,018819978;SSW;205,7677157;0,021500303;SSW;207,5710928;0,018175111;SSW;212,553991
140;0,018819978;SSW;205,7677157;0,021500303;SSW;207,5710928;0,018175111;SSW;212,553991
141;0,031235023;N;355,6287708;0,007051759;N;3,256153676;0,023190713;NE;56,85355029
142;0,062966859;NNE;11,70020264;0,026721276;NNE;27,89260282;0,056683971;NE;53,25597063
143;0,09172538;NNE;21,00019574;0,053996556;NE;35,85690522;0,063552007;ENE;60,36231559
144;0,09172538;NNE;21,00019574;0,053996556;NE;35,85690522;0,063552007;ENE;60,36231559
145;0,115278525;NNE;32,50126715;0,055962093;NE;58,52195853;0,067066286;ENE;77,35510663
146;0,106530286;NE;37,77291301;0,057256596;ENE;59,3035022;0,055905332;E;95,01328016
147;0,085013863;NE;51,58630128;0,032679231;E;79,51333956;0,053275001;ESE;122,5253935
148;0,085013863;NE;51,58630128;0,032679231;E;79,51333956;0,053275001;ESE;122,5253935
149;0,031038781;NNE;23,82868773;0,025712151;S;169,8096915;0,05572587;S;187,5209957
150;0,028396551;NW;317,8761075;0,03515909;SSW;201,6551927;0,052967606;SSW;209,1622011
151;0,055313653;WNW;300,5351751;0,03692501;SW;223,2975256;0,052903219;SW;225,5111533
152;0,055313653;WNW;300,5351751;0,03692501;SW;223,2975256;0,052903219;SW;225,5111533
153;0,095650137;NW;315,2365161;0,030557387;WNW;295,1883066;0,032205558;WSW;258,0599856
154;0,109973085;NNW;328,2556559;0,050332592;NNW;351,9857761;0,021018883;NW;306,905018
155;0,122131156;NNW;353,0013967;0,079726291;N;1,865058581;0,027171958;N;1,956099503
156;0,122131156;NNW;353,0013967;0,079726291;N;1,865058581;0,027171958;N;1,956099503
157;0,129215998;N;5,708858373;0,115772515;NNE;18,12069619;0,038826132;NE;36,77535771
158;0,121265854;NNE;13,87759155;0,112826901;NNE;25,8559367;0,031152113;NE;59,951061
159;0,099525267;NNE;20,10211879;0,095155657;NNE;32,07199569;0,015575591;ENE;77,85352632
160;0,099525267;NNE;20,10211879;0,095155657;NNE;32,07199569;0,015575591;ENE;77,85352632
161;0,053769398;NNE;15,85563576;0,050891574;NE;39,29259567;0,031620791;SW;215,389136
162;0,025959572;NNW;330,5207211;0,011557319;NNE;12,85695352;0,059622083;SW;227,8585639
163;0,037802912;WNW;293,3539088;0,020670161;WNW;283,805573;0,057593038;WSW;237,8553007
164;0,037802912;WNW;293,3539088;0,020670161;WNW;283,805573;0,057593038;WSW;237,8553007
165;0,06783882;NW;307,9578104;0,050272859;NW;309,5877263;0,055653737;W;266,6515163
166;0,08622158;NNW;326,8719766;0,070091118;NNW;332,7366396;0,035362626;NW;305,2976177
167;0,107862239;NNW;355,3513386;0,09511316;N;351,5161267;0,052703752;N;359,7255675
168;0,107862239;NNW;355,3513386;0,09511316;N;351,5161267;0,052703752;N;359,7255675
169;0,135721834;N;5,11657053;0,128381696;NNE;12,26785976;0,065355004;NNE;23,55715176
170;0,132590597;NNE;12,25388574;0,127751889;NNE;19,97753507;0,061528837;NNE;32,6321776
171;0,111957227;NNE;16,02555886;0,108996351;NNE;25,32565157;0,053830959;NE;50,39305577
172;0,111957227;NNE;16,02555886;0,108996351;NNE;25,32565157;0,053830959;NE;50,39305577
173;0,050852593;N;0,218117876;0,055551353;NNE;20,96706606;0,011367527;SSW;208,9922383
174;0,039065516;NW;307,8518256;0,02171726;NW;317,5902114;0,053288623;SW;226,8621878
175;0,063219238;W;280,7895589;0,055887652;W;275,3178211;0,066572851;SW;235,0505151
176;0,063219238;W;280,7895589;0,055887652;W;275,3178211;0,066572851;SW;235,0505151
177;0,098275752;WNW;291,5855366;0,080135213;WNW;290,9275506;0,072007966;WSW;255,8599676
178;0,109956168;NW;308,9388253;0,092086527;NW;311,998329;0,060518786;W;276,9559259
179;0,122616907;NNW;328,5631674;0,107969997;NNW;335,2350759;0,053778176;NW;312,2555855
180;0,122616907;NNW;328,5631674;0,107969997;NNW;335,2350759;0,053778176;NW;312,2555855
181;0,152825652;N;356,0159359;0,135237779;N;3,185553536;0,069686872;N;3,556688066
182;0,150119699;N;6,180532116;0,13550833;NNE;13,86855653;0,072505197;NNE;18,09555583
183;0,120850584;NNE;12,59075851;0,117725692;NNE;21,59367265;0,059899656;NNE;28,88389652
184;0,120850584;NNE;12,59075851;0,117725692;NNE;21,59367265;0,059899656;NNE;28,88389652
185;0,056965963;N;5,955868696;0,051732755;NNE;25,76125556;0,007885257;E;98,06530112
186;0,03300585;NW;320,0536537;0,016363593;NNW;335,6761072;0,036272653;SSW;208,6633572
187;0,059935011;W;279,3302191;0,035775315;W;265,3592701;0,067881651;SW;220,5611173
188;0,059935011;W;279,3302191;0,035775315;W;265,3592701;0,067881651;SW;220,5611173
189;0,073519015;WNW;286,6225805;0,059283986;W;276,5572922;0,085620913;WSW;238,7158569
190;0,075033356;NW;309,3713879;0,05583526;WNW;301,6992117;0,071526978;WSW;256,660221
191;0,079182852;NNW;339,9182273;0,059587557;NNW;339,3522968;0,05536837;WNW;290,8808851
192;0,079182852;NNW;339,9182273;0,059587557;NNW;339,3522968;0,05536837;WNW;290,8808851
193;0,109382101;NNE;20,36573269;0,092800957;NNE;25,28753915;0,071686657;N;1,255565629
194;0,115105859;NE;33,95878558;0,100255934;NE;39,9618165;0,083793062;NNE;20,71951672
195;0,100566528;NE;55,7551207;0,088536298;NE;53,90907176;0,078521196;NE;35,66570532
196;0,100566528;NE;55,7551207;0,088536298;NE;53,90907176;0,078521196;NE;35,66570532
197;0,037626035;E;88,00631068;0,050156168;ESE;113,779554;0,033908216;E;91,62851717
198;0,035332001;S;180,9698794;0,052800253;S;181,7620812;0,055209226;S;170,2776259
199;0,070756301;SW;215,6779531;0,085958952;SSW;208,9290981;0,079919728;SSW;198,057176
200;0,070756301;SW;215,6779531;0,085958952;SSW;208,9290981;0,079919728;SSW;198,057176
201;0,096577072;WSW;238,5057821;0,108838999;SW;231,3985391;0,108532656;SW;218,6058715
202;0,083055686;WSW;255,8363237;0,093539055;WSW;255,9155188;0,095097909;SW;230,2591868
203;0,060591627;WNW;285,1511035;0,065695552;W;268,5622059;0,062358723;WSW;250,5228521
204;0,060591627;WNW;285,1511035;0,065695552;W;268,5622059;0,062358723;WSW;250,5228521
205;0,06798555;N;5,369708357;0,055519792;N;353,1751671;0,057185507;N;356,9550811
206;0,079723396;NNE;28,3695596;0,07075159;NNE;21,57591253;0,072007055;NNE;27,65828635
207;0,07177656;NE;55,15368756;0,07152296;NE;50,16010039;0,081301079;NE;56,66585256
208;0,07177656;NE;55,15368756;0,07152296;NE;50,16010039;0,081301079;NE;56,66585256
209;0,023882069;SE;130,9973612;0,037175508;E;98,63651509;0,060756217;E;96,83508295
210;0,059757576;SSW;205,5712856;0,057602796;S;168,8223011;0,065929831;SE;155,757271
211;0,108528927;SW;223,6550361;0,082015189;SSW;197,5733559;0,091515533;S;177,8132901
212;0,108528927;SW;223,6550361;0,082015189;SSW;197,5733559;0,091515533;S;177,8132901
213;0,156173112;WSW;251,8236659;0,110255834;SW;220,6035271;0,116613159;SSW;203,5525974
214;0,152658374;WSW;251,3361107;0,097921595;WSW;237,1189582;0,098683339;SW;215,1795598
215;0,126579757;W;265,7200764;0,080558877;W;265,5860258;0,05862576;SW;229,8908913
216;0,126579757;W;265,7200764;0,080558877;W;265,5860258;0,05862576;SW;229,8908913
217;0,089038978;NW;312,5120016;0,089225707;NW;325,1301689;0,056100216;NNE;15,75070596
218;0,096035775;NNW;335,5225026;0,102813764;NNW;353,0365153;0,086165107;NE;35,89879769
219;0,097566551;NNW;351,112793;0,106287636;N;359,6585935;0,105192953;NE;59,86285264
220;0,097566551;NNW;351,112793;0,106287636;N;359,6585935;0,105192953;NE;59,86285264
221;0,081365038;NW;318,0639801;0,082532936;NNW;329,9701569;0,081636938;E;90,20095023
222;0,09282592;WNW;289,7603656;0,08599579;WNW;299,008936;0,076618707;SE;137,6329251
223;0,12561363;W;273,6790924;0,111737213;W;278,9251526;0,106553766;S;176,5581875
224;0,12561363;W;273,6790924;0,111737213;W;278,9251526;0,106553766;S;176,5581875
225;0,159531381;W;272,3180555;0,155002653;W;275,8753516;0,155769589;SSW;207,6052009
226;0,155688056;W;281,2353303;0,139122635;WNW;286,0728894;0,158709875;SW;220,5953805
227;0,13796738;WNW;298,5305628;0,126011523;NW;305,7788113;0,117131171;WSW;237,5199862
228;0,13796738;WNW;298,5305628;0,126011523;NW;305,7788113;0,117131171;WSW;237,5199862
229;0,130176358;NNW;351,9726574;0,128972771;N;350,9255729;0,066011202;NW;312,7791589
230;0,137531657;N;1,559059192;0,151187618;N;11,17685067;0,089152354;N;357,6552631
231;0,13292122;NNE;15,67672397;0,139579617;NNE;25,82970217;0,111323953;NNE;19,58536501
232;0,13292122;NNE;15,67672397;0,139579617;NNE;25,82970217;0,111323953;NNE;19,58536501
233;0,07332508;NNE;23,1065213;0,083557025;NE;55,57811356;0,088307778;NE;58,67190394
234;0,025925157;N;352,5812078;0,032583239;ENE;75,38506806;0,050935628;E;85,12025338
235;0,056536013;W;259,025071;0,035081224;SSW;192,8757023;0,051968267;SSE;161,2867809
236;0,056536013;W;259,025071;0,035081224;SSW;192,8757023;0,051968267;SSE;161,2867809
237;0,106012268;WSW;258,3526223;0,089385768;SW;228,6908609;0,108607576;SSW;208,7952568
238;0,110607072;W;270,5708731;0,088107361;WSW;253,5750929;0,110629069;SW;223,397217
239;0,101710133;WNW;293,0108202;0,068658738;W;269,917122;0,086131981;WSW;253,8382777
240;0,101710133;WNW;293,0108202;0,068658738;W;269,917122;0,086131981;WSW;253,8382777
241;0,115380598;N;359,8707364;0,080552591;N;355,5523672;0,068023326;NNW;339,2066155
242;0,139025089;NNE;11,85588205;0,113205856;NNE;17,87286218;0,109583923;NNE;12,8302698
243;0,157609637;NNE;26,00612751;0,128937555;NNE;31,35571254;0,139636629;NNE;29,67562976
244;0,157609637;NNE;26,00612751;0,128937555;NNE;31,35571254;0,139636629;NNE;29,67562976
245;0,095971524;NE;55,72959313;0,091618001;NE;53,0557724;0,123862757;NE;55,79928667
246;0,037161292;ENE;71,85502296;0,056182539;E;83,95501972;0,087117958;E;83,25605575
247;0,051009619;SSW;201,0168878;0,052211221;S;173,1685875;0,070978261;SE;135,5687101
248;0,051009619;SSW;201,0168878;0,052211221;S;173,1685875;0,070978261;SE;135,5687101
249;0,125538631;SW;235,7929676;0,100179204;SW;218,5955203;0,113935227;SSW;195,8653903
250;0,138159671;WSW;259,0372094;0,100996788;SW;231,8623308;0,116573886;SSW;210,7568759
251;0,129507695;W;269,6755714;0,075877852;WSW;253,0252155;0,088355551;SW;228,5328953
252;0,129507695;W;269,6755714;0,075877852;WSW;253,0252155;0,088355551;SW;228,5328953
253;0,127267816;NW;325,855221;0,072585154;N;352,0773996;0,053398872;NNW;351,7529557
254;0,159018827;N;351,3068502;0,118619199;NNE;18,95915271;0,106913698;NNE;18,20379587
255;0,161515555;N;6,82925521;0,150018836;NNE;32,21565272;0,158557172;NNE;33,58677578
256;0,161515555;N;6,82925521;0,150018836;NNE;32,21565272;0,158557172;NNE;33,58677578
257;0,115715219;NNE;20,05935251;0,131517873;NE;50,65729616;0,156795967;ENE;57,52656639
258;0,055192503;NNE;15,68950177;0,085310568;ENE;67,86589638;0,111517223;E;80,62081316
259;0,029807571;W;262,5018568;0,051319338;ESE;120,5585592;0,086529823;ESE;123,5967514
260;0,029807571;W;262,5018568;0,051319338;ESE;120,5585592;0,086529823;ESE;123,5967514
261;0,125559796;WSW;253,8955171;0,085632595;SSW;212,3553334;0,121523297;S;187,8665808
262;0,1572887;WSW;252,7068039;0,095352595;SW;229,5537386;0,12950568;SSW;205,5963821
263;0,153135154;W;268,1377086;0,079727607;WSW;251,6515237;0,106997012;SW;222,2708853
264;0,153135154;W;268,1377086;0,079727607;WSW;251,6515237;0,106997012;SW;222,2708853
265;0,129327518;NW;317,5920233;0,073337223;NNW;352,3321753;0,058632517;NW;315,1008053
266;0,156081728;NNW;355,8789322;0,116015557;NNE;13,56539979;0,093131532;N;8,255365638
267;0,161118579;N;5,197758295;0,158623856;NNE;28,76635505;0,139219695;NNE;27,69266285
268;0,161118579;N;5,197758295;0,158623856;NNE;28,76635505;0,139219695;NNE;27,69266285
269;0,125181956;NNE;20,36115857;0,132752677;NE;58,50957983;0,156896796;NE;52,53595087
270;0,066321906;NNE;20,02217268;0,085913589;ENE;65,60885091;0,112565183;ENE;75,61718276
271;0,020655831;WNW;282,5309703;0,039672138;ESE;121,5395121;0,083639179;ESE;117,9596027
272;0,020655831;WNW;282,5309703;0,039672138;ESE;121,5395121;0,083639179;ESE;117,9596027
273;0,120502122;WSW;252,6953568;0,095531584;SW;215,8192717;0,123890501;S;187,8758919
274;0,15653574;WSW;250,9130017;0,111576956;SW;232,2899951;0,139065988;SSW;205,8182258
275;0,153797676;W;266,2206029;0,099515703;WSW;252,3857628;0,121676374;SW;222,1556896
276;0,153797676;W;266,2206029;0,099515703;WSW;252,3857628;0,121676374;SW;222,1556896
277;0,132633333;NW;319,7509076;0,083177228;NNW;331,9013765;0,05716656;WNW;300,5760796
278;0,162382593;N;359,7853956;0,12521817;N;7,631285552;0,096720788;N;0,508827325
279;0,195559817;N;8,15239981;0,162252207;NNE;25,71878162;0,159805626;NNE;22,35501569
280;0,195559817;N;8,15239981;0,162252207;NNE;25,71878162;0,159805626;NNE;22,35501569
281;0,183118038;NNE;25,59182558;0,157116032;NE;56,88865258;0,170321528;NE;55,59650387
282;0,129879101;NNE;30,88069225;0,111081099;ENE;61,95656112;0,135738529;ENE;62,93162183
283;0,056955503;NNE;29,03586195;0,055511152;E;97,5716672;0,088869154;E;97,09083656
284;0,056955503;NNE;29,03586195;0,055511152;E;97,5716672;0,088869154;E;97,09083656
285;0,069335673;WSW;258,5988233;0,079603976;SSW;212,8501088;0,109009854;S;185,8072153
286;0,105818135;WSW;253,52314;0,101682813;WSW;237,5858166;0,135177317;SSW;207,0696702
287;0,115653177;W;272,230736;0,100580533;W;263,0030612;0,131677719;SW;225,9012353
288;0,115653177;W;272,230736;0,100580533;W;263,0030612;0,131677719;SW;225,9012353
289;0,136365152;NNW;332,1006509;0,119305534;NNW;335,3551204;0,081583933;WNW;285,6599186
