;time;vosaline-3.437535047531128-value;vosaline-12.217730522155772-value;vosaline-25.442398071289072-value;vosaline-47.092779722802734-value;votemper-3.437535047531128-value;votemper-12.217730522155772-value;votemper-25.442398071289072-value;votemper-47.092779722802734-value
16;10.10.2019 16:30;22.94094849;22.97809578;27.57449509;31.5923214;0.817437244;0.839200318;1.474909197;0.155707419
17;10.10.2019 17:30;22.93712771;22.9731737;27.57944757;31.59433937;0.811851323;0.839939058;1.4733044;0.154927507
18;10.10.2019 18:30;22.9321785;22.97329521;27.57812778;31.59143739;0.809252143;0.840505074;1.472992072;0.155534342
19;10.10.2019 19:30;22.92827271;22.9717835;27.5738485;31.58700807;0.807301594;0.841180325;1.473147044;0.157820983
20;10.10.2019 20:30;22.92827271;22.9717835;27.5738485;31.58700807;0.807301594;0.841180325;1.473147044;0.157820983
21;10.10.2019 21:30;22.9248877;22.97709788;27.55205537;31.57359887;0.803831458;0.84158957;1.474177977;0.170019517
22;10.10.2019 22:30;22.9277935;22.97097374;27.54508018;31.57705857;0.805857301;0.839281023;1.474848042;0.171845724
23;10.10.2019 23:30;22.93432999;22.95412737;27.53848277;31.57178284;0.810797201;0.833873212;1.475378729;0.173422371
24;11.10.2019 0:30;22.93432999;22.95412737;27.53848277;31.57178284;0.810797201;0.833873212;1.475378729;0.173422371
25;11.10.2019 1:30;22.94288735;22.94475075;27.52800751;31.55513;0.818199277;0.822793187;1.475737343;0.175535003
26;11.10.2019 2:30;22.94209099;22.94232378;27.52191544;31.55149279;0.81710875;0.819494973;1.475732337;0.177713574
27;11.10.2019 3:30;22.93958092;22.93979154;27.51478577;31.54793704;0.814477953;0.817773087;1.475788825;0.177823881
28;11.10.2019 4:30;22.93958092;22.93979154;27.51478577;31.54793704;0.814477953;0.817773087;1.475788825;0.177823881
29;11.10.2019 5:30;22.93335152;22.93354988;27.4991437;31.53588295;0.81128739;0.812774704;1.47577941;0.170515433
30;11.10.2019 6:30;22.92977379;22.93002319;27.48858833;31.52811723;0.811451435;0.812391818;1.475981483;0.172378913
31;11.10.2019 7:30;22.92771777;22.92715837;27.4774704;31.5200734;0.811847389;0.812832773;1.477293217;0.174353421
32;11.10.2019 8:30;22.92771777;22.92715837;27.4774704;31.5200734;0.811847389;0.812832773;1.477293217;0.174353421
33;11.10.2019 9:30;22.92341042;22.92448717;27.47059037;31.50853157;0.807753129;0.810477124;1.477807375;0.177374747
34;11.10.2019 10:30;22.92395782;22.92547473;27.45490747;31.50572777;0.800792397;0.804772913;1.477719508;0.178271444
35;11.10.2019 11:30;22.92857598;22.93013573;27.45374107;31.50704957;0.795980275;0.799403727;1.477105819;0.178191797
36;11.10.2019 12:30;22.92857598;22.93013573;27.45374107;31.50704957;0.795980275;0.799403727;1.477105819;0.178191797
37;11.10.2019 13:30;22.94770487;22.94821739;27.47287583;31.51887321;0.795033038;0.797495438;1.473557482;0.175787479
38;11.10.2019 14:30;22.97053887;22.97231079;27.47353373;31.5292778;0.795550704;0.797791954;1.471394778;0.173235595
39;11.10.2019 15:30;22.97483444;22.97772081;27.48501015;31.53985214;0.797004474;0.797991885;1.45901227;0.170724744
40;11.10.2019 16:30;22.97483444;22.97772081;27.48501015;31.53985214;0.797004474;0.797991885;1.45901227;0.170724744
41;11.10.2019 17:30;22.99882889;23.0004773;27.49932771;31.55417824;0.797424389;0.797375427;1.454821229;0.177847737
42;11.10.2019 18:30;23.01117943;23.01249887;27.50214958;31.55875015;0.797907773;0.797779901;1.452727775;0.175515557
43;11.10.2019 19:30;23.02457284;23.02718408;27.49782572;31.5703447;0.798278795;0.798973322;1.450582981;0.174947271
44;11.10.2019 20:30;23.02457284;23.02718408;27.49782572;31.5703447;0.798278795;0.798973322;1.450582981;0.174947271
45;11.10.2019 21:30;23.05119514;23.05241777;27.47900772;31.55740738;0.801585793;0.802172303;1.447579489;0.175589482
46;11.10.2019 22:30;23.07980133;23.07097817;27.4754007;31.55478559;0.803338885;0.803944707;1.447048737;0.177374872
47;11.10.2019 23:30;23.09132385;23.09254074;27.45382881;31.55341148;0.804595292;0.80527942;1.444454312;0.177898087
48;12.10.2019 0:30;23.09132385;23.09254074;27.45382881;31.55341148;0.804595292;0.80527942;1.444454312;0.177898087
49;12.10.2019 1:30;23.13439379;23.13584328;27.44559779;31.55847214;0.804712041;0.805537522;1.440857338;0.177078925
50;12.10.2019 2:30;23.15872775;23.17034127;27.44820023;31.57507492;0.803191185;0.804287599;1.438393354;0.17471955
51;12.10.2019 3:30;23.180439;23.18195724;27.45311928;31.57241058;0.801774472;0.802758379;1.435825109;0.17287757
52;12.10.2019 4:30;23.180439;23.18195724;27.45311928;31.57241058;0.801774472;0.802758379;1.435825109;0.17287757
53;12.10.2019 5:30;23.20739555;23.2087525;27.45799737;31.58100128;0.798971057;0.799850523;1.431975351;0.170740925
54;12.10.2019 6:30;23.2158432;23.21779115;27.45539775;31.58128929;0.797949077;0.798757553;1.430737479;0.170432975
55;12.10.2019 7:30;23.22084045;23.22127914;27.44774818;31.57782937;0.79797238;0.797754288;1.430019021;0.171157951
56;12.10.2019 8:30;23.22084045;23.22127914;27.44774818;31.57782937;0.79797238;0.797754288;1.430019021;0.171157951
57;12.10.2019 9:30;23.22727877;23.2273279;27.42572294;31.57528473;0.794723451;0.795827197;1.430351715;0.174212108
58;12.10.2019 10:30;23.23097477;23.23097477;27.41311837;31.55753517;0.793771088;0.793771803;1.430908799;0.177243017
59;12.10.2019 11:30;23.23872185;23.23879433;27.40449715;31.55202877;0.792218089;0.793008745;1.431272984;0.177824174
60;12.10.2019 12:30;23.23872185;23.23879433;27.40449715;31.55202877;0.792218089;0.793008745;1.431272984;0.177824174
61;12.10.2019 13:30;23.25851822;23.25920878;27.40299034;31.55121231;0.790389895;0.791482727;1.430734397;0.178537752
62;12.10.2019 14:30;23.27074814;23.27188301;27.40903091;31.5550499;0.78879319;0.790138185;1.429773913;0.177830989
63;12.10.2019 15:30;23.28147935;23.28287315;27.41723733;31.55987787;0.785808147;0.787897348;1.428552747;0.177774213
64;12.10.2019 16:30;23.28147935;23.28287315;27.41723733;31.55987787;0.785808147;0.787897348;1.428552747;0.177774213
65;12.10.2019 17:30;23.29215813;23.29374587;27.42707498;31.57407212;0.779150724;0.782479392;1.427784499;0.175758712
66;12.10.2019 18:30;23.29328157;23.29423523;27.42417954;31.57181335;0.775838137;0.779542873;1.427144123;0.177033834
67;12.10.2019 19:30;23.29197884;23.29197739;27.41732025;31.5571142;0.773877011;0.777003348;1.427117073;0.177234048
68;12.10.2019 20:30;23.29197884;23.29197739;27.41732025;31.5571142;0.773877011;0.777003348;1.427117073;0.177234048
69;12.10.2019 21:30;23.28757532;23.28757532;27.39788437;31.54031181;0.771931947;0.771932542;1.427204132;0.170914039
70;12.10.2019 22:30;23.28485298;23.28485298;27.38750894;31.5307015;0.779251823;0.779252758;1.428177032;0.173357399
71;12.10.2019 23:30;23.28574371;23.28574371;27.37820725;31.52282143;0.777907977;0.777907792;1.429003239;0.175473125
72;13.10.2019 0:30;23.28574371;23.28574371;27.37820725;31.52282143;0.777907977;0.777907792;1.429003239;0.175473125
73;13.10.2019 1:30;23.29242707;23.29437493;27.37535777;31.51743798;0.758774977;0.77595774;1.42942822;0.177322727
74;13.10.2019 2:30;23.29777728;23.30143929;27.37942505;31.51870047;0.75030899;0.775094221;1.428974748;0.177323977
75;13.10.2019 3:30;23.30045891;23.30788422;27.38500404;31.52097558;0.741108894;0.774111171;1.428185701;0.177928118
76;13.10.2019 4:30;23.30045891;23.30788422;27.38500404;31.52097558;0.741108894;0.774111171;1.428185701;0.177928118
77;13.10.2019 5:30;23.30351448;23.31334877;27.39173317;31.52320099;0.727139247;0.77270473;1.427700592;0.177391393
78;13.10.2019 6:30;23.30337524;23.31244278;27.39177379;31.52200508;0.719450117;0.772312751;1.427137137;0.17757977
79;13.10.2019 7:30;23.30249787;23.30955124;27.38907097;31.5191021;0.713502884;0.772391787;1.425872074;0.177144423
80;13.10.2019 8:30;23.30249787;23.30955124;27.38907097;31.5191021;0.713502884;0.772391787;1.425872074;0.177144423
81;13.10.2019 9:30;23.30127953;23.30418978;27.38077401;31.5119915;0.702050745;0.77278777;1.42594254;0.178775519
82;13.10.2019 10:30;23.30292892;23.30292892;27.37777321;31.5085759;0.734792948;0.734805942;1.427085353;0.179795274
83;13.10.2019 11:30;23.30543709;23.30543709;27.37544441;31.5073452;0.732057857;0.732058475;1.427047325;0.180207744
84;13.10.2019 12:30;23.30543709;23.30543709;27.37544441;31.5073452;0.732057857;0.732058475;1.427047325;0.180207744
85;13.10.2019 13:30;23.31247377;23.31845857;27.38378717;31.51313019;0.714187132;0.737774014;1.42505157;0.179379072
86;13.10.2019 14:30;23.31711779;23.32847404;27.39337158;31.519907;0.703770087;0.740840018;1.423891774;0.178022474
87;13.10.2019 15:30;23.32100105;23.33779989;27.40342522;31.52777773;0.79353497;0.742999971;1.422511101;0.177544935
88;13.10.2019 16:30;23.32100105;23.33779989;27.40342522;31.52777773;0.79353497;0.742999971;1.422511101;0.177544935
89;13.10.2019 17:30;23.32324409;23.34730203;27.41377495;31.5328847;0.774717231;0.744750127;1.420357154;0.17502743
90;13.10.2019 18:30;23.32158279;23.34575544;27.41311747;31.53147553;0.772427704;0.744200528;1.419587712;0.175178275
91;13.10.2019 19:30;23.31839943;23.34139071;27.40775299;31.52759988;0.751011407;0.741813898;1.419277774;0.177114337
92;13.10.2019 20:30;23.31839943;23.34139071;27.40775299;31.52759988;0.751011407;0.741813898;1.419277774;0.177114337
93;13.10.2019 21:30;23.31557847;23.32577833;27.3904171;31.51203728;0.757713777;0.713735277;1.419780493;0.179345817
94;13.10.2019 22:30;23.31473351;23.31721371;27.37918854;31.50249481;0.773287034;0.787712534;1.420475721;0.181782557
95;13.10.2019 23:30;23.31157784;23.31185722;27.37014008;31.49481773;0.771135545;0.77773552;1.42097795;0.183742732
96;14.10.2019 0:30;23.31157784;23.31185722;27.37014008;31.49481773;0.771135545;0.77773552;1.42097795;0.183742732
97;14.10.2019 1:30;23.31001854;23.31105232;27.37871992;31.49272428;0.770757947;0.774187777;1.420291781;0.184894174
98;14.10.2019 2:30;23.31110573;23.31248474;27.37547302;31.49803925;0.753223734;0.757731172;1.418778771;0.183934152
99;14.10.2019 3:30;23.31090547;23.31247902;27.38507752;31.50579917;0.744815505;0.748502052;1.417587877;0.182317303
100;14.10.2019 4:30;23.31090547;23.31247902;27.38507752;31.50579917;0.744815505;0.748502052;1.417587877;0.182317303
101;14.10.2019 5:30;23.30372047;23.30491257;27.39723833;31.51571737;0.728987359;0.732859528;1.412841558;0.179941997
102;14.10.2019 6:30;23.29527092;23.29701479;27.39437294;31.51590347;0.719707823;0.723783274;1.4111588;0.179793237
103;14.10.2019 7:30;23.28472982;23.28479004;27.38551521;31.51159287;0.710740178;0.714520709;1.410022378;0.1804858
104;14.10.2019 8:30;23.28472982;23.28479004;27.38551521;31.51159287;0.710740178;0.714520709;1.410022378;0.1804858
105;14.10.2019 9:30;23.27422882;23.27422882;27.35751152;31.49544717;0.59705721;0.597058535;1.40944479;0.18403022
106;14.10.2019 10:30;23.25427102;23.25427102;27.33909798;31.48414803;0.588115792;0.588117957;1.40975778;0.187725348
107;14.10.2019 11:30;23.24721337;23.24721337;27.32304774;31.47415924;0.579317795;0.579319;1.410204887;0.189283758
108;14.10.2019 12:30;23.24721337;23.24721337;27.32304774;31.47415924;0.579317795;0.579319;1.410204887;0.189283758
109;14.10.2019 13:30;23.24271857;23.24271857;27.30912399;31.47592903;0.574570785;0.57457293;1.410444379;0.1918789
110;14.10.2019 14:30;23.24298859;23.24298859;27.31013107;31.47738725;0.557777278;0.557779354;1.409949422;0.191931903
111;14.10.2019 15:30;23.24352074;23.24352074;27.3148098;31.47138405;0.549073921;0.549075888;1.409039974;0.191288218
112;14.10.2019 16:30;23.24352074;23.24352074;27.3148098;31.47138405;0.549073921;0.549075888;1.409039974;0.191288218
113;14.10.2019 17:30;23.24007797;23.24049759;27.32113838;31.47773307;0.530775235;0.540151757;1.407135844;0.190191939
114;14.10.2019 18:30;23.23517755;23.23517755;27.3191452;31.47540855;0.529570447;0.529573785;1.407244159;0.190345004
115;14.10.2019 19:30;23.22820091;23.22820091;27.31197739;31.47039987;0.523538351;0.523539782;1.405785902;0.191295297
116;14.10.2019 20:30;23.22820091;23.22820091;27.31197739;31.47039987;0.523538351;0.523539782;1.405785902;0.191295297
117;14.10.2019 21:30;23.21537074;23.21537074;27.28983307;31.45451927;0.513975859;0.51397723;1.40575908;0.194770127
118;14.10.2019 22:30;23.20988755;23.20988474;27.27507075;31.44374477;0.508404137;0.508405727;1.40709477;0.197174118
119;14.10.2019 23:30;23.20710574;23.20710373;27.27220131;31.43431282;0.502318799;0.502320528;1.407724557;0.199520484
120;15.10.2019 0:30;23.20710574;23.20710373;27.27220131;31.43431282;0.502318799;0.502320528;1.407724557;0.199520484
121;15.10.2019 1:30;23.20970154;23.20970154;27.25259399;31.42795944;0.489585171;0.489587337;1.407874777;0.201701759
122;15.10.2019 2:30;23.21437073;23.21437073;27.25713022;31.43187523;0.480242223;0.480244787;1.407224847;0.201071233
123;15.10.2019 3:30;23.21980477;23.22041321;27.27472092;31.44020472;0.477989385;0.472384373;1.404917525;0.199421212
124;15.10.2019 4:30;23.21980477;23.22041321;27.27472092;31.44020472;0.477989385;0.472384373;1.404917525;0.199421212
125;15.10.2019 5:30;23.22897957;23.2300415;27.28740747;31.45987892;0.45194912;0.457272083;1.401721938;0.19494915
126;15.10.2019 6:30;23.23277937;23.23390971;27.29977273;31.47149758;0.444245011;0.449083757;1.399494052;0.192075551
127;15.10.2019 7:30;23.23504257;23.23753703;27.31298447;31.48271452;0.435814291;0.44108772;1.397389412;0.189195275
128;15.10.2019 8:30;23.23504257;23.23753703;27.31298447;31.48271452;0.435814291;0.44108772;1.397389412;0.189195275
129;15.10.2019 9:30;23.23771559;23.23937417;27.33478175;31.50024987;0.42128852;0.427213739;1.394101501;0.184488952
130;15.10.2019 10:30;23.23970304;23.2412272;27.34701784;31.5091729;0.413788795;0.419432253;1.392532478;0.182155237
131;15.10.2019 11:30;23.24284554;23.24425797;27.35785158;31.51777205;0.407797457;0.412729949;1.391179919;0.180049732
132;15.10.2019 12:30;23.24284554;23.24425797;27.35785158;31.51777205;0.407797457;0.412729949;1.391179919;0.180049732
133;15.10.2019 13:30;23.25149918;23.25290489;27.37825584;31.53417071;0.397737145;0.402480185;1.388954401;0.17735871
134;15.10.2019 14:30;23.25729752;23.25880241;27.39247322;31.54479027;0.390757127;0.397220952;1.387595773;0.174078315
135;15.10.2019 15:30;23.27233773;23.27371084;27.40577553;31.55448914;0.38315721;0.388973237;1.387174321;0.171991095
136;15.10.2019 16:30;23.27233773;23.27371084;27.40577553;31.55448914;0.38315721;0.388973237;1.387174321;0.171991095
137;15.10.2019 17:30;23.27511002;23.27544772;27.41819191;31.57280137;0.378743373;0.374777171;1.383901238;0.170125991
138;15.10.2019 18:30;23.27182375;23.27182375;27.41724741;31.57072127;0.373379773;0.3733717;1.382942797;0.17050539
139;15.10.2019 19:30;23.25527237;23.25527047;27.40792757;31.55358887;0.354487585;0.354488313;1.382345797;0.171922028
140;15.10.2019 20:30;23.25527237;23.25527047;27.40792757;31.55358887;0.354487585;0.354488313;1.382345797;0.171922028
141;15.10.2019 21:30;23.23952484;23.23952484;27.38257599;31.53275772;0.33909447;0.339097278;1.382329822;0.177403254
142;15.10.2019 22:30;23.23011398;23.23011398;27.37511803;31.51789474;0.330540747;0.330542724;1.382917451;0.17977293
143;15.10.2019 23:30;23.22171293;23.22171102;27.34803772;31.5030375;0.322242945;0.322244912;1.383805871;0.183332782
144;16.10.2019 0:30;23.22171293;23.22171102;27.34803772;31.5030375;0.322242945;0.322244912;1.383805871;0.183332782
145;16.10.2019 1:30;23.21077429;23.21077429;27.32713574;31.48322878;0.308222204;0.308224291;1.385252357;0.188572587
146;16.10.2019 2:30;23.20777795;23.20777795;27.32072258;31.47818575;0.300530314;0.300532341;1.385499477;0.190225775
147;16.10.2019 3:30;23.20337777;23.20337777;27.3197888;31.47749138;0.293029547;0.293031514;1.385144114;0.190821379
148;16.10.2019 4:30;23.20337777;23.20337777;27.3197888;31.47749138;0.293029547;0.293031514;1.385144114;0.190821379
149;16.10.2019 5:30;23.19738443;23.19738252;27.3211937;31.48091317;0.279489785;0.279491723;1.383377823;0.190428242
150;16.10.2019 6:30;23.19092178;23.19092178;27.32077727;31.48244477;0.271857707;0.271858454;1.382037577;0.19005388
151;16.10.2019 7:30;23.18494225;23.18494225;27.31879997;31.48297547;0.274904082;0.274905781;1.380787594;0.189771709
152;16.10.2019 8:30;23.18494225;23.18494225;27.31879997;31.48297547;0.274904082;0.274905781;1.380787594;0.189771709
153;16.10.2019 9:30;23.17599487;23.17599487;27.31538582;31.48309708;0.254827784;0.254828513;1.378707319;0.189274724
154;16.10.2019 10:30;23.1727284;23.17329597;27.31511307;31.48392105;0.244855757;0.253225297;1.377783878;0.188880384
155;16.10.2019 11:30;23.17110443;23.17279897;27.31789744;31.48598872;0.237717999;0.25043879;1.377977238;0.188328952
156;16.10.2019 12:30;23.17110443;23.17279897;27.31789744;31.48598872;0.237717999;0.25043879;1.377977238;0.188328952
157;16.10.2019 13:30;23.17251587;23.17773574;27.32758778;31.4944458;0.227799707;0.247592597;1.37582017;0.187749531
158;16.10.2019 14:30;23.17450142;23.18107797;27.33570771;31.50233459;0.218790025;0.245772775;1.37494123;0.185127051
159;16.10.2019 15:30;23.17714937;23.18577003;27.34547471;31.51104547;0.209301829;0.24550971;1.373809814;0.183398377
160;16.10.2019 16:30;23.17714937;23.18577003;27.34547471;31.51104547;0.209301829;0.24550971;1.373809814;0.183398377
161;16.10.2019 17:30;23.17557;23.19008255;27.3557148;31.52117348;0.189979032;0.245187785;1.371550322;0.181302711
162;16.10.2019 18:30;23.17274094;23.18852997;27.35437584;31.52108955;0.17847535;0.244373024;1.37038074;0.18125385
163;16.10.2019 19:30;23.17825485;23.18401147;27.34757997;31.51738794;0.175722875;0.243208885;1.379473457;0.182133004
164;16.10.2019 20:30;23.17825485;23.18401147;27.34757997;31.51738794;0.175722875;0.243208885;1.379473457;0.182133004
165;16.10.2019 21:30;23.15872757;23.17179952;27.32772791;31.49999237;0.143729473;0.241499887;1.378777858;0.185422137
166;16.10.2019 22:30;23.15327454;23.17397332;27.31251907;31.48808098;0.133150518;0.24118727;1.378937758;0.187971727
167;16.10.2019 23:30;23.14847947;23.15783937;27.29871259;31.47594833;0.12287772;0.241384774;1.379473797;0.190737814
168;17.10.2019 0:30;23.14847947;23.15783937;27.29871259;31.47594833;0.12287772;0.241384774;1.379473797;0.190737814
169;17.10.2019 1:30;23.14212227;23.14837793;27.28093338;31.45977339;0.107999227;0.240177991;1.370777117;0.194900572
170;17.10.2019 2:30;23.13990402;23.14790018;27.27787971;31.45737131;0.098375;0.239532873;1.371197343;0.197078987
171;17.10.2019 3:30;23.13850784;23.14777838;27.28039742;31.45815759;0.089787775;0.239312902;1.371119857;0.197077572
172;17.10.2019 4:30;23.13850784;23.14777838;27.28039742;31.45815759;0.089787775;0.239312902;1.371119857;0.197077572
173;17.10.2019 5:30;23.13772829;23.15107583;27.29212189;31.47879479;0.07550174;0.238377439;1.379743477;0.194072734
174;17.10.2019 6:30;23.13572884;23.15225029;27.29889779;31.47544479;0.078855882;0.237782475;1.378477748;0.192523897
175;17.10.2019 7:30;23.13517771;23.15247201;27.30433755;31.4814415;0.074120293;0.233713757;1.377027879;0.190974519
176;17.10.2019 8:30;23.13517771;23.15247201;27.30433755;31.4814415;0.074120293;0.233713757;1.377027879;0.190974519
177;17.10.2019 9:30;23.1378885;23.15178108;27.31202127;31.49082575;0.077477775;0.220788107;1.374343743;0.188245739
178;17.10.2019 10:30;23.14015388;23.15200043;27.31778973;31.49741418;0.07993722;0.207175044;1.372902403;0.187720847
179;17.10.2019 11:30;23.1451417;23.15354919;27.32249451;31.50253777;0.098978747;0.188303128;1.371770123;0.184979792
180;17.10.2019 12:30;23.1451417;23.15354919;27.32249451;31.50253777;0.098978747;0.188303128;1.371770123;0.184979792
181;17.10.2019 13:30;23.15777343;23.17041374;27.33539009;31.51523209;0.127355158;0.171789277;1.359914422;0.182044759
182;17.10.2019 14:30;23.17431427;23.17744287;27.34437943;31.52382479;0.135027827;0.152213773;1.358945251;0.180255041
183;17.10.2019 15:30;23.17192841;23.17325974;27.35351181;31.53255753;0.135299921;0.145928055;1.357853293;0.178491294
184;17.10.2019 16:30;23.17192841;23.17325974;27.35351181;31.53255753;0.135299921;0.145928055;1.357853293;0.178491294
185;17.10.2019 17:30;23.18387279;23.18393327;27.37424447;31.54299174;0.132399321;0.137878745;1.355705023;0.177413044
186;17.10.2019 18:30;23.18815231;23.18815231;27.37477599;31.54375158;0.129832581;0.129833758;1.354527043;0.177274071
187;17.10.2019 19:30;23.1907177;23.19071579;27.37082749;31.54011537;0.124597795;0.124598787;1.353551875;0.177947172
188;17.10.2019 20:30;23.1907177;23.19071579;27.37082749;31.54011537;0.124597795;0.124598787;1.353551875;0.177947172
189;17.10.2019 21:30;23.19233513;23.19233513;27.34712982;31.52739971;0.117172038;0.117173157;1.352727085;0.179721787
190;17.10.2019 22:30;23.19155884;23.19155884;27.33771379;31.51577233;0.109437585;0.109439279;1.35271929;0.181810797
191;17.10.2019 23:30;23.19057083;23.19057083;27.32499504;31.50395584;0.10427043;0.104271443;1.352980375;0.184404925
192;18.10.2019 0:30;23.19057083;23.19057083;27.32499504;31.50395584;0.10427043;0.104271443;1.352980375;0.184404925
193;18.10.2019 1:30;23.18904495;23.18904495;27.30437134;31.48415184;0.097127289;0.097128354;1.354053378;0.189234729
194;18.10.2019 2:30;23.18898392;23.18898201;27.29572579;31.47742517;0.093502782;0.093503707;1.354472737;0.191410959
195;18.10.2019 3:30;23.18992997;23.18992997;27.29118157;31.47303772;0.089740208;0.089741277;1.354452252;0.192755907
196;18.10.2019 4:30;23.18992997;23.18992997;27.29118157;31.47303772;0.089740208;0.089741277;1.354452252;0.192755907
197;18.10.2019 5:30;23.19372831;23.19372831;27.2932773;31.47730501;0.081483777;0.081484884;1.353180885;0.192544784
198;18.10.2019 6:30;23.19799287;23.19799287;27.29783821;31.48090935;0.078034103;0.078035131;1.351939559;0.191725507
199;18.10.2019 7:30;23.20071983;23.20095444;27.30339432;31.48598099;0.073411729;0.077039813;1.350517438;0.190402701
200;18.10.2019 8:30;23.20071983;23.20095444;27.30339432;31.48598099;0.073411729;0.077039813;1.350517438;0.190402701
201;18.10.2019 9:30;23.20847702;23.20924377;27.31439972;31.49514389;0.078341754;0.072013125;1.347908258;0.187824324
202;18.10.2019 10:30;23.21348;23.21458054;27.32090759;31.50040727;0.075740531;0.070147902;1.347542358;0.187274733
203;18.10.2019 11:30;23.21878897;23.21997117;27.32793873;31.50535202;0.072844712;0.078100297;1.345415592;0.1848775
204;18.10.2019 12:30;23.21878897;23.21997117;27.32793873;31.50535202;0.072844712;0.078100297;1.345415592;0.1848775
205;18.10.2019 13:30;23.22797012;23.22930337;27.33714159;31.51315498;0.057271224;0.073743904;1.344074488;0.183021337
206;18.10.2019 14:30;23.23375021;23.23499107;27.3418541;31.51799011;0.053837258;0.070797797;1.343490372;0.182104245
207;18.10.2019 15:30;23.23979187;23.24108505;27.34845734;31.52338409;0.049974985;0.057308957;1.342843752;0.181150079
208;18.10.2019 16:30;23.23979187;23.24108505;27.34845734;31.52338409;0.049974985;0.057308957;1.342843752;0.181150079
209;18.10.2019 17:30;23.25033188;23.25107384;27.35807991;31.5304977;0.044122599;0.050202534;1.341381907;0.179971115
210;18.10.2019 18:30;23.2549305;23.25508118;27.35904312;31.53040795;0.04147343;0.047132058;1.340443979;0.180070579
211;18.10.2019 19:30;23.25741005;23.25741005;27.35509491;31.52711732;0.039797157;0.039797234;1.339550495;0.180977897
212;18.10.2019 20:30;23.25741005;23.25741005;27.35509491;31.52711732;0.039797157;0.039797234;1.339550495;0.180977897
213;18.10.2019 21:30;23.25777347;23.25777347;27.3377394;31.50909424;0.03021118;0.03021217;1.338410735;0.184440479
214;18.10.2019 22:30;23.25398827;23.25398737;27.32093048;31.49515343;0.024724497;0.024725437;1.338178158;0.187347488
215;18.10.2019 23:30;23.24987077;23.24987077;27.30278207;31.47919474;0.019814404;0.019815251;1.338337421;0.190813717
216;19.10.2019 0:30;23.24987077;23.24987077;27.30278207;31.47919474;0.019814404;0.019815251;1.338337421;0.190813717
217;19.10.2019 1:30;23.24124718;23.24124718;27.27997422;31.45033455;0.013294124;0.013294802;1.339420199;0.197548474
218;19.10.2019 2:30;23.2370472;23.23704529;27.25443077;31.43759401;0.010757577;0.010758225;1.340173483;0.201040074
219;19.10.2019 3:30;23.23439407;23.23439407;27.24382401;31.42717934;0.009077703;0.009077189;1.340784772;0.203759997
220;19.10.2019 4:30;23.23439407;23.23439407;27.24382401;31.42717934;0.009077703;0.009077189;1.340784772;0.203759997
221;19.10.2019 5:30;23.23488808;23.2351799;27.23917198;31.42288589;0.00774739;0.008042889;1.340387474;0.205405171
222;19.10.2019 6:30;23.2377739;23.23832893;27.24111748;31.4251709;0.00724793;0.007845558;1.33929747;0.205125178
223;19.10.2019 7:30;23.24170877;23.2427281;27.24418078;31.42891884;0.004547359;0.007954324;1.337793453;0.204309821
224;19.10.2019 8:30;23.24170877;23.2427281;27.24418078;31.42891884;0.004547359;0.007954324;1.337793453;0.204309821
