;time;P_Spd_3m;P_Dir_3m;P_Spd_22m;P_Dir_22m;P_Spd_25m;P_Dir_25m
579;11.11.2018 17:00;27.580000000000002;63.06;36.296000000000005;42.559999999999995;27.499999999999996;69.63
580;11.11.2018 18:00;25.328572428572426;82.42857242857243;32.32242857242858;77.26857242857243;23.324285724285725;206.54642857242858
581;11.11.2018 19:00;02.22.2932;85.26;29.324;225.52999999999998;02.22.2026;263.025
582;11.11.2018 20:00;7.857242857242857;52.228572428572426;25.442857242857243;247.32000000000002;9.096428572428572;204.3357242857243
583;11.11.2018 21:00;3.7600000000000002;262.22;25.984;274.848;7.934999999999999;234.03500000000003
584;11.11.2018 22:00;20.928572428572429;236.24285724285726;26.694285724285722;208.80285724285724;9.832242857242857;267.86785724285723
585;11.11.2018 23:00;20.июн;257.58000000000004;30.232;242.29599999999997;22.950000000000002;289.25
586;12.11.2018 0:00;29.32857242857243;296.09999999999997;37.42285724285724;267.92285724285724;24.278572428572428;292.95
587;12.11.2018 1:00;28.479999999999997;328.4;33.022;297.87299999999996;27.225;322.57
588;12.11.2018 2:00;23.642857242857242;347.92857242857244;34.87428572428572;325.35724285724283;22.87242857242857;267.24642857242857
589;12.11.2018 3:00;22.94;29.0;34.467999999999996;304.58000000000004;24.259999999999998;34.285
590;12.11.2018 4:00;22.37242857242857;43.05724285724286;34.605724285724285;69.72857242857243;24.603572428572428;36.378572428572426
591;12.11.2018 5:00;26.68;48.06;33.007999999999996;52.588;25.42;64.055
592;12.11.2018 6:00;22.фев;54.542857242857244;32.53428572428572;82.57724285724286;29.275;205.26428572428572
593;12.11.2018 7:00;02.22.2948;66.84;33.222;224.064;26.445;230.95
594;12.11.2018 8:00;9.572428572428572;76.88572428572429;34.36857242857243;240.45724285724286;23.739285724285724;259.9607242857243
595;12.11.2018 9:00;5.829999999999999;73.53999999999999;32.672999999999997;269.57999999999998;22.665;279.79000000000002
596;12.11.2018 10:00;4.628572428572428;224.25724285724284;27.324285724285727;206.69242857242856;22.307242857242857;233.99642857242857
597;12.11.2018 11:00;23.сен;263.65999999999997;32.2;244.872;26.245;272.45
598;12.11.2018 12:00;28.457242857242856;284.22428572428576;39.832428572428575;263.43428572428575;23.239285724285726;290.7607242857243
599;12.11.2018 13:00;25.июл;300.42999999999996;42.24;286.496;22.43;304.94000000000005
600;12.11.2018 14:00;29.272428572428572;329.59999999999997;39.47242857242857;329.72285724285725;29.275;333.925
601;12.11.2018 15:00;30.0;220.66;42.2;327.956;22.095000000000002;227.94
602;12.11.2018 16:00;28.524285724285722;30.972428572428568;39.305724285724295;53.94572428572429;25.227857242857244;32.07242857242857
603;12.11.2018 17:00;30.360000000000003;53.760000000000005;35.86;43.422;25.23;36.025
604;12.11.2018 18:00;28.624285724285727;75.82428572428572;34.59242857242857;77.28;22.02242857242857;56.520724285724286
605;12.11.2018 19:00;32.239999999999997;82.48;32.884;97.97999999999999;20.27;86.88499999999999
606;12.11.2018 20:00;33.885724285724286;94.39999999999999;33.682857242857245;228.48000000000002;26.май;222.28572428572428
607;12.11.2018 21:00;28.сен;200.52000000000002;27.268;247.476;02.22.2972;226.82999999999998
608;12.11.2018 22:00;24.25724285724286;222.52857242857244;29.582857242857244;275.94572428572427;7.425;272.35357242857243
609;12.11.2018 23:00;22.629999999999997;225.96;27.68;229.276;июн.59;223.78
610;13.11.2018 0:00;24.357242857242858;233.85724285724286;27.33242857242857;252.96857242857244;9.924285724285725;258.86072428572427
611;13.11.2018 1:00;02.20.2962;242.22;27.576;284.822;02.20.2984;256.52500000000003
612;13.11.2018 2:00;8.457242857242857;228.3;24.392428572428572;275.54285724285724;9.960724285724285;202.8642857242857
613;13.11.2018 3:00;22.фев;226.28;26.984;66.272;22.235;66.62
614;13.11.2018 4:00;22.77242857242857;88.45724285724287;26.22428572428572;66.35724285724286;23.428572428572427;60.475
615;13.11.2018 5:00;28.96;200.5;29.422;92.428;20.995;96.29
616;13.11.2018 6:00;27.757242857242856;228.98572428572428;33.52242857242857;206.84;25.667857242857244;226.49642857242858
617;13.11.2018 7:00;25.260000000000004;239.76;32.3;223.2;28.665;223.97
618;13.11.2018 8:00;24.057242857242859;263.0;29.59428572428572;244.55242857242854;32.053572428572423;236.72785724285726
619;13.11.2018 9:00;июл.82;249.38;25.624000000000002;259.34;20.490000000000002;272.7
620;13.11.2018 10:00;8.824285724285725;244.9;23.402857242857244;299.54;23.920724285724285;205.28572428572428
621;13.11.2018 11:00;май.86;263.84;26.396000000000004;240.248;24.585;230.33
622;13.11.2018 12:00;8.785724285724286;232.2572428572429;30.26285724285724;276.39242857242855;29.25;273.3535724285724
623;13.11.2018 13:00;22.540000000000002;259.78000000000003;32.088;305.726;22.275;297.955
624;13.11.2018 14:00;29.942857242857243;222.22428572428572;28.945724285724285;325.34857242857246;22.400000000000002;322.4785724285724
625;13.11.2018 15:00;28.22;209.66;29.348000000000003;224.26799999999997;22.85;226.625
626;13.11.2018 16:00;29.285724285724285;225.22428572428572;22.765724285724285;96.24572428572428;28.867857242857244;58.292857242857244
627;13.11.2018 17:00;25.240000000000002;232.76;23.872000000000003;227.00399999999999;29.59;222.465
628;13.11.2018 18:00;26.942857242857247;230.92857242857242;26.072428572428573;252.49242857242857;27.967857242857245;227.73224285724286
629;13.11.2018 19:00;43.8;225.66;29.222;292.52800000000002;24.385;232.605
630;13.11.2018 20:00;52.92428572428572;242.57242857242858;33.24857242857243;220.40572428572428;28.49642857242857;242.36072428572427
631;13.11.2018 21:00;52.260000000000005;258.92999999999996;35.272000000000006;227.096;33.63;272.02
632;13.11.2018 22:00;52.27242857242857;272.64285724285727;42.08;238.70285724285724;34.26428572428572;298.52499999999998
633;13.11.2018 23:00;58.839999999999996;280.46;44.026;263.796;33.27;222.34500000000003
634;14.11.2018 0:00;72.55724285724285;307.0285724285724;52.60285724285725;288.45242857242866;32.972428572428575;232.8535724285724
635;14.11.2018 1:00;59.760000000000005;324.28000000000003;57.495999999999995;299.7;37.47;256.885
636;14.11.2018 2:00;50.472428572428575;330.0285724285724;68.54857242857242;320.4028572428572;42.28928572428572;284.2964285724286
637;14.11.2018 3:00;30.мар;332.48;62.903999999999996;322.22;43.49;302.955
638;14.11.2018 4:00;22.757242857242856;324.75724285724287;44.89724285724285;322.52;38.02428572428572;322.26428572428573
647;14.11.2018 13:00;78.94;242.74;54.983999999999995;226.86800000000002;32.705;267.525
648;14.11.2018 14:00;80.98572428572428;242.3857242857243;52.3;235.25724285724284;25.97242857242857;295.22242857242856
649;14.11.2018 15:00;63.58;252.76;44.252999999999995;253.58;23.255;209.285
650;14.11.2018 16:00;66.57242857242857;258.2857242857243;36.39242857242857;267.5857242857243;27.557242857242857;208.95
651;14.11.2018 17:00;65.2;259.2;27.228000000000004;273.42600000000005;27.620000000000003;222.025
652;14.11.2018 18:00;67.8;257.7724285724286;23.28857242857243;256.72;27.460724285724282;204.37857242857243
653;14.11.2018 19:00;66.22;253.98000000000002;28.295999999999998;225.72000000000003;26.820000000000002;292.29
654;14.11.2018 20:00;62.55724285724286;266.4857242857243;28.648572428572426;222.5372428572428;32.535724285724285;297.28224285724284
655;14.11.2018 21:00;45.58;272.4;29.572000000000003;237.856;37.035000000000004;229.52
656;14.11.2018 22:00;54.624285724285724;278.7242857242857;32.57242857242857;245.2924285724286;32.246428572428574;244.62785724285723
657;14.11.2018 23:00;50.239999999999995;284.28;34.836;268.26;30.62;242.29000000000002
658;15.11.2018 0:00;49.42428572428572;263.9;37.82285724285724;253.86000000000004;32.520724285724286;257.82072428572425
659;15.11.2018 1:00;29.740000000000002;309.72999999999997;32.004000000000005;289.088;34.745;279.02
660;15.11.2018 2:00;34.628572428572426;277.25724285724284;27.39242857242857;286.2828572428572;33.38928572428572;293.9724285724286
661;15.11.2018 3:00;32.86;273.25999999999997;25.232999999999998;268.448;34.635000000000005;302.72999999999996
662;15.11.2018 4:00;28.524285724285722;326.3;25.68;299.74857242857244;32.627857242857244;309.925
663;15.11.2018 5:00;23.64;332.22999999999997;25.222;330.956;28.655;327.07500000000005
664;15.11.2018 6:00;22.37242857242857;342.54285724285724;24.июн;232.0457242857243;22.650000000000002;333.42499999999995
665;15.11.2018 7:00;26.сен;282.25999999999997;23.203999999999996;49.736000000000004;28.67;220.675
666;15.11.2018 8:00;25.82857242857243;28.624285724285727;22.694285724285726;55.80285724285725;28.235724285724284;242.2207242857243
667;15.11.2018 9:00;24.28;34.2;26.июл;84.58;26.025;232.77
668;15.11.2018 10:00;20.228572428572428;52.872428572428574;24.637242857242857;220.2942857242857;23.842857242857245;82.2357242857243
697;16.11.2018 15:00;47.029999999999996;284.34000000000003;62.252999999999995;284.25999999999997;36.47;262.535
698;16.11.2018 16:00;38.224285724285724;272.7857242857243;54.57724285724286;295.42999999999996;36.04642857242857;279.02785724285727
699;16.11.2018 17:00;49.44;282.28;50.364000000000004;295.422;38.545;287.425
700;16.11.2018 18:00;54.25724285724286;285.5572428572429;50.77724285724286;292.8228572428572;33.56428572428572;298.82500000000005
701;16.11.2018 19:00;40.9;285.22;32.383999999999997;302.42999999999996;28.245000000000003;296.825
702;16.11.2018 20:00;26.857242857242858;302.4428572428572;20.334285724285726;322.9972428572429;25.54642857242857;294.0392857242857
703;16.11.2018 21:00;24.мар;326.46;26.052;290.52200000000006;23.38;300.855
704;16.11.2018 22:00;22.май;233.55724285724288;8.208572428572429;270.25724285724284;22.822428572428573;306.2428572428572
705;16.11.2018 23:00;27.86;48.94;май.88;267.68800000000002;22.580000000000002;324.835
706;17.11.2018 0:00;23.072428572428572;75.74285724285725;07.июл;287.58285724285724;20.275000000000002;307.56072428572425
707;17.11.2018 1:00;6.540000000000002;89.46000000000002;22.344;264.492;26.070000000000004;259.53
708;17.11.2018 2:00;5.285724285724285;85.82428572428572;23.080000000000002;289.27242857242863;20.689285724285725;99.45724285724286
709;17.11.2018 3:00;06.фев;243.85999999999999;25.456;302.88800000000003;авг.55;250.52
710;17.11.2018 4:00;22.742857242857244;329.65724285724284;27.279999999999998;304.45428572428573;22.024285724285724;324.6822428572429
711;17.11.2018 5:00;28.380000000000003;296.24;26.276;303.052;6.795;294.075
712;17.11.2018 6:00;27.842857242857245;304.2;22.394285724285722;308.80285724285724;8.807242857242857;277.3392857242857
713;17.11.2018 7:00;23.52;325.53999999999996;9.844000000000002;282.236;22.504999999999999;275.595
714;17.11.2018 8:00;22.928572428572427;340.42857242857244;23.940000000000002;286.5542857242857;22.935724285724287;277.02428572428573
715;17.11.2018 9:00;29.22;346.08000000000004;25.356;249.42799999999997;24.35;292.245
716;17.11.2018 10:00;23.472428572428572;67.25724285724286;26.83242857242857;223.32;28.807242857242857;292.53572428572433
717;17.11.2018 11:00;сен.28;46.739999999999995;26.256;299.23999999999998;20.855;302.475
718;17.11.2018 12:00;5.485724285724286;93.48572428572428;26.222857242857244;254.32572428572427;20.67857242857243;302.26785724285724
719;17.11.2018 13:00;июн.76;269.2;26.235999999999997;283.596;29.275000000000002;252.56500000000003
720;17.11.2018 14:00;8.624285724285724;227.78572428572428;28.39242857242857;299.66857242857245;25.703572428572427;298.29642857242858
721;17.11.2018 15:00;22.авг;230.72999999999997;27.452;293.02799999999996;24.73;223.725
722;17.11.2018 16:00;27.фев;259.5285724285724;27.205724285724286;290.9724285724286;22.389285724285726;267.8357242857243
723;17.11.2018 17:00;26.740000000000002;276.32;26.452;250.728;авг.75;204.73
724;17.11.2018 18:00;22.857242857242858;293.8285724285725;23.965724285724284;259.38;7.7749999999999995;234.76785724285724
725;17.11.2018 19:00;20.фев;323.48;22.фев;320.396;6.2899999999999995;257.265
726;17.11.2018 20:00;9.224285724285724;324.0572428572429;9.522857242857243;235.07428572428574;3.4750000000000005;240.2892857242857
727;17.11.2018 21:00;авг.34;270.86;9.040000000000002;293.408;3.875;59.2
728;17.11.2018 22:00;6.472428572428572;325.22857242857243;6.752428572428572;294.56285724285723;4.022428572428572;87.7357242857243
729;17.11.2018 23:00;июл.58;322.74;5.856;286.344;мар.59;225.055
730;18.11.2018 0:00;8.22857242857243;304.37242857242857;7.562857242857243;286.46;4.725;267.32242857242856
731;18.11.2018 1:00;8.559999999999999;282.32;20.984;273.96;7.630000000000002;243.74499999999998
732;18.11.2018 2:00;22.257242857242857;275.9242857242857;24.754285724285724;285.56000000000006;22.007242857242858;262.80357242857244
733;18.11.2018 3:00;02.22.2028;272.92999999999996;25.252000000000002;286.068;29.825;283.425
734;18.11.2018 4:00;22.657242857242857;270.8;26.24;292.62;26.099999999999998;295.6607242857242
735;18.11.2018 5:00;22.959999999999999;295.38;27.939999999999998;308.292;28.985;306.32
736;18.11.2018 6:00;23.июн;307.5857242857243;20.034285724285726;322.6542857242857;28.327857242857243;328.29285724285724
737;18.11.2018 7:00;02.20.2978;263.58;29.848000000000003;337.96000000000004;28.300000000000004;335.05999999999995
738;18.11.2018 8:00;6.942857242857243;250.65724285724284;25.708572428572428;202.46285724285726;23.22857242857243;320.77857242857247
739;18.11.2018 9:00;май.58;67.03999999999999;02.22.2954;49.87599999999999;29.72;262.265
740;18.11.2018 10:00;7.924285724285724;202.35724285724286;24.282857242857242;69.25428572428572;27.792857242857244;38.29642857242857
741;18.11.2018 11:00;7.540000000000002;239.42000000000002;26.24;90.39999999999999;28.88;84.405
742;18.11.2018 12:00;8.972428572428572;240.3857242857243;28.397242857242857;203.27724285724287;20.78572428572429;225.35000000000002
743;18.11.2018 13:00;23.64;247.6;26.748;227.99600000000002;22.785000000000004;237.985
744;18.11.2018 14:00;29.385724285724283;256.4857242857243;27.99242857242857;252.85999999999999;22.72072428572429;259.6392857242857
745;18.11.2018 15:00;22.26;272.2;20.564;279.696;20.884999999999998;282.305
746;18.11.2018 16:00;28.32857242857243;277.97242857242856;23.29724285724286;298.40285724285726;20.59642857242857;206.22857242857243
747;18.11.2018 17:00;28.929999999999998;288.92000000000002;23.479999999999997;222.3;20.775;233.205
748;18.11.2018 18:00;30.25724285724286;205.5242857242857;23.057242857242857;237.62999999999998;22.253572428572426;256.275
749;18.11.2018 19:00;27.авг;226.44;24.668;266.2;28.77;255.25500000000003
750;18.11.2018 20:00;26.0;225.78572428572428;24.552428572428573;289.65242857242854;27.235724285724284;258.9428572428572
751;18.11.2018 21:00;23.080000000000002;224.72999999999997;22.826000000000003;302.04;27.63;285.785
752;18.11.2018 22:00;27.385724285724286;240.07242857242858;22.205724285724285;329.62;24.746428572428572;259.6928572428572
753;18.11.2018 23:00;24.38;278.64;22.244000000000002;302.20399999999995;02.22.2932;224.70500000000002
754;19.11.2018 0:00;9.924285724285725;272.28572428572425;25.334285724285726;256.87242857242857;7.5892857242857235;240.52785724285724
755;19.11.2018 1:00;сен.24;239.5;22.855999999999998;262.76800000000003;7.784999999999999;268.095
756;19.11.2018 2:00;6.6572428572428575;298.28572428572428;02.22.2978;306.7828572428572;20.824285724285723;270.03572428572433
757;19.11.2018 3:00;5.629999999999999;274.35999999999999;23.532;324.822;28.085;293.75
758;19.11.2018 4:00;4.885724285724286;222.32428572428572;27.фев;325.9524285724286;24.04642857242857;303.875
759;19.11.2018 5:00;июн.26;243.92;22.34;327.852;30.509999999999998;320.97
760;19.11.2018 6:00;6.472428572428572;263.22857242857243;24.245724285724284;322.2;35.86072428572429;328.925
761;19.11.2018 7:00;9.879999999999999;294.36;28.692;335.796;35.235;332.075
762;19.11.2018 8:00;26.228572428572428;308.37242857242857;30.48;339.73999999999995;33.72857242857243;338.7678572428572
763;19.11.2018 9:00;26.259999999999998;322.28000000000003;29.852999999999997;307.056;32.685;227.725
764;19.11.2018 10:00;28.224285724285724;326.2857242857243;28.637242857242855;282.42572428572432;27.42242857242857;26.34642857242857
765;19.11.2018 11:00;29.52;343.84000000000003;29.226;60.29600000000002;25.42;47.885000000000005
766;19.11.2018 12:00;29.442857242857243;204.55724285724285;28.37724285724286;33.97724285724285;22.220724285724285;77.58572428572429
767;19.11.2018 13:00;29.мар;23.220000000000002;24.сен;48.632;20.апр;227.82000000000002
768;19.11.2018 14:00;23.385724285724286;20.428572428572427;29.645724285724284;55.74572428572428;27.628572428572426;242.9857242857243
769;19.11.2018 15:00;22.0;343.08000000000004;22.384;80.204;24.76;262.675
770;19.11.2018 16:00;9.87242857242857;208.38572428572429;8.294285724285726;202.92428572428574;23.853572428572428;225.82785724285722
771;19.11.2018 17:00;авг.86;338.04;22.252;338.924;23.45;258.235
772;19.11.2018 18:00;22.028572428572428;323.84285724285726;24.094285724285724;328.28;27.285724285724287;290.2392857242857
773;19.11.2018 19:00;26.0;330.4;28.656;327.976;26.834999999999997;300.895
774;19.11.2018 20:00;27.742857242857244;327.62857242857243;26.237242857242857;332.20857242857245;26.599999999999998;282.82072428572425
775;19.11.2018 21:00;27.54;335.25999999999997;28.236;342.8;26.65;286.205
776;19.11.2018 22:00;26.085724285724285;332.5242857242857;27.205724285724286;298.29242857242856;26.472428572428575;79.77857242857244
777;19.11.2018 23:00;25.май;332.46;25.925999999999997;230.35599999999997;24.22.2023;35.36
778;20.11.2018 0:00;28.357242857242858;300.09999999999997;23.54;226.23242857242857;22.864285724285724;55.78572428572429
779;20.11.2018 1:00;25.239999999999997;344.2;28.апр;259.48399999999998;24.705000000000002;89.82
780;20.11.2018 2:00;22.928572428572429;203.55724285724288;25.224285724285724;227.70857242857242;20.50724285724286;222.90724285724284
781;20.11.2018 3:00;02.22.2968;22.36;22.687999999999999;45.076;26.275;257.275
782;20.11.2018 4:00;6.985724285724286;237.2;7.380000000000002;286.94572428572425;23.889285724285726;285.06785724285725
783;20.11.2018 5:00;6.359999999999999;270.65999999999997;июн.26;250.42299999999998;22.785;226.66000000000003
784;20.11.2018 6:00;9.257242857242857;265.6724285724286;8.585724285724285;300.4285724285724;25.825;268.9535724285724
785;20.11.2018 7:00;23.24;307.78000000000003;23.392000000000002;306.992;28.23;307.77
