,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m
1545,2020-12-19 15:00:00,33.7,286.5,11.615,316.58,9.737142857142857,304.78285714285715
1546,2020-12-19 16:00:00,32.24285714285714,304.24285714285713,11.621428571428572,258.7892857142857,9.828571428571427,256.60816326530613
1547,2020-12-19 17:00:00,19.740000000000002,267.62,12.280000000000001,23.525,11.154285714285715,53.21142857142856
1548,2020-12-19 18:00:00,12.9,289.9428571428571,12.37857142857143,42.53928571428571,11.855102040816329,52.8734693877551
1549,2020-12-19 19:00:00,24.6,277.88,11.685,56.415000000000006,10.634285714285715,72.69714285714285
1550,2020-12-19 20:00:00,29.285714285714285,261.1142857142857,10.057142857142857,79.00357142857143,8.283673469387754,94.85918367346937
1551,2020-12-19 21:00:00,32.16,269.91999999999996,5.74,87.86500000000001,5.954285714285715,135.10285714285715
1552,2020-12-19 22:00:00,26.74285714285714,294.3,4.907142857142857,153.54285714285714,5.518367346938776,187.63673469387757
1553,2020-12-19 23:00:00,16.2,291.21999999999997,5.775,204.735,7.985714285714286,233.36285714285714
1554,2020-12-20 00:00:00,1.6428571428571428,258.6,7.160714285714286,246.01071428571424,10.506122448979593,259.6959183673469
1555,2020-12-20 01:00:00,18.06,199.95999999999998,6.615,268.845,8.862857142857143,287.3771428571428
1556,2020-12-20 02:00:00,10.414285714285715,202.24285714285716,7.260714285714286,309.125,9.277551020408163,328.17142857142863
1557,2020-12-20 03:00:00,6.3,311.52,10.675,184.295,11.757142857142856,145.2257142857143
1558,2020-12-20 04:00:00,11.700000000000001,285.6714285714286,16.47142857142857,31.067857142857143,13.936734693877552,25.251020408163267
1559,2020-12-20 05:00:00,12.540000000000001,247.45999999999998,18.365000000000002,59.005,15.794285714285717,49.16571428571428
1560,2020-12-20 06:00:00,10.614285714285714,263.57142857142856,16.446428571428573,70.73928571428571,18.6265306122449,72.72448979591836
1561,2020-12-20 07:00:00,13.66,179.35999999999999,16.33,79.61,17.868571428571425,88.37714285714287
1562,2020-12-20 08:00:00,7.1000000000000005,124.61428571428571,13.775,84.50714285714287,15.802040816326533,99.64897959183672
1563,2020-12-20 09:00:00,2.9,159.42000000000002,10.7,103.57,12.471428571428572,119.29714285714286
1564,2020-12-20 10:00:00,6.757142857142857,260.2142857142857,5.857142857142858,148.01785714285717,8.922448979591838,142.9040816326531
1565,2020-12-20 11:00:00,10.02,214.21999999999997,3.66,187.20999999999998,7.0600000000000005,187.45142857142855
1566,2020-12-20 12:00:00,10.771428571428572,227.24285714285716,4.553571428571429,245.86785714285716,6.197959183673469,220.37755102040816
1567,2020-12-20 13:00:00,7.159999999999999,259.5,6.35,286.12,5.768571428571429,259.0714285714286
1568,2020-12-20 14:00:00,11.085714285714285,275.92857142857144,8.935714285714287,305.2035714285714,5.728571428571429,291.31428571428575
1569,2020-12-20 15:00:00,9.24,250.16,10.58,273.16,6.202857142857143,277.12
1570,2020-12-20 16:00:00,25.771428571428572,292.3285714285714,12.092857142857143,45.81428571428572,10.351020408163265,40.402040816326526
1571,2020-12-20 17:00:00,7.279999999999999,241.8,16.16,33.015,14.402857142857144,51.291428571428575
1572,2020-12-20 18:00:00,9.657142857142857,300.24285714285713,18.746428571428574,46.20714285714286,15.159183673469387,64.62244897959184
1573,2020-12-20 19:00:00,7.4799999999999995,277.4,19.76,54.55500000000001,14.171428571428569,73.85142857142856
1574,2020-12-20 20:00:00,7.557142857142857,260.54285714285714,17.928571428571427,66.35000000000001,12.904081632653062,84.95510204081631
1575,2020-12-20 21:00:00,12.919999999999998,244.48000000000002,14.595,72.83000000000001,9.962857142857144,87.99142857142856
1576,2020-12-20 22:00:00,8.657142857142857,219.78571428571428,6.617857142857144,97.45714285714286,6.504081632653063,97.96530612244898
1577,2020-12-20 23:00:00,11.34,215.42,2.105,160.52499999999998,2.731428571428571,168.11428571428573
1578,2020-12-21 00:00:00,8.314285714285713,287.1714285714286,4.064285714285714,276.93571428571425,4.724489795918368,245.13673469387757
1579,2020-12-21 01:00:00,8.28,284.14,8.145,317.605,7.851428571428571,295.70285714285717
1580,2020-12-21 02:00:00,9.471428571428572,314.42857142857144,12.196428571428573,330.75357142857143,10.959183673469386,318.7714285714286
1581,2020-12-21 03:00:00,10.76,315.41999999999996,12.945,328.63,14.657142857142857,332.6028571428571
1582,2020-12-21 04:00:00,10.742857142857144,271.8285714285714,12.035714285714285,87.99285714285715,13.434693877551021,233.32040816326528
1583,2020-12-21 05:00:00,10.02,314.18,12.0,31.700000000000003,12.945714285714285,20.75714285714286
1584,2020-12-21 06:00:00,8.642857142857142,317.2714285714286,11.842857142857142,50.23571428571428,13.177551020408163,44.82857142857143
1585,2020-12-21 07:00:00,11.48,311.58000000000004,11.084999999999999,55.364999999999995,12.737142857142858,59.208571428571425
1586,2020-12-21 08:00:00,6.557142857142857,303.64285714285717,11.792857142857143,66.17142857142856,12.86938775510204,78.96122448979591
1587,2020-12-21 09:00:00,7.5200000000000005,268.2,11.469999999999999,81.435,13.78,91.91428571428571
1588,2020-12-21 10:00:00,7.942857142857143,283.4857142857143,9.735714285714288,91.36785714285713,12.991836734693878,99.14897959183675
1589,2020-12-21 11:00:00,18.9,243.38000000000002,7.595000000000001,60.26499999999999,9.617142857142857,98.73142857142857
1590,2020-12-21 12:00:00,28.042857142857144,277.37142857142857,6.603571428571428,48.596428571428575,6.222448979591838,100.00204081632656
1591,2020-12-21 13:00:00,21.8,264.36,6.529999999999999,45.455,4.771428571428571,77.13142857142857
1592,2020-12-21 14:00:00,3.942857142857143,219.55714285714288,7.896428571428571,41.63214285714285,5.124489795918367,51.06530612244899
1593,2020-12-21 15:00:00,4.4799999999999995,311.98,9.5,24.155,8.37142857142857,26.125714285714285
1594,2020-12-21 16:00:00,7.5,216.12857142857143,13.035714285714286,24.039285714285715,11.434693877551021,29.389795918367348
1595,2020-12-21 17:00:00,4.2,295.02,15.424999999999999,27.705,13.834285714285715,30.102857142857147
1596,2020-12-21 18:00:00,15.342857142857143,307.2857142857143,16.435714285714283,31.59285714285714,16.357142857142858,37.84897959183673
1597,2020-12-21 19:00:00,6.279999999999999,307.38,17.435000000000002,33.425,17.362857142857145,45.294285714285714
1598,2020-12-21 20:00:00,4.785714285714286,286.4714285714286,12.621428571428572,40.56428571428571,13.877551020408164,61.144897959183666
1599,2020-12-21 21:00:00,5.3,274.8,11.005,27.0,12.237142857142858,59.63428571428572
1600,2020-12-21 22:00:00,5.228571428571429,285.84285714285716,10.914285714285713,45.61785714285714,8.351020408163267,56.75102040816326
1601,2020-12-21 23:00:00,8.24,308.4,10.379999999999999,113.36000000000001,5.031428571428571,77.28
1602,2020-12-22 00:00:00,7.314285714285714,298.8285714285715,11.146428571428572,249.51785714285714,5.577551020408164,259.22857142857146
1603,2020-12-22 01:00:00,12.459999999999999,322.96,12.175,326.065,7.365714285714286,324.95428571428573
1604,2020-12-22 02:00:00,9.414285714285715,313.5285714285714,13.2,327.0285714285714,8.453061224489796,320.7734693877551
1605,2020-12-22 03:00:00,11.120000000000001,315.94,12.29,328.28,8.862857142857143,316.71714285714285
1606,2020-12-22 04:00:00,10.714285714285714,316.35714285714283,10.792857142857144,287.20000000000005,11.216326530612246,246.36530612244897
1607,2020-12-22 05:00:00,8.18,333.84000000000003,16.775,12.504999999999999,14.208571428571428,17.48857142857143
1608,2020-12-22 06:00:00,10.114285714285714,304.2142857142857,15.267857142857144,28.84642857142857,13.763265306122449,30.69183673469388
1609,2020-12-22 07:00:00,4.44,274.43999999999994,12.415,57.26,10.371428571428572,51.96571428571428
1610,2020-12-22 08:00:00,11.885714285714286,255.84285714285716,9.192857142857143,77.51785714285714,11.426530612244898,84.20204081632654
1611,2020-12-22 09:00:00,27.639999999999997,254.18,11.87,84.25500000000001,10.379999999999999,92.24
1612,2020-12-22 10:00:00,41.24285714285714,253.52857142857144,10.424999999999999,106.37857142857143,10.059183673469388,101.53061224489795
1613,2020-12-22 11:00:00,32.72,257.28000000000003,8.965,106.08999999999999,10.114285714285714,100.71428571428574
1614,2020-12-22 12:00:00,25.914285714285715,243.05714285714288,6.7214285714285715,94.35,6.56938775510204,94.665306122449
1615,2020-12-22 13:00:00,5.9,284.65999999999997,4.015,71.445,4.082857142857143,88.3
1616,2020-12-22 14:00:00,9.442857142857141,254.5142857142857,5.767857142857142,220.3,4.891836734693878,105.15510204081632
1617,2020-12-22 15:00:00,28.32,245.1,10.715,323.365,8.031428571428572,287.2457142857143
1618,2020-12-22 16:00:00,24.642857142857142,260.65714285714284,11.982142857142858,325.0357142857143,10.740816326530611,288.63673469387754
1619,2020-12-22 17:00:00,16.580000000000002,276.34000000000003,14.75,328.95,11.157142857142857,298.0828571428571
1620,2020-12-22 18:00:00,12.62857142857143,287.11428571428576,15.596428571428572,336.90357142857147,12.077551020408164,147.66938775510204
1621,2020-12-22 19:00:00,11.559999999999999,284.02000000000004,18.120000000000005,310.08500000000004,13.44,108.37428571428572
1622,2020-12-22 20:00:00,11.985714285714286,286.2857142857143,18.92857142857143,239.57142857142858,14.23469387755102,25.97755102040816
1623,2020-12-22 21:00:00,17.74,296.26,19.02,93.16,14.317142857142857,22.131428571428575
1624,2020-12-22 22:00:00,10.4,302.2857142857143,18.87857142857143,26.532142857142855,14.16326530612245,23.9
1625,2020-12-22 23:00:00,7.9799999999999995,310.82,15.505,30.165,11.77142857142857,64.57714285714285
1626,2020-12-23 00:00:00,7.971428571428571,315.38571428571424,11.839285714285714,42.93571428571428,9.40204081632653,113.06938775510204
1627,2020-12-23 01:00:00,11.440000000000001,313.18,9.8,30.189999999999998,7.9399999999999995,169.90571428571428
1628,2020-12-23 02:00:00,7.528571428571429,312.2857142857143,9.785714285714286,183.68928571428575,9.061224489795919,217.56326530612245
1629,2020-12-23 03:00:00,10.8,320.02,9.405000000000001,182.745,9.168571428571427,153.6142857142857
1630,2020-12-23 04:00:00,11.728571428571428,310.61428571428576,13.19642857142857,181.22857142857146,11.89795918367347,151.5204081632653
1631,2020-12-23 05:00:00,12.2,304.91999999999996,14.575,26.279999999999998,13.820000000000002,97.84571428571428
1632,2020-12-23 06:00:00,9.985714285714286,305.9428571428571,15.15,24.525000000000002,14.981632653061226,54.28367346938775
1633,2020-12-23 07:00:00,5.279999999999999,243.14000000000001,13.605,16.605,14.434285714285716,27.805714285714284
1634,2020-12-23 08:00:00,7.5,254.4714285714286,14.867857142857142,34.46071428571429,13.746938775510204,44.01632653061224
1635,2020-12-23 09:00:00,4.96,282.2,15.215,39.620000000000005,14.331428571428571,46.42285714285715
1636,2020-12-23 10:00:00,4.8,297.5285714285714,13.782142857142858,52.346428571428575,14.64081632653061,65.92040816326531
1637,2020-12-23 11:00:00,17.94,299.1,12.584999999999999,56.215,14.508571428571429,81.87142857142858
1638,2020-12-23 12:00:00,26.157142857142855,294.42857142857144,12.52142857142857,48.510714285714286,12.877551020408164,80.45102040816326
1639,2020-12-23 13:00:00,17.080000000000002,312.26,12.219999999999999,28.22,9.45142857142857,67.61142857142858
1640,2020-12-23 14:00:00,14.528571428571428,293.14285714285717,11.14642857142857,36.4,6.328571428571429,97.15714285714284
1641,2020-12-23 15:00:00,6.18,252.28000000000003,9.670000000000002,29.959999999999997,7.565714285714285,157.23714285714283
1642,2020-12-23 16:00:00,5.6571428571428575,254.94285714285712,10.589285714285715,30.764285714285712,10.175510204081633,140.32244897959183
1643,2020-12-23 17:00:00,4.720000000000001,285.7,12.745000000000001,31.339999999999996,13.534285714285714,159.62285714285713
1644,2020-12-23 18:00:00,3.857142857142857,236.84285714285716,13.135714285714286,11.439285714285717,16.475510204081633,39.81224489795919
1645,2020-12-23 19:00:00,4.68,275.36,11.91,41.339999999999996,17.265714285714285,43.58571428571429
1646,2020-12-23 20:00:00,5.457142857142857,273.1142857142857,12.625,34.59642857142857,18.263265306122452,26.822448979591837
1647,2020-12-23 21:00:00,4.02,249.38000000000002,12.879999999999999,45.695,16.642857142857142,29.599999999999998
1648,2020-12-23 22:00:00,3.4,273.07142857142856,11.239285714285714,39.96428571428571,13.948979591836734,45.926530612244896
